,,,,
±âÀýÇÑ »óÅÂ¿¡¼­´Â »ç¿ëÇÒ¼ö ¾ø½À´Ï´Ù,STR_CANT_USEITEM_REASON_SYNCOPE,,,
ÀÌ¸§¿¡ Çã¿ëµÇÁö ¾Ê´Â ±ÛÀÚ°¡ ÀÖ½À´Ï´Ù,STR_INVALID_CHARACTER_NAME,,,
Ä³¸¯ÅÍ »ý¼º ½ÇÆÐ,STR_FAIL_MAKE_NEW_CHARACTER,,,
Ä³¸¯ÅÍ¸¦ ¼±ÅÃÇØ ÁÖ¼¼¿ä,STR_REQUEST_SELECT_CHARACTER,,,
¸¦ Áö¿ì½Ã°Ú½À´Ï±î?,STR_QUERY_DELETE_CHARACTER,,,
¾Æ¹ÙÅ¸ ¸®½ºÆ®¸¦ ¹Þ½À´Ï´Ù,STR_RECEIVE_CHARACTER_LIST,,,
¿ÜÄ§,STR_SHOUT,,,
½ºÅ³ ·¹º§À» ¿Ã¸± ¼ö ¾ø½À´Ï´Ù,STR_FAIL_SKILL_LEVELUP,,,
½ºÅ³Æ÷ÀÎÆ®(SP)°¡ ¸ðÀÚ¶ø´Ï´Ù,STR_NOT_ENOUGH_SKILLPOINT,,,
========================================,======================================================================,============,========,========
ÆÄÆ¼¸®´õ À§ÀÓ,TT_PARTY_ENTRUST,,,
ÆÄÆ¼ Å»Åð,TT_PARTY_LEAVE,,,
ÆÄÆ¼¿ø °­Á¦ÅðÀå,TT_PARTY_BAN,,,
±³È¯ ½ÅÃ»,TT_AVATAR_MENU_BTN_EXCHANGE,,,
ÆÄÆ¼ ½ÅÃ»,TT_AVATAR_MENU_BTN_PARTY,,,
=========================================,,,,
°°Àº ÆÄÆ¼¿øÀÌ ¾Æ´Õ´Ï´Ù,STR_SKILL_TARGET_FILTER_NOTIFY_01,,,
°°Àº ±æµå¿øÀÌ ¾Æ´Õ´Ï´Ù,STR_SKILL_TARGET_FILTER_NOTIFY_02,,,
¿ìÈ£ÀûÀÎ Ä³¸¯ÅÍ°¡ ¾Æ´Õ´Ï´Ù,STR_SKILL_TARGET_FILTER_NOTIFY_03,,,
¸ó½ºÅÍ°¡ ¾Æ´Õ´Ï´Ù,STR_SKILL_TARGET_FILTER_NOTIFY_04,,,
Àû´ë°ü°èÀÇ Ä³¸¯ÅÍ°¡ ¾Æ´Õ´Ï´Ù,STR_SKILL_TARGET_FILTER_NOTIFY_05,,,
ÇÃ·¹ÀÌ¾î°¡  ¾Æ´Õ´Ï´Ù,STR_SKILL_TARGET_FILTER_NOTIFY_06,,,
Àû¿ëÇÒ ¼ö ÀÖ´Â ´ë»óÀÌ ¾Æ´Õ´Ï´Ù,STR_SKILL_TARGET_FILTER_NOTIFY_07,,,
Á¶°ÇÀÌ ¸ÂÁö ¾Ê¾Æ »ç¿ëÇÒ¼ö ¾ø½À´Ï´Ù,STR_NOT_ENOUGH_CONDITION,,,
ÅõÃ´±â,ÅõÃ´±â,¼ÒºÐ·ù,99,233
¼®±Ã,¼®±Ã(271),¼ÒºÐ·ù,99,271
Ä«Æ® ¹Ùµð,511,¼ÒºÐ·ù,99,511
Ä³½½±â¾î ¹Ùµð,512,¼ÒºÐ·ù,99,512
Ä«Æ® ¿£Áø,521,¼ÒºÐ·ù,99,521
Ä³½½±â¾î ¿£Áø,522,¼ÒºÐ·ù,99,522
Ä«Æ® ¹ÙÄû,531,¼ÒºÐ·ù,99,531
Ä³½½±â¾î ·¹±×,532,¼ÒºÐ·ù,99,532
Ä«Æ® º¸Á¶ºÎÇ°,551,¼ÒºÐ·ù,99,551
Ä³½½±â¾î ¿þÆù,552,¼ÒºÐ·ù,99,552
Á¶ÇÕÀÌ µÇ¾îÀÖÁö ¾Ê½À´Ï´Ù,STR_ERROR_NOT_ASSEMBLED,,,
¹ÙµðºÎÇ°À» ¸ÕÀú ÀåÂøÇÏ¼¼¿ä,STR_PAT_ERROR_NOT_EQUIP_BODY,,,
¹Ùµð¿Í ºÎÇ°Á¾·ù°¡ Æ²¸³´Ï´Ù,STR_PAT_ERROR_NOT_EQUAL_CLASS,,,
¹ÙµðºÎÇ°ÀÇ ¹öÀüº¸´Ù ³·¾Æ¾ß ÇÕ´Ï´Ù,STR_PAT_ERROR_NOT_VERSION,,,
--------------------------------------------,,,,
..,59,,2,
..,60,,2,
MP¼Ò¸ð Àý°¨,61,,2,
¼ÒÈ¯°ÔÀÌÁö È®Àå,62,,2,
..,63,,2,
..,64,,2,
..,65,,2,
..,66,,2,
..,67,,2,
..,68,,2,
..,69,,2,
..,70,,2,
..,71,,2,
..,72,,2,
..,73,,2,
..,74,,2,
..,75,,2,
½ºÅ×¹Ì³Ê,76,,2,
..,77,,2,
..,78,,2,
..,79,,2,
..,80,,2,
,,,,
,,,,
,,,,
´õ ÀÌ»ó ¼ÒÈ¯ÇÒ¼ö ¾ø½À´Ï´Ù,STR_CANT_SUMMON_NPC,,,
¿¬¼Ó »ç¿ëÇÒ¼ö ¾ø½À´Ï´Ù,STR_CANT_DOUBLE_USE,,,
Àç¹Ö¼º°ø,STR_GEMMING_SUCCESS,,,
Àç¹Ö½ÇÆÐ! ÀÌ¿ë °¡´ÉÇÑ ¼ÒÄÏÀÌ ¾ø½À´Ï´Ù,STR_GEMMING_NEED_SOCKET,,,
¼ÒÈ¯¸ó½ºÅÍ %s°¡ ¼Ò¸êµÇ¾ú½À´Ï´Ù,F_STR_SUMMON_TERMINATED,,,
µ· %dÁÙ¸®¸¦ È¹µæÇÏ¿´½À´Ï´Ù,F_STR_GETTING_MONEY,,,
%s %d°³ È¹µæÇÏ¿´½À´Ï´Ù,F_STR_GETTING_ITEMS,,,
%s ¾ÆÀÌÅÛÀ» È¹µæÇÏ¿´½À´Ï´Ù,F_STR_GETTING_ITEM,,,
µ· %dÁÙ¸®¸¦ ¾ò¾ú½À´Ï´Ù,F_STR_QUEST_GETTING_MONEY,,,
%s %d°³¸¦ ¾ò¾ú½À´Ï´Ù,F_STR_QUEST_GETTING_ITEMS,,,
%sÀ» ¾ò¾ú½À´Ï´Ù,F_STR_QUEST_GETTING_ITEM,,,
µ· %dÁÙ¸®¸¦ °¡Á®°¬½À´Ï´Ù,F_STR_QUEST_SUBTRACT_MONEY,,,
%s %d°³¸¦ °¡Á®°¬½À´Ï´Ù,F_STR_QUEST_SUBTRACT_ITEMS,,,
%s¸¦ °¡Á®°¬½À´Ï´Ù,F_STR_QUEST_SUBTRACT_ITEM,,,
%s ´É·ÂÄ¡°¡ %dÀ¸·Î º¯°æµÇ¾ú½À´Ï´Ù,F_STR_SET_ABILITY,,,
%s ´É·ÂÄ¡°¡ %d »ó½ÂÇß½À´Ï´Ù,F_STR_INCREASE_ABILITY,,,
µå¶óÀÌºê Ä«Æ® ½ºÅ³À» »ç¿ë ÇÒ ¼ö ¾ø½À´Ï´Ù,STR_CANT_USE_DRIVESKILL,,,
´õ ÀÌ»ó ÀÎ¿øÀ» Ãß°¡ÇÒ ¼ö ¾ø½À´Ï´Ù,STR_PARTY_IS_FULL,,,
ÆÄÆ¼ÃÊ´ë´Â ÆÄÆ¼¸®´õ¸¸ÀÌ °¡´ÉÇÕ´Ï´Ù,STR_CANT_INVITE_TO_PARTY,,,
[¾ÆÀÌÅÛ°¨Á¤ ÇÊ¿ä],STR_REQUIRE_IDENTIFY,,,
´Ü°¡,STR_UNIT_PRICE,,,
¼ö¸®ºñ,STR_REPAIR_PRICE,,,
¼ö¸í,STR_LIFE,,,
³»±¸µµ,STR_DURABILITY,,,
º¸Åë,STR_NORMAL,,,
ºü¸§,STR_FASTER,,,
´À¸²,STR_SLOWER,,,
Å¾½Â Áß¿¡´Â ¾ÆÀÌÅÛÀ» ÀåÂøÇÒ ¼ö ¾ø½À´Ï´Ù,STR_CANT_EQUIP_USING_DRIVESKILL,,,
Å¾½Â Áß¿¡´Â ¾ÆÀÌÅÛÀ» Å»ÂøÇÒ ¼ö ¾ø½À´Ï´Ù,STR_CANT_UNEQUIP_USING_DRIVESKILL,,,
Å¾½Â Áß¿¡´Â ¼Ò¸ðÅºÀ» Å»ÂøÇÒ ¼ö ¾ø½À´Ï´Ù,STR_CANT_UNEQUIP_BULLET_USING_DRIVESKILL,,,
PVP Á¸¿¡¼­´Â ¼ÒÈ¯¸÷À» ¼ÒÈ¯ÇÒ ¼ö ¾ø½À´Ï´Ù,STR_CANT_SUMMON_IN_PVPZONE,,,
Å¾½Â Áß¿¡´Â ½ºÅ³Ä³½ºÆÃÀ» ÇÒ ¼ö ¾ø½À´Ï´Ù,STR_CANT_USESKILL_USING_DRIVESKILL,,,
Ä³¸¯ÅÍ »èÁ¦±îÁöÀÇ ´ë±â½Ã°£,STR_REMAIN_REMOVE_WAITTIME,,,
ÀÏ,STR_DAY ,,,
°³ÀÎ»óÁ¡À» °³¼³ ÇÒ ¼ö ¾ø½À´Ï´Ù,STR_CANT_OPEN_PRIVATESTORE,,,
°³ÀÎ»óÁ¡,STR_PRIVATESTORE,,,
ÀÌ¸§¾øÀ½,STR_NONAME,,,
ºÐ¸®/ºÐÇØ ÇÒ ¼ö ¾ø´Â ¾ÆÀÌÅÛÀÔ´Ï´Ù,STR_ITEM_CANT_SEPARATED,,,
Á¦·Ã ÇÒ ¼ö ¾ø´Â ¾ÆÀÌÅÛÀÔ´Ï´Ù,STR_ITEM_CANT_UPGRADED,,,
-------------------------------------------------------,--------------------------------------------------------------------------,,,
ºñÁöÅÍ,,,3,0
¼ÖÁ®,,,3,111
¹ÂÁî,,,3,211
È£Ä¿,,,3,311
µô·¯,,,3,411
³ªÀÌÆ®,,,3,121
Ã¨ÇÁ,,,3,122
¸ÞÁö¼Ç,,,3,221
Å¬·¹¸¯,,,3,222
·¹ÀÌ´õ,,,3,321
½ºÄ«¿ìÆ®,,,3,322
ºÎ¸£ÁÖ¾Æ,,,3,421
¾ÆÆ¼ÀÜ,,,3,422
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
..,,,0,
-------------------------------------------,--------------------------------------------------,--------,0,----
%s¸¦ ¹ö¸®½Ã°Ú½À´Ï±î?,F_STR_QUERY_DROP_ITEM,,,
ÀÚ½ÅÀ» Å¸°ÙÀ¸·Î ÁöÁ¤,TT_SELFTARGETING,,,
Ä£±¸¸ñ·Ï¿¡ ÀÌ¹Ì ÀÖ´Â ÀÌ¸§ÀÔ´Ï´Ù,STR_DUPLICATED_FRIENDNAME,,,
%s'ÀÇ Ã¢°í,F_STR_BANK_TITLE,,,
%s¸¦ Ä£±¸¸ñ·Ï¿¡¼­ »èÁ¦ÇÏ½Ã°Ú½À´Ï±î?,F_STR_QUERY_DELETE_FRIEND,,,
¿ÜÄ¡±â´Â %dÃÊ¿¡ ÇÑ¹ø¸¸ »ç¿ëÇÒ¼ö ÀÖ½À´Ï´Ù,F_STR_RESTRICT_SHOUT,,,
µµ¿ò¸»,STR_HELP,,,
ÆÄÆ¼ ¼³Á¤ÀÌ º¯°æµÇ¾ú½À´Ï´Ù,STR_CHANGED_PARTY_CONFIG,,,
¾ÆÀÌÅÛ¿ì¼±±Ç,STR_ITEM_PICKUP_RIGHT,,,
¼ø¼­´ë·Î È¹µæ,STR_PARTY_ITEM_PICKUP_SEQENCE,,,
ÆÄÆ¼¿ø Àü¿ø ºÎ¿©,STR_PARTY_ITEM_PICKUP_RIGHT_ALL,,,
·¹º§ºñ·Ê ºÐ¹è,STR_PARTY_EXP_LEVELRATE,,,
±ÕµîÇÏ°Ô ºÐ¹è,STR_PARTY_EXP_EQUALITY,,,
»ç³ÉÁß,STR_MYSTATE_IN_HUNT,,,
Àå»çÁß,STR_MYSTATE_IN_TRADE,,,
Äù½ºÆ®Áß,STR_MYSTATE_IN_QUEST,,,
½Ä»çÁß,STR_MYSTATE_IN_EAT,,,
ÈÞ½ÄÁß,STR_MYSTATE_IN_BREAK,,,
»ó´ë¹æÀ» Ä£±¸¸ñ·Ï¿¡¼­ Ã£À»¼ö ¾ø½À´Ï´Ù,STR_NOT_FOUND_FRIEND,,,
%s' °³ÀÎ»óÁ¡,STR_DEFAULT_PRIVATESTORE_TITLE,,,
%s Äù½ºÆ®¸¦ Æ÷±âÇÏ°Ú½À´Ï±î?,F_STR_QUERY_ABANDON_QUEST,,,
ºÐ¸®/ºÐÇØÇÒ ¾ÆÀÌÅÛÀÌ ¾ø½À´Ï´Ù,STR_SEPARATE_EMPTY_TARGETITEM,,,
ÀÎº¥Åä¸®¿¡ ¿©À¯°ø°£ÀÌ ¾ø½À´Ï´Ù,STR_NOTENOUGH_EMPTY_INVENTORYSLOT,,,
%sÀÌ ³ª¸¦ Ä£±¸ ¸ñ·Ï¿¡¼­ Á¦¿Ü½ÃÄ×½À´Ï´Ù,F_STR_FRIEND_DELETED,,,
%sÀÌ ´ëÈ­¸¦ Â÷´ÜÇÏ¿´½À´Ï´Ù,F_STR_MESSANGER_BLOCKED,,,
ÇÊ¿ä ½ºÅ³Æ÷ÀÎÆ®,STR_REQUIRE_SKILLPOINT,,,
´õÀÌ»ó ·¹º§¾÷ÀÌ µÇÁö ¾Ê½À´Ï´Ù,STR_CANT_LEVELUP,,,
³»±¸µµ°¡ ¾ø¾î¼­ ¼ö¸®°¡ ºÒ°¡´ÉÇÕ´Ï´Ù,STR_CANT_REPAIR_DURABILITY_IS_ZERO,,,
..,..,,,
ÃÖ´ë Á¢¼ÓÀÎ¿øÀÌ ³Ñ¾ú½À´Ï´Ù. Àá½ÃÈÄ¿¡ ´Ù½Ã ÀÌ¿ëÇØÁÖ½Ã±â ¹Ù¶ø´Ï´Ù,STR_LOGIN_REPLY_TOO_MANY_USER,,,
·ÎÁî¿Â¶óÀÎÀº 9¿ù¿¡ ¿ÀÇÂ º£Å¸ Å×½ºÆ®¸¦ ½ÃÀÛÇÒ ¿¹Á¤À¸·Î ÇöÀç´Â Á¢¼ÓÇÏ½Ç¼ö ¾ø½À´Ï´Ù,STR_LOGIN_REPLY_NO_RIGHT_TO_CONNECT,,,
Ä³¸¯ÅÍ¸¦ ºÎÈ°½ÃÅ°°Ú½À´Ï±î?,STR_QUERY_REVIVE_CHARACTER,,,
Ä³¸¯ÅÍ¸¦ ´õ ÀÌ»ó »ý¼º ÇÒ ¼ö ¾ø½À´Ï´Ù,STR_CANT_CREATE_MORE_CHARACTER,,,
Èí¼ö,STR_ABSORPTION,,,
º¯°æ´É·ÂÄ¡,STR_CHANGE_ABILITY,,,
»óÅÂ,STR_STATE,,,
GM[%s]ÀÌ %dºÐ°£ Ã¤ÆÃ±ÝÁö ½ÃÄ×½À´Ï´Ù,F_STR2_CHAT_BLOCKED_BY_GM,,,
»ó´ë¹æÀº ÇöÀç ±Ó¼Ó¸» °ÅºÎ»óÅÂÀÔ´Ï´Ù,STR_OTHER_WHISPER_REJECT_STATE,,,
¹«°ÔºñÀ²,STR_WEIGHT_RATE,,,
Á¦ÇÑ¾øÀ½,STR_NO_PENALTY,,,
°ø°Ý ºÒ°¡,STR_CANT_ATTACK,,,
¶Ù±â ±ÝÁö,STR_CANT_RUN ,,,
%s »ç³É¿¡ ¼º°øÇß½À´Ï´Ù,F_STR_SUCCESS_HUNT,,,
%s¿ÍÀÇ °áÅõ¿¡¼­ ÀÌ°å½À´Ï´Ù,F_STR_WIN_PVP,,,
¹æÆÐ ¹Ý°Ý,STR_SHIELD_COUNTERATTACK,,,
¾ÆÀÌÅÛ µå·Ó,STR_DROP_ITEM,,,
µ· µå·Ó,STR_DROP_MONEY,,,
½ºÅ³ %sÀ» ¹è¿ü½À´Ï´Ù,F_STR_SKILL_LEARNED,,,
»óÁ¡ÀÌ ´ÝÇû½À´Ï´Ù,STR_STORE_IS_CLOSED,,,
°Å·¡°¡ Ãë¼ÒµÇ¾ú½À´Ï´Ù,STR_TRADE_IS_CANCEL,,,
ÀÌ¹Ì ÆÈ¸° ¾ÆÀÌÅÛÀÔ´Ï´Ù,STR_ITEM_IS_SOLD,,,
´õÀÌ»ó »çÁö ¾Ê´Â ¾ÆÀÌÅÛÀÔ´Ï´Ù,STR_ITEM_IS_BUY_ALL,,,
Ã¢°í ºñ¹Ð¹øÈ£¸¦ ÀÔ·ÂÇÏ¼¼¿ä,STR_BANK_REPLY_NEED_PASSWORD,,,
Ã¢°í ºñ¹Ð¹øÈ£°¡ º¯°æµÇ¾ú½À´Ï´Ù,STR_BANK_REPLY_CHANGED_PASSWORD,,,
Ã¢°í ºñ¹Ð¹øÈ£°¡ Æ²·È½À´Ï´Ù,STR_BANK_REPLY_INVALID_PASSWORD,,,
Ã¢°í ºñ¹Ð¹øÈ£°¡ »èÁ¦µÇ¾ú½À´Ï´Ù,STR_BANK_REPLY_CLEARED_PASSWORD,,,
¾ÆÀÌÅÛ ÀÌµ¿ÀÌ ½ÇÆÐÇß½À´Ï´Ù,STR_BANK_MOVEITEM_FAILED,,,
¹æ¸¸µé±â¿¡ ½ÇÆÐÇß½À´Ï´Ù,STR_CHAT_REPLY_MAKE_FAILED,,,
ºñ¹Ð¹øÈ£°¡ Æ²¸³´Ï´Ù,STR_CHAT_REPLY_INVALIED_PASS,,,
¾ø¾îÁø Ã¤ÆÃ¹æÀÔ´Ï´Ù,STR_CHAT_REPLY_ROOM_NOT_FOUND,,,
´õÀÌ»ó Âü¿©ÇÒ¼ö ¾ø½À´Ï´Ù,STR_CHAT_REPLY_FULL_USERS,,,
Ã¤ÆÃ¹æ¿¡¼­ °­Åð ´çÇß½À´Ï´Ù,STR_CHAT_REPLY_KICKED,,,
%s°¡ Ä£±¸·Î µî·ÏÇÏ·Á°í ÇÕ´Ï´Ù. ½Â³«ÇÏ½Ã°Ú½À´Ï±î?,F_STR_QUERY_APPEND_FRIEND_REQ,,,
%sÀÌ Ä£±¸ Ãß°¡ ¿äÃ»À» °ÅÀýÇß½À´Ï´Ù,F_STR_REJECT_APPEND_FRIEND_REQ,,,
%sÀ» Ã£À»¼ö ¾ø°Å³ª Á¢¼ÓÁßÀÌ ¾Æ´Õ´Ï´Ù,F_STR_NOT_FOUNDORCONNECT_FRIEND,,,
»ó´ë¹æÀº ÇöÀç ¸Þ½ÅÀú °ÅºÎ»óÅÂÀÔ´Ï´Ù,STR_OTHERSTATE_IS_REJCTMESSANGER,,,
´ë»óÀ» Ã£À»¼ö ¾ø½À´Ï´Ù,STR_MEMO_REPLY_SEND_NOT_EXISTORINVALID,,,
ÂÊÁö ¼ö½Å °ÅºÎ,STR_MEMO_REPLY_SEND_REFUSED,,,
»ó´ë¹æÀÇ ¼ö½ÅÇÔÀÌ ²ËÂ÷¼­ ´õÀÌ»ó ¹ÞÀ»¼ö ¾ø½À´Ï´Ù,STR_MEMO_REPLY_SEND_FULL_MEMO,,,
³»¿ë¿À·ù,STR_MEMO_REPLY_SEND_INVALID_CONTENT,,,
¾ÆÀÌÅÛ ºÐ¸®°¡ ¼º°øÇß½À´Ï´Ù,STR_CRAFT_BREAKUP_SUCCESS_GEM,,,
¾ÆÀÌÅÛ ºÐ¸®°¡ ¼º°øÇß½À´Ï´Ù. ºÐ¸® °úÁ¤¿¡¼­ º¸¼®ÀÇ µî±Þ°¨¼Ò°¡ ¹ß»ýÇß½À´Ï´Ù,STR_CRAFT_BREAKUP_DEGRADE_GEM,,,
¾ÆÀÌÅÛ ºÐ¸®°¡ ¼º°øÇß½À´Ï´Ù. ºÐ¸® °úÁ¤¿¡¼­ º¸¼®ÀÌ ¼Õ½ÇµÇ¾ú½À´Ï´Ù,STR_CRAFT_BREAKUP_CLEARED_GEM,,,
¾ÆÀÌÅÛ ºÐÇØ°¡ ¼º°øÇß½À´Ï´Ù,STR_CRAFE_BREAKUP_SUCCESS,,,
Àç·á ¾ÆÀÌÅÛÀÌ Àû´çÇÏÁö ¾Ê½À´Ï´Ù,STR_CRAFT_UPGRADE_INVALID_MAT,,,
µ·ÀÌ %dÁõ°¡ÇÏ¿´½À´Ï´Ù,F_STR_SET_MONEY_INC,,,
µ·ÀÌ %d°¨¼ÒÇÏ¿´½À´Ï´Ù,F_STR_SET_MONEY_DEC,,,
µ· %dÀ» ¹Þ¾Ò½À´Ï´Ù,F_STR_REWARD_MONEY_INC,,,
µ· %dÀ» °¡Á®°¬½À´Ï´Ù,F_STR_REWARD_MONEY_DEC,,,
%s %d°³¸¦ º¸»ó ¹Þ¾Ò½À´Ï´Ù,F_STR_REWARD_ITEMS,,,
%sÀ» º¸»ó ¹Þ¾Ò½À´Ï´Ù,F_STR_REWARD_ITEM,,,
È­»ì,È­»ì(431),¼ÒºÐ·ù,99,431
ÃÑÅº,ÃÑÅº(432),¼ÒºÐ·ù,99,432
Æ÷Åº,Æ÷Åº(433),¼ÒºÐ·ù,99,433
..,,¼ÒºÐ·ù,99,
..,,¼ÒºÐ·ù,99,
..,,¼ÒºÐ·ù,99,
..,,¼ÒºÐ·ù,99,
..,,¼ÒºÐ·ù,99,
..,,¼ÒºÐ·ù,99,
ºÎÇ°¹öÁ¯,STR_RIDE_PART_VER,,,
°°Àº Ä³¸¯ÅÍ ÀÌ¸§ÀÌ Á¸ÀçÇÕ´Ï´Ù,STR_RESULT_CREATE_CHAR_DUP_NAME,,,
