Surfboard,subwpn\tool26\tool26.txt,,,263,1000,0,2,25,1582,845,578,93,1,1838,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB035
Snowboard,subwpn\tool27\tool27.txt,,,261,1000,0,2,25,1552,846,578,,,,,,,,,,,,,14,16,,,,20,,1,1,,,,,,,
Snowboard,subwpn\tool30\tool30.txt,,,261,1000,0,2,25,1583,847,578,,,,,,,,,,,,,14,14,,,,20,2,1,1,,,,,,,LSUB036
Jelly Bean Surfboard,subwpn\tool0038\tool_F0038.txt,,,263,1560,0,2,25,2793,845,578,93,1,1838,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB038
Wolf Doll,subwpn\tool27\tool27.txt,,,264,24530,0,5,25,1551,846,578,16,5,877,18,,,,,,,,,14,14,,,,20,2,1,1,,,,,,,LSUB039
Lifeguard Buoy,SUBWPN\TOOL35\tool35.txt,,,263,3000,0,2,25,4035,848,578,93,1,1838,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB40
,subwpn\F1201\ssh_F12010.txt,,6,261,1000,0,500,100,2830,811,578,,,,,,,,,,,,,14,26,,,,20,,1,1,,,,,,,LSUB041
,subwpn\F1202\tool_F12020.txt,,6,261,1000,0,50,100,3059,811,578,,,,,,,,,,,,,14,28,,,,20,,1,1,,,,,,,LSUB042
,subwpn\F1203\ssh_F12030.txt,,6,261,1000,0,2,100,3060,99,578,,,,,,,,,,,,,14,30,,,,20,,1,1,,,,,,,LSUB043
,subwpn\F1204\tool_F12040.txt,,6,261,1000,0,50,100,3078,811,578,,,,,,,,,,,,,14,32,,,,20,,1,1,,,,,,,LSUB044
Hylian Shield,subwpn\zeldashield\,,6,261,0,0,15,40,5330,1029,578,,,,,,,,,,,,,24,-5,,,,75,4,10,10,,,,,,,LSUB045
Jar Shield,,,,261,12975,0,12,40,5359,1026,578,,,,,,,,10,72,,,,24,-5,,,,40,2,17,13,,,,,,,LSUB046
Victorious Lava Shield,subwpn\class01\knight.txt,25,6,261,137700,0,15,47,7181,848,578,,,,,,,,10,340,,,,24,-5,,,,53,2,67,23,,,,,,,LSUB047
Victorious Lava Orb,subwpn\class01\cleric.txt,25,6,262,200000,0,63,60,7182,848,578,,,,,,,,12,280,,,,12,6,,29,3,55,2,14,56,,,,,,,LSUB048
Shield of Rebirth,subwpn\class01\knight.txt,,6,261,157200000,0,15,25,8507,848,578,,,,,,,,111,9,10,50,,24,-5,,,,75,4,8,2,,,,,,,LSUB049
Magic Tool of Rebirth,subwpn\class01\cleric.txt,,6,262,157200000,0,15,25,8508,848,578,,,,,,,,111,9,12,50,,39,60,,,,75,4,2,5,,,,,,,LSUB050
,,,,261,197600,0,,25,1568,861,,,,,,,,,,,,,,14,46,,,,20,,,,,,,,,,
,,,,261,214100,0,,25,1569,862,,,,,,,,,,,,,,14,48,,,,20,,,,,,,,,,
,,,,261,231250,0,,25,1570,863,,,,,,,,,,,,,,14,50,,,,20,,,,,,,,,,
,,,,261,249100,0,,25,1571,864,,,,,,,,,,,,,,14,52,,,,20,,,,,,,,,,
,,,,261,267550,0,,25,,865,,,,,,,,,,,,,,14,54,,,,20,,,,,,,,,,
,,,,261,286700,0,,25,,866,,,,,,,,,,,,,,14,56,,,,20,,,,,,,,,,
,,,,261,306500,0,,25,,867,,,,,,,,,,,,,,14,58,,,,20,,,,,,,,,,
,,,,261,326950,0,,25,,868,,,,,,,,,,,,,,14,60,,,,20,,,,,,,,,,
,,,,261,348100,0,,25,,869,,,,,,,,,,,,,,14,62,,,,20,,,,,,,,,,
,,,,261,369850,0,,25,,870,,,,,,,,,,,,,,14,64,,,,20,,,,,,,,,,
Book of Standards,subwpn\tool02\tool02.txt,,,262,1050,0,,15,1560,871,578,,,,,,,,,,,,,39,20,,,,18,2,1,2,,,,,,,LSUB061
Oriental Drum,subwpn\tool19\tool19.txt,,,262,7050,0,,18,1561,872,578,15,1,881,18,,,,12,20,,,,39,30,,13,5,20,2,1,3,,,,,,,LSUB062
Book of Charm,subwpn\tool03\tool03.txt,,,262,9000,0,,20,1563,874,578,15,1,882,20,,,,12,30,,,,39,40,,14,5,22,2,1,4,,,,,,,LSUB064
Book of Concentration,subwpn\tool04\tool04.txt,,,262,14100,0,,21,1562,873,578,15,2,883,21,,,,12,40,,,,39,50,,21,7,23,2,1,4,,,,,,,LSUB063
Mythical Flute,subwpn\tool20\tool20.txt,,,262,8640,0,,23,1564,875,578,15,2,884,23,,,,12,50,,,,39,60,,29,1,24,2,2,5,,,,,,,LSUB065
Elven Anthology,subwpn\tool05\tool05.txt,,,262,10400,0,,24,1565,876,578,15,2,885,24,,,,12,60,,,,39,70,,,,25,2,2,6,,,,,,,LSUB066
Basic Encyclopedia,subwpn\tool06\tool06.txt,,,262,14150,0,,26,1566,877,578,15,3,886,26,,,,12,70,,,,39,80,,,,26,2,3,7,,,,,,,LSUB067
Magic Mirror,subwpn\tool11\tool11.txt,,,262,17800,0,,27,1567,878,578,15,3,887,27,,,,12,80,,,,39,90,,,,28,2,3,8,1,,,,,,LSUB068
Shadow Mirror,subwpn\tool12\tool12.txt,,,262,22900,0,,29,1568,879,578,15,3,888,29,,,,12,90,,,,39,100,,,,29,2,4,9,1,,,,,,LSUB069
Mana Stone,subwpn\tool13\tool13.txt,,,262,30630,0,,30,1569,880,578,15,4,889,30,,,,12,100,,,,39,110,,28,1,30,2,4,11,1,,,,,,LSUB070
Rune Stone,subwpn\tool14\tool14.txt,,,262,36860,0,,32,1570,881,578,15,4,890,32,,,,12,110,,,,39,120,,28,1,31,2,4,12,,,,,,,LSUB071
Cubic Scepter,subwpn\tool15\tool15.txt,,,262,46630,0,,33,1571,882,578,15,5,891,33,,,,12,120,,,,39,130,,28,2,32,2,5,13,,,,,,,LSUB072
Holy Scepter,subwpn\tool16\tool16.txt,,,262,55440,0,,35,1573,883,578,15,5,892,35,,,,12,130,,,,39,140,,28,2,34,2,5,15,1,,,,,,LSUB073
Meteoric Scepter,subwpn\tool17\tool17.txt,,,262,67600,0,,36,1574,884,578,15,6,893,36,,,,12,140,,,,39,150,,28,3,35,2,6,16,1,,,,,,LSUB074
Elven Harp,subwpn\tool18\tool18.txt,,,262,78640,0,,38,1575,885,578,15,6,894,38,,,,12,150,,,,39,160,,28,3,36,2,6,18,1,,,,,,LSUB075
Lunaris Candy Bar,subwpn\tool21\tool21.txt,,,262,92640,0,,40,1577,886,578,15,7,895,40,,,,12,165,,,,39,170,,28,4,38,2,6,20,,,,,,,LSUB076
Holy Tree Leaf,subwpn\tool22\tool22.txt,,,262,104410,0,,42,1578,887,578,15,7,896,42,,,,12,180,,,,39,180,,28,4,40,2,7,23,,,,,,,LSUB077
Eye of Storm,subwpn\tool23\tool23.txt,,,262,122150,0,,45,1579,888,578,15,8,897,44,,,,12,200,,,,39,190,,28,5,42,2,7,26,,,,,,,LSUB078
Orb of Rage,subwpn\tool24\tool24.txt,,,262,137600,0,,48,1580,889,578,15,9,898,46,,,,12,220,,,,39,200,,28,5,44,2,8,31,,,,,,,LSUB079
Orb of Abyss,subwpn\tool25\tool25.txt,,,262,157180,0,,51,1581,890,578,15,10,899,48,,,,12,240,,,,39,210,,28,6,47,2,8,35,,,,,,,LSUB080
Cornell's Diary,subwpn\tool28\tool28.txt,,6,263,1000,0,2,25,1557,891,,,,,,,,,,,,,,,,,,,75,2,1,1,,,,,,,LSUB081
Magic Pearl,subwpn\tool29\tool29.txt,,,262,194180,0,,57,1558,892,,,17,,,,,,12,280,,,,39,230,,28,7,52,2,9,44,,,,,,,LSUB082
Mystic Shell,subwpn\atool01\atool01.txt,,,262,214540,0,,60,1535,893,578,15,10,900,70,,,,12,260,,,,12,5,,29,2,54,2,12,53,,,,,,,LSUB083
Kindred Mirror,subwpn\cleric_shield\cleric_shield_tool.txt,,,262,266549,0,,66,9841,893,578,,,,,,,,12,290,,,,12,8,,62,30,70,1,15,59,,,,,,,LSUB084
,,,,261,297990,0,,67,,896,,,24,,,,,,12,348,,,,39,300,,28,9,60,,13,63,,,,,,,
,,,,261,297990,0,,67,,896,,,24,,,,,,12,348,,,,39,300,,28,9,60,,13,63,,,,,,,
,,,,261,319210,0,,68,,897,,,25,,,,,,12,356,,,,39,280,,28,9,61,,14,65,,,,,,,
,,,,261,355250,0,,70,,898,,,26,,,,,,12,364,,,,39,290,,28,10,62,,15,68,,,,,,,
,,,,261,378900,0,,71,,899,,,27,,,,,,12,372,,,,39,300,,28,10,63,,16,70,,,,,,,
,,,,261,415280,0,,72,,900,,,28,,,,,,12,380,,,,39,310,,28,11,64,,17,73,,,,,,,
Bunny Doll,subwpn\bunnydoll.bunnydoll.txt,,,264,1000,0,5,25,1672,858,578,,,,,,,,,,,,,14,25,,,,20,1,1,1,,,,,,,LSUB091
Focusing Skull,subwpn\skullwand\,21,,262,297990,0,,50,6219,584,578,,,,,,,,39,900,,,,13,7,,15,7,45,1,4,8,,,,,,,LSUB092
Snowflake Snowboard,,,,261,1000,0,2,25,3022,854,578,,,,,,,,,,,,,14,14,,,,20,2,1,1,,,,,,,LSUB093
Gibster's Shield,,33,6,261,1000,0,2,10,9649,854,578,,,,,,,,,,,,,,,,,,100,2,10,10,,,,,,,LSUB094
,,,,,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magic Textbook,,,6,263,1000,0,2,25,2910,834,578,,,,,,,,,,,,,,,,,,75,2,1,1,,,,,,,LSUB105
Tambourine,,,6,263,1000,0,2,25,2897,834,578,,,,,,,,,,,,,,,,,,75,2,1,1,,,,,,,LSUB106
Reflect Dagger,,,6,263,1000,0,2,25,2902,834,578,,,,,,,,,,,,,,,,,,75,2,1,1,,,,,,,LSUB107
Trash Lid Shield,,,6,261,1000,0,2,25,2903,834,578,,,,,,,,,,,,,,,,,,75,2,1,1,,,,,,,LSUB108
Arua's Big Bottle,subwpn\bottle\bottle.txt,,,261,5000,0,10,30,2983,783,578,,,,,,,,,,,,,27,25,,28,25,65,,15,10,,,,,,,LSUB109
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inflatable Bed,subwpn\waterbed\SE_INFB010.txt,,,263,5000,0,10,30,2991,784,578,93,1,1838,1,,,,,,,,,,,,,,50,1,4,4,,,,,,,LSUB111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Easter Basket,subwpn\tool_F1214.txt,,,263,1000,0,10,10,1673,785,578,93,1,1831,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean Breeze Fan,SUBWPN\Event\fans_uchiwa\uchiwa_b.txt,,,263,3100,0,1,25,4036,861,578,93,1,1838,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB115
Noble Koi Fan,SUBWPN\Event\fans_uchiwa\uchiwa_bk.txt,,,263,3100,0,1,25,4037,862,578,93,1,1838,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB116
Hopping Grasshopper Fan,SUBWPN\Event\fans_uchiwa\uchiwa_g.txt,,,263,3100,0,1,25,4038,863,578,93,1,1838,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB117
Gliding Dragonfly Fan,SUBWPN\Event\fans_uchiwa\uchiwa_o.txt,,,263,3100,0,1,25,4039,864,578,93,1,1838,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB118
Daring Rabbit Fan,SUBWPN\Event\fans_uchiwa\uchiwa_p.txt,,,263,3100,0,1,25,4040,865,578,93,1,1838,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB119
Falling Leaf Fan,SUBWPN\Event\fans_uchiwa\uchiwa_r.txt,,,263,3100,0,1,25,4041,866,578,93,1,1838,1,,,,,,,,,,,,,,30,1,1,1,,,,,,,LSUB120
Paintbrush,SUBWPN\Event\School\brush.txt,,6,263,1000,0,3,25,3889,855,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB121
Crayon,SUBWPN\Event\School\crayon.txt,,6,263,1000,0,3,25,3890,856,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB122
Pen,SUBWPN\Event\School\pen.txt,,6,263,1000,0,3,25,3891,857,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB123
Pencil,SUBWPN\Event\School\pencil.txt,,6,263,1000,0,3,25,3892,858,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB124
Scissors,SUBWPN\Event\School\scissors.txt,,6,263,1000,0,3,25,3893,860,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB125
Pitchfork,SUBWPN\Event\halloween\devil_fork.txt,,6,263,1000,0,2,25,3894,834,578,,,,,,,,,,,,,,,,,,20,2,1,1,,,,,,,LSUB126
Wildflower,SUBWPN\Event\halloween\frank_daisy.txt,,6,263,1000,0,2,25,3895,835,578,,,,,,,,,,,,,,,,,,20,2,1,1,,,,,,,LSUB127
Ankh,SUBWPN\Event\halloween\mummy_anhk.txt,,6,263,1000,0,2,25,3896,836,578,,,,,,,,,,,,,14,10,,,,20,2,1,1,,,,,,,LSUB128
Vampire Amulet,SUBWPN\Event\halloween\vamp_charm.txt,,6,263,1000,0,2,25,3897,837,578,,,,,,,,,,,,,,,,,,20,2,1,1,,,,,,,LSUB129
Meatbone,SUBWPN\Event\halloween\wolf_meat.txt,,6,263,1000,0,2,25,3898,838,578,,,,,,,,,,,,,,,,,,20,2,1,1,,,,,,,LSUB130
Wicked Wand,SUBWPN\Event\halloween\witch_wand.txt,,6,263,1000,0,2,25,3906,839,578,,,,,,,,,,,,,,,,,,20,2,1,1,,,,,,,LSUB131
Severed Limb,SUBWPN\Event\halloween\zombie_arm.txt,,6,263,1000,0,2,25,3907,840,578,,,,,,,,,,,,,,,,,,20,2,1,1,,,,,,,LSUB132
ROSE Pennant,SUBWPN\Event\WinterOlympics\flags\flag_rose.txt,,,263,3000,0,2,25,3908,806,578,,,,,,,,31,100,,,,15,12,,26,20,31,,1,1,,,,,,,LSUB133
Junon Order Pennant,SUBWPN\Event\WinterOlympics\flags\flag_junonOrder.txt,,,263,3000,0,2,25,3909,807,578,,,,,,,,31,100,,,,11,12,,22,20,31,,1,1,,,,,,,LSUB134
Arumic Pennant,SUBWPN\Event\WinterOlympics\flags\flag_arumic.txt,,,263,3000,0,2,25,3910,808,578,,,,,,,,31,100,,,,12,12,,21,20,31,,1,1,,,,,,,LSUB135
Righteous Crusader Pennant,SUBWPN\Event\WinterOlympics\flags\flag_righteous.txt,,,263,3000,0,2,25,3911,809,578,,,,,,,,31,100,,,,10,12,,19,20,31,,1,1,,,,,,,LSUB136
Ferrell Guild Pennant,SUBWPN\Event\WinterOlympics\flags\flag_ferrellGuild.txt,,,263,3000,0,2,25,3913,810,578,,,,,,,,31,100,,,,13,12,,20,20,31,,1,1,,,,,,,LSUB137
Little Red Basket,SUBWPN\akazukin_basket\akazukin_basket_0906_wa.txt,,6,263,1000,0,10,10,4255,,578,,,,,,,,,,,,,,,,,,35,2,1,1,,,,,,,LSUB138
Rabbit Watch,SUBWPN\alice_watch\alice_watch.txt,,,263,1000,0,5,10,4827,786,578,93,1,1831,1,,,,,,,,,,,,,,55,1,1,1,,,,,,,LSUB139
The Big Hand,subwpn\orlo\jacksGlove\jacksGlove.txt,,,263,12523,0,10,30,4829,893,578,,,,,,,,31,180,,,,38,2500,,,,20,,100,55,,,,,,,LSUB140
Chocolate Popsicle,subwpn\tool_F1226.txt,,,263,1000,0,2,25,2489,849,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB141
Blueberry Popsicle,subwpn\tool_F1223.txt,,,263,1000,0,2,25,2490,850,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB142
Soda Bottle,subwpn\tool_F1229.txt,,,263,1000,0,2,25,2487,851,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB143
Pink Soda Bottle,subwpn\tool_F1224.txt,,,263,1000,0,2,25,2488,852,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB144
Cannie and Baggie Surfboard,SUBWPN\tool26\beachcleanboard.txt,,,263,3000,0,2,25,2491,845,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB145
Candy Shield,,,,261,1000,0,4,35,5546,1025,578,,,,,,,,,,,,,14,30,,,,65,2,10,10,,,,,,,LSUB146
Shield of Cheer,subwpn\ssh4\ssh4.txt,,,261,750,0,10,14,7313,1130,578,,,,,,,,,,,,,14,10,,,,20,2,3,1,,,,,,,LSUB147
Magic Tool of Spearmint,subwpn\tool19\tool19.txt,,,262,705,0,,18,7314,1129,578,,,,,,,,,,,,,14,10,,,,20,2,1,3,,,,,,,LSUB148
Boggy Doll,subwpn\tool07\tool07.txt,,6,264,620,0,3,25,7336,841,578,,,,,,,,,,,,,14,6,,,,20,1,1,1,,,,,,,LSUB149
Heart Gift,SUBWPN\Event\fans_uchiwa\uchiwa_b.txt,,6,263,0,0,1,25,4466,861,578,,,,,,,,,,,,,,,,,,31,1,1,1,,,,,,,LSUB150
Festive Candy Cane,subwpn\tool19\tool19.txt,,,263,705,0,2,18,7728,1137,578,,,,,,,,,,,,,14,5,,,,20,2,1,1,,,,,,,LSUB151
Snowman Toy,subwpn\tool19\tool19.txt,,,263,705,0,1,18,7727,1138,578,,,,,,,,,,,,,14,5,,,,20,2,1,1,,,,,,,LSUB152
Wishing Star,subwpn\tool19\tool19.txt,,,263,705,0,1,18,7729,1139,578,,,,,,,,,,,,,14,5,,,,20,2,1,1,,,,,,,LSUB153
Jingle Bell,subwpn\tool19\tool19.txt,,,263,705,0,1,18,7726,1140,578,,,,,,,,,,,,,14,5,,,,20,2,1,1,,,,,,,LSUB154
Summer Ice Bottle,SUBWPN\summerfashionice\summerfashionice_green_0824_cr.txt,,,263,1000,0,1,25,8545,866,578,,,,,,,,,,,,,,,,,,30,,1,1,,,,,,,LSUB155
Goldfish,,,,263,1000,0,1,25,8550,866,578,,,,,,,,,,,,,,,,,,30,,1,1,,,,,,,LSUB156
Watermelon Shield,,,,263,1000,0,5,25,2666,853,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB157
Dessert Cake,,,,263,1000,0,1,25,9081,856,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB158
Wrapped Present,,,,263,1000,0,5,25,9082,857,578,,,,,,,,,,,,,,,,,,30,2,1,1,,,,,,,LSUB159
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPC Guard Spear,SUBWPN\guard\guard.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sikuku Enforcer (Spear),SUBWPN\torturer\torturer.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirror of Infinity,SUBWPN\cleric_shield_cleric_shield01.txt,,,262,223580,0,70,63,6158,895,578,,,,,,,,12,280,,,,12,6,,29,3,55,2,14,56,,,,,,,LSUB169
Enchanting Heart,SUBWPN\alekshield\alekshield.txt,,,262,200000,0,63,60,6159,896,578,15,11,901,80,,,,12,280,,,,12,6,,29,3,55,2,14,56,,,,,,,LSUB170
Haunting Heart,SUBWPN\alekshield\alekshield.txt,,,262,200000,0,63,60,8509,900,578,15,11,903,80,,,,12,280,,,,22,6,,29,3,55,2,14,56,,,,,,,LSUB171
Dragon Book,,,,262,214540,0,,60,1535,897,578,,,,,,,,16,260,,,,12,5,,29,2,54,2,12,53,,,,,,,LSUB172
Blessed Twin Moon,subwpn\moonshield\moonshield.txt,,,262,244300,0,65,66,1545,1027,578,15,12,902,85,,,,12,300,,,,12,10,,29,4,56,2,17,62,,,,,,,LSUB173
Exalted Twin Moon,subwpn\moonshield\moonshield.txt,,,262,244300,0,65,66,8577,1024,578,15,12,904,85,,,,12,300,,,,22,10,,29,4,56,2,17,62,,,,,,,LSUB174
Magic Tool of Infinity,SUBWPN\lv210\lv210_magicshield_white_0321_cr.txt,,,262,299900,0,68,68,7742,827,578,15,13,905,85,,,,12,320,,,,12,14,,14,40,58,2,18,64,,,,,,,LSUB175
Fafnir Artifact,SUBWPN\lv225\lv225_dolagon_1118_cr.txt,,,262,299900,0,68,68,7743,827,578,15,13,906,85,,,,12,320,,,,12,14,,23,100,58,2,18,64,,,,,,,LSUB176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
