,,,,
»óÃß ½Ä¹°02,3DData\ELDEON\GRASS\eldeongrass017\eldeongrass017.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass017\eldeongrass017.x
ÀÜµðÇü ÀûÀºÇ®,3DData\ELDEON\GRASS\eldeongrass018\eldeongrass018.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass018\eldeongrass018.x
ÀÜµðÇü ¸¹ÀºÇ®,3DData\ELDEON\GRASS\eldeongrass020\eldeongrass020.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass020\eldeongrass020.x
¹ö¼¸01,3DData\ELDEON\GRASS\eldeongrass019\eldeongrass019.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass019\eldeongrass019.x
¹ö¼¸02,3DData\ELDEON\GRASS\eldeongrass021\eldeongrass021.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass021\eldeongrass021.x
°¡½Ã²É ½Ä¹°,3DData\ELDEON\GRASS\eldeongrass022\eldeongrass022.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass022\eldeongrass022.x
´Ë-¹°Ç®03,3DData\ELDEON\GRASS\eldeongrass023\eldeongrass023.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass023\eldeongrass023.x
´Ë-ºÎÀ¯½Ä¹°01,3DData\ELDEON\GRASS\eldeongrass024\eldeongrass024.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass024\eldeongrass024.x
´Ë-ºÎÀ¯½Ä¹°02,3DData\ELDEON\GRASS\eldeongrass025\eldeongrass025.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass025\eldeongrass025.x
³ÕÄð ½Ä¹°02,3DData\ELDEON\GRASS\eldeongrass026\eldeongrass026.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass026\eldeongrass026.x
°¡½Ã³ÕÄð01,3DData\ELDEON\GRASS\eldeongrass027\eldeongrass027.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass027\eldeongrass027.x
´Ë-¹°Ç®04,3DData\ELDEON\GRASS\eldeongrass028\eldeongrass028.txt,3,,3DData\MData\ELDEON\GRASS\eldeongrass028\eldeongrass028.x
,,,,
,,,,
º¸½º¸¶´ç,3DData\ELDEON\Village\ground\ground.txt,10,,3DData\MData\ELDEON\Village\ground\ground.x
º¸½º¸¶´ç°è´Ü,3DData\ELDEON\Village\grounddogdan\grounddogdan.txt,10,,3DData\MData\ELDEON\Village\grounddogdan\grounddogdan.x
º¸½º¸¶´ç±âµÕ,3DData\ELDEON\Village\groundgidung\groundgidung.txt,10,,3DData\MData\ELDEON\Village\groundgidung\groundgidung.x
¿ÀÂ¡¾î,3DData\ELDEON\Village\groundsang\groundsang.txt,10,,3DData\MData\ELDEON\Village\groundsang\groundsang.x
º¸½ºµ¹,3DData\ELDEON\Village\bossstone\bossstone.txt,10,,3DData\MData\ELDEON\Village\bossstone\bossstone.x
º¸½º±âµÕ,3DData\ELDEON\Village\bossgidung\bossgidung.txt,10,,3DData\MData\ELDEON\Village\bossgidung\bossgidung.x
º¸½º±æ01,3DData\ELDEON\Village\bossroad01\bossroad01.txt,10,,3DData\MData\ELDEON\Village\bossroad01\bossroad01.x
º¸½º±æ02,3DData\ELDEON\Village\bossroad02\bossroad02.txt,10,,3DData\MData\ELDEON\Village\bossroad02\bossroad02.x
º¸½º±æ03,3DData\ELDEON\Village\bossroad03\bossroad03.txt,10,,3DData\MData\ELDEON\Village\bossroad03\bossroad03.x
º¸½º±æ04,3DData\ELDEON\Village\bossroad04\bossroad04.txt,10,,3DData\MData\ELDEON\Village\bossroad04\bossroad04.x
À¯ÀûÁö ÀÔ±¸,3DData\ELDEON\Village\headgate\headgate.txt,10,,3DData\MData\ELDEON\Village\headgate\headgate.x
À¯ÀûÁö º®,3DData\ELDEON\Village\wall\wall.txt,10,,3DData\MData\ELDEON\Village\wall\wall.x
À¯ÀûÁö ±âµÕ1,3DData\ELDEON\Village\wallgidung1\wallgidung1.txt,10,,3DData\MData\ELDEON\Village\wallgidung1\wallgidung1.x
À¯ÀûÁö ±âµÕ2,3DData\ELDEON\Village\wallgidung2\wallgidung2.txt,10,,3DData\MData\ELDEON\Village\wallgidung2\wallgidung2.x
À¯ÀûÁöº® ³ª¹«,3DData\ELDEON\Village\walltree\walltree.txt,10,,3DData\MData\ELDEON\Village\walltree\walltree.x
ÁöÇýÀÇ ³ª¹«,3DData\JUNON\Village\intellitree\intellitree.txt,10,,3DData\MData\JUNON\Village\intellitree\intellitree.x
±¸¸§´Ù¸®,3DData\ELDEON\Village\dari\dari.txt,10,,3DData\MData\ELDEON\Village\dari\dari.x
¿¤´ø ¸¶À»´Ù¸®02,3DData\ELDEON\Village\eldeondari002\eldeondari002.txt,10,,3DData\MData\ELDEON\Village\eldeondari002\eldeondari002.x
¿öÇÁ°ÔÀÌÆ®,3DData\ELDEON\Village\warpgate\warpgate.txt,10,,3DData\MData\ELDEON\Village\warpgate\warpgate.x
°¡·Îµî³ª¹«,3DData\ELDEON\Village\yakwangtree\yakwangtree.txt,10,,3DData\MData\ELDEON\Village\yakwangtree\yakwangtree.x
¹Ù¸®ÄÉÀÌÆ®,3DData\ELDEON\Village\bari\bari.txt,10,,3DData\MData\ELDEON\Village\bari\bari.x
¿¤´ø ³ª¹«´Ù¸®,3DData\ELDEON\Village\eldeonbridge001\eldeonbridge001.txt,10,,3DData\MData\ELDEON\Village\eldeonbridge001\eldeonbridge001.x
¿¤´ø ¸¶À»Å«¹ö¼¸,3DData\ELDEON\Village\eldeonvillagemr\eldeonvillagemr.txt,10,,3DData\MData\ELDEON\Village\eldeonvillagemr\eldeonvillagemr.x
¿¤´ø ¸¶À»º®01,3DData\ELDEON\Village\eldeonvillage001\eldeonvillage001.txt,10,,3DData\MData\ELDEON\Village\eldeonvillage001\eldeonvillage001.x
¿¤´ø ¸¶À»º®02,3DData\ELDEON\Village\eldeonvillage002\eldeonvillage002.txt,10,,3DData\MData\ELDEON\Village\eldeonvillage002\eldeonvillage002.x
¿¤´ø ¸¶À»º®03,3DData\ELDEON\Village\eldeonvillage003\eldeonvillage003.txt,10,,3DData\MData\ELDEON\Village\eldeonvillage003\eldeonvillage003.x
¿¤´ø ¸¶À»º®04,3DData\ELDEON\Village\eldeonvillage004\eldeonvillage004.txt,10,,3DData\MData\ELDEON\Village\eldeonvillage004\eldeonvillage004.x
¿¤´ø ¸¶À»´Ù¸®01,3DData\ELDEON\Village\eldeondari001\eldeondari001.txt,10,,3DData\MData\ELDEON\Village\eldeondari001\eldeondari001.x
¿ìµÎ¸Ó¸®Áý,3DData\ELDEON\Village\headhouse\headhouse.txt,10,,3DData\MData\ELDEON\Village\headhouse\headhouse.x
³²ÀÚÁý,3DData\ELDEON\Village\manhouse\manhouse.txt,10,,3DData\MData\ELDEON\Village\manhouse\manhouse.x
¿©ÀÚÁý,3DData\ELDEON\Village\womanhouse\womanhouse.txt,10,,3DData\MData\ELDEON\Village\womanhouse\womanhouse.x
±¤ÀåÈ­·Î,3DData\ELDEON\Village\wharo\wharo.txt,10,,3DData\MData\ELDEON\Village\wharo\wharo.x
°¡µåÅ¸¿ö,3DData\ELDEON\Village\guardtower\guardtower.txt,10,,3DData\MData\ELDEON\Village\guardtower\guardtower.x
ÀÔ±¸,3DData\ELDEON\Village\gate\gate.txt,10,,3DData\MData\ELDEON\Village\gate\gate.x
°£ÆÇ1,3DData\ELDEON\Village\gidung01\gidung01.txt,10,,3DData\MData\ELDEON\Village\gidung01\gidung01.x
°£ÆÇ2,3DData\ELDEON\Village\gidung02\gidung02.txt,10,,3DData\MData\ELDEON\Village\gidung02\gidung02.x
ÀÛÀºÈ­·Î,3DData\ELDEON\Village\bull01\bull01.txt,10,,3DData\MData\ELDEON\Village\bull01\bull01.x
¿ïÅ¸¸®1,3DData\ELDEON\Village\dam01\dam01.txt,10,,3DData\MData\ELDEON\Village\dam01\dam01.x
¿ïÅ¸¸®2,3DData\ELDEON\Village\dam02\dam02.txt,10,,3DData\MData\ELDEON\Village\dam02\dam02.x
ÇØ¾È¼úÅë,3DData\JUNON\etc\tong\tong.txt,10,,3DData\MData\JUNON\etc\tong\tong.x
Â¤´Ü,3DData\JUNON\etc\etc006\etc006.txt,10,,3DData\MData\JUNON\etc\etc006\etc006.x
ÅäÅÛ1,3DData\ELDEON\Village\totem01\totem01.txt,10,,3DData\MData\ELDEON\Village\totem01\totem01.x
ÅäÅÛ2,3DData\ELDEON\Village\totem02\totem02.txt,10,,3DData\MData\ELDEON\Village\totem02\totem02.x
Å«¸¶À»ÀÔ±¸,3DData\ELDEON\Village\eldeonvillagein\eldeonvillagein.txt,10,,3DData\MData\ELDEON\Village\eldeonvillagein\eldeonvillagein.x
ÇÊµå¿ò¸·,3DData\ELDEON\Village\ummak\ummak.txt,10,,3DData\MData\ELDEON\Village\ummak\ummak.x
¸ð´ÚºÒ,3DData\ELDEON\Village\modakbull\modakbull.txt,10,,3DData\MData\ELDEON\Village\modakbull\modakbull.x
°Å¹ÌÁÙ¾Ë±î±â,3DData\ELDEON\Village\spiderjul\spiderjul.txt,10,,3DData\MData\ELDEON\Village\spiderjul\spiderjul.x
ÆøÆ÷»çÀÌµå¹ÙÀ§,3DData\ELDEON\Village\pokposide\pokposide.txt,10,,3DData\MData\ELDEON\Village\pokposide\pokposide.x
¿ä¸®µµ±¸µé,3DData\ELDEON\Village\yori\yori.txt,10,,3DData\MData\ELDEON\Village\yori\yori.x
Å×ÀÌºí,3DData\ELDEON\Village\table\table.txt,10,,3DData\MData\ELDEON\Village\table\table.x
¿¤´ø¹ÙÀ§01,3DData\ELDEON\STONE\eldeonstone001\eldeonstone001.txt,2,,3DData\MData\ELDEON\STONE\eldeonstone001\eldeonstone001.x
¿¤´ø¹ÙÀ§02,3DData\ELDEON\STONE\eldeonstone002\eldeonstone002.txt,2,,3DData\MData\ELDEON\STONE\eldeonstone002\eldeonstone002.x
¿¤´ø ÀÌ³¢¹ÙÀ§,3DData\ELDEON\STONE\eldeonstone003\eldeonstone003.txt,2,,3DData\MData\ELDEON\STONE\eldeonstone003\eldeonstone003.x
,,,,
,,,,
,,,,
,,,,
,,,,
±úÁø »ý¸í¼öÁ¤01,3DData\ELDEON\etc\EldeonBCLump01\EldeonBCLump01.txt,20,,3DData\MData\ELDEON\etc\EldeonBCLump01\EldeonBCLump01.x
±úÁø »ý¸í¼öÁ¤02,3DData\ELDEON\etc\EldeonBCLump02\EldeonBCLump02.txt,20,,3DData\MData\ELDEON\etc\EldeonBCLump02\EldeonBCLump02.x
´ËÁö´ë ¼öÁß°¡¿Á01,3DData\ELDEON\etc\eldeonswamp\eldeonswamp.txt,20,,3DData\MData\ELDEON\etc\eldeonswamp\eldeonswamp.x
´ËÁö´ë ¼öÁß°¡¿Á02,3DData\ELDEON\etc\eldeonswamp02\eldeonswamp02.txt,20,,3DData\MData\ELDEON\etc\eldeonswamp02\eldeonswamp02.x
¾ó±¼¼®»ó,3DData\ELDEON\etc\EldeonStoneface\EldeonStoneface.txt,20,,3DData\MData\ELDEON\etc\EldeonStoneface\EldeonStoneface.x
°¡½Ã¸ñÃ¥01,3DData\ELDEON\etc\eldeonfence\eldeonfence.txt,20,,3DData\MData\ELDEON\etc\eldeonfence\eldeonfence.x
°¡½Ã¸ñÃ¥02,3DData\ELDEON\etc\eldeonfence02\eldeonfence02.txt,20,,3DData\MData\ELDEON\etc\eldeonfence02\eldeonfence02.x
µÎ°³°ñ Àå½Ä01,3DData\ELDEON\etc\eldeonbone01\eldeonbone01.txt,20,,3DData\MData\ELDEON\etc\eldeonbone01\eldeonbone01.x
µÎ°³°ñ Àå½Ä02,3DData\ELDEON\etc\eldeonbone02\eldeonbone02.txt,20,,3DData\MData\ELDEON\etc\eldeonbone02\eldeonbone02.x
µÎ°³°ñ È¶ºÒ,3DData\ELDEON\etc\eldeonbonefire\eldeonbonefire.txt,20,,3DData\MData\ELDEON\etc\eldeonbonefire\eldeonbonefire.x
½ÃÄíÄíÁ· ÅÙÆ®01,3DData\ELDEON\etc\eldeontent01\eldeontent01.txt,20,,3DData\MData\ELDEON\etc\eldeontent01\eldeontent01.x
½ÃÄíÄíÁ· ÅÙÆ®02,3DData\ELDEON\etc\eldeontent02\eldeontent02.txt,20,,3DData\MData\ELDEON\etc\eldeontent02\eldeontent02.x
¹Ý½Å¼®»ó,3DData\ELDEON\etc\EldeonStatue\EldeonStatue.txt,20,,3DData\MData\ELDEON\etc\EldeonStatue\EldeonStatue.x
µ¿¹°»À01,3DData\ELDEON\etc\eldeonanibone01\eldeonanibone01.txt,20,,3DData\MData\ELDEON\etc\eldeonanibone01\eldeonanibone01.x
µ¿¹°»À02,3DData\ELDEON\etc\eldeonanibone02\eldeonanibone02.txt,20,,3DData\MData\ELDEON\etc\eldeonanibone02\eldeonanibone02.x
µ¿¹°»À03,3DData\ELDEON\etc\eldeonanibone03\eldeonanibone03.txt,20,,3DData\MData\ELDEON\etc\eldeonanibone03\eldeonanibone03.x
»ý¸í¼öÁ¤01,3DData\ELDEON\etc\EldeonCLump01\EldeonCLump01.txt,20,,3DData\MData\ELDEON\etc\EldeonCLump01\EldeonCLump01.x
»ý¸í¼öÁ¤02,3DData\ELDEON\etc\EldeonCLump02\EldeonCLump02.txt,20,,3DData\MData\ELDEON\etc\EldeonCLump02\EldeonCLump02.x
»ý¸í¼öÁ¤03,3DData\ELDEON\etc\EldeonCLump03\EldeonCLump03.txt,20,,3DData\MData\ELDEON\etc\EldeonCLump03\EldeonCLump03.x
»ý¸í¼öÁ¤04,3DData\ELDEON\etc\EldeonCLump04\EldeonCLump04.txt,20,,3DData\MData\ELDEON\etc\EldeonCLump04\EldeonCLump04.x
½ÃÄí¾ß¿µÁöÄ·ÇÁ,3DData\ELDEON\etc\EldeonCamp\EldeonCamp.txt,20,,3DData\MData\ELDEON\etc\EldeonCamp\EldeonCamp.x
Ã¤±¼´Ü ¼öÁ¤°¡°øÀåÄ¡¼Â,3DData\ELDEON\etc\eldeonmachine\eldeonmachine.txt,20,,3DData\MData\ELDEON\etc\eldeonmachine\eldeonmachine.x
Ã¤±¼´Ü µå·³Åë+ÁöºØ,3DData\ELDEON\etc\eldeonmachineetc01\eldeonmachineetc01.txt,20,,3DData\MData\ELDEON\etc\eldeonmachineetc01\eldeonmachineetc01.x
Ã¤±¼´Ü µå·³Åë¼Â,3DData\ELDEON\etc\eldeonmachineetc02\eldeonmachineetc02.txt,20,,3DData\MData\ELDEON\etc\eldeonmachineetc02\eldeonmachineetc02.x
Ã¤±¼´Ü º»¿µ,3DData\ELDEON\etc\eldeonminecenter\eldeonminecenter.txt,20,,3DData\MData\ELDEON\etc\eldeonminecenter\eldeonminecenter.x
Ã¤±¼´Ü ¸·»ç,3DData\ELDEON\etc\eldeonminemaksa\eldeonminemaksa.txt,20,,3DData\MData\ELDEON\etc\eldeonminemaksa\eldeonminemaksa.x
Ã¤±¼´Ü ¸·»ç01,3DData\ELDEON\etc\eldeonminemaksa01\eldeonminemaksa01.txt,20,,3DData\MData\ELDEON\etc\eldeonminemaksa01\eldeonminemaksa01.x
Ã¤±¼´Ü °î±ªÀÌ,3DData\ELDEON\etc\eldeonminetool01\eldeonminetool01.txt,20,,3DData\MData\ELDEON\etc\eldeonminetool01\eldeonminetool01.x
Ã¤±¼´Ü »ð,3DData\ELDEON\etc\eldeonminetool02\eldeonminetool02.txt,20,,3DData\MData\ELDEON\etc\eldeonminetool02\eldeonminetool02.x
Ã¤±¼´Ü Á¤ºñ¼Ò,3DData\ELDEON\etc\eldeonminewheel\eldeonminewheel.txt,20,,3DData\MData\ELDEON\etc\eldeonminewheel\eldeonminewheel.x
º¸½ºÃâÇö µ¹±âµÕ,3DData\ELDEON\etc\EldeonBossP\EldeonBossP.txt,20,,3DData\MData\ELDEON\etc\EldeonBossP\EldeonBossP.x
´øÀü µ¼a,3DData\ELDEON\etc\dom01\dom01.txt,20,,3DData\MData\ELDEON\etc\dom01\dom01.x
´øÀü µ¼b,3DData\ELDEON\etc\dom02\dom02.txt,20,,3DData\MData\ELDEON\etc\dom02\dom02.x
´øÀü ÀÔ±¸ ÃâÀÔ¹®,3DData\ELDEON\etc\domdoor\domdoor.txt,20,,3DData\MData\ELDEON\etc\domdoor\doomdoor.x
,,,,
,,,,
,,,,
,,,,
±â°è´õ¹Ì01,3DData\ELDEON\etc\EldeonMheap01\EldeonMheap01.txt,20,,3DData\MData\ELDEON\etc\EldeonMheap01\EldeonMheap01.x
±â°è´õ¹Ì02,3DData\ELDEON\etc\EldeonMheap02\EldeonMheap02.txt,20,,3DData\MData\ELDEON\etc\EldeonMheap02\EldeonMheap02.x
Ã¤±¼´Ü ·¹ÀÏ,3DData\ELDEON\etc\eldeonminerail\eldeonminerail.txt,20,,3DData\MData\ELDEON\etc\eldeonminerail\eldeonminerail.x
Åº±¤¿­Â÷,3DData\ELDEON\etc\eldeonminetrain\eldeonminetrain.txt,20,,3DData\MData\ELDEON\etc\eldeonminetrain\eldeonminetrain.x
Åº±¤Â÷ ·¹ÀÏ,3DData\ELDEON\etc\eldeonminerail01\eldeonminerail01.txt,20,,3DData\MData\ELDEON\etc\eldeonminerail01\eldeonminerail01.x
¸¶À»Áß°£´Ù¸®,3DData\ELDEON\etc\eldeontower01a\eldeontower01a.txt,20,,3DData\MData\ELDEON\etc\eldeontower01a\eldeontower01a.x
¿¤´ø½ÅÀü01-¸ÞÀÎ,3Ddata\ELDEON\Village\eldeontemple01\eldeontemple01.txt,10,,3Ddata\MData\ELDEON\Village\eldeontemple01\eldeontemple01.x
¿¤´ø½ÅÀü02-°ÔÀÌÆ®,3Ddata\ELDEON\Village\eldeontemple02\eldeontemple02.txt,10,,3Ddata\MData\ELDEON\Village\eldeontemple02\eldeontemple02.x
¿¤´ø½ÅÀü03-±¸Á¶¹°,3Ddata\ELDEON\Village\eldeontemple03\eldeontemple03.txt,10,,3Ddata\MData\ELDEON\Village\eldeontemple03\eldeontemple03.x
¿¤´ø½ÅÀü04-±¸Á¶¹°,3Ddata\ELDEON\Village\eldeontemple04\eldeontemple04.txt,10,,3Ddata\MData\ELDEON\Village\eldeontemple04\eldeontemple04.x
°ÔÀÌÆ®¹Ù¿îµå¹Ú½º,3Ddata\ELDEON\Village\eldeonblack\eldeonblack.txt,10,,3Ddata\MData\ELDEON\Village\eldeonblack\eldeonblack.x
