Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
arms_10,10,143,6,3,424,19,3200,0,31,30,,,24,4,,,28,1,242,/Game/Characters/Modular/Female/arms_10/arms_10/SkeletalMeshes/arms_10,/Game/Characters/Modular/Male/arms_10/arms_10/SkeletalMeshes/arms_10,LARM010,Gloves of Iguje,Gloves which make its wearer more dexterous.
arms_11,11,143,7,2,425,21,3650,0,31,35,,,24,4,,,29,1,242,/Game/Characters/Modular/Female/arms_11/arms_11/SkeletalMeshes/arms_11,/Game/Characters/Modular/Male/arms_11/arms_11/SkeletalMeshes/arms_11,LARM011,Islamic Gloves,Gloves which make its wearer more suave and dexterous.
arms_12,12,143,8,3,426,22,3700,0,31,40,,,24,3,,,29,1,242,/Game/Characters/Modular/Female/arms_12/arms_12/SkeletalMeshes/arms_12,/Game/Characters/Modular/Male/arms_12/arms_12/SkeletalMeshes/arms_12,LARM012,Venetian Gloves,Gloves favored by people who love to travel.
arms_13,13,143,9,3,427,24,5050,0,31,45,,,24,4,,,30,1,242,/Game/Characters/Modular/Female/arms_13/arms_13/SkeletalMeshes/arms_13,/Game/Characters/Modular/Male/arms_13/arms_13/SkeletalMeshes/arms_13,LARM013,Luxurious Venetian Gloves,Gloves favored by people who love to travel in comfort.
arms_14,14,143,10,5,429,27,7300,0,31,55,,,24,5,,,30,1,242,/Game/Characters/Modular/Female/arms_14/arms_14/SkeletalMeshes/arms_14,/Game/Characters/Modular/Male/arms_14/arms_14/SkeletalMeshes/arms_14,LARM014,Junior Gloves,Gloves for students who attend magic school.
arms_15,15,143,11,4,430,29,9150,0,31,63,,,24,6,,,31,1,242,/Game/Characters/Modular/Female/arms_15/arms_15/SkeletalMeshes/arms_15,/Game/Characters/Modular/Male/arms_15/arms_15/SkeletalMeshes/arms_15,LARM015,Senior Gloves,Gloves for exemplary students who attend magic school.
arms_16,16,143,14,5,432,33,11400,0,31,75,,,24,4,,,32,1,242,/Game/Characters/Modular/Female/arms_16/arms_16/SkeletalMeshes/arms_16,/Game/Characters/Modular/Male/arms_16/arms_16/SkeletalMeshes/arms_16,LARM016,Redfield Green Gloves,Gloves for a true gentleman.
arms_17,17,143,21,7,433,34,14050,0,31,85,,,24,5,,,33,1,242,/Game/Characters/Modular/Female/arms_17/arms_17/SkeletalMeshes/arms_17,/Game/Characters/Modular/Male/arms_17/arms_17/SkeletalMeshes/arms_17,LARM017,Redfield Black Gloves,Gentlemanly gloves for a man of refined tastes.
arms_18,18,143,45,16,433,37,17400,0,31,160,,,24,8,,,44,1,242,/Game/Characters/Modular/Female/arms_18/arms_18/SkeletalMeshes/arms_18,/Game/Characters/Modular/Male/arms_18/arms_18/SkeletalMeshes/arms_18,LARM018,Redfield Red Gloves,Gloves for the honourable gentleman.
arms_19,19,143,140,100,2518,100,10,0,,,,,11,30,22,50,120,1,234,/Game/Characters/Modular/Female/arms_19/arms_19/SkeletalMeshes/arms_19,/Game/Characters/Modular/Male/arms_19/arms_19/SkeletalMeshes/arms_19,LARM019,Venus Hawker Gloves,
arms_20,20,143,140,100,2518,100,10,0,,,,,11,30,22,50,120,1,234,/Game/Characters/Modular/Female/arms_20/arms_20/SkeletalMeshes/arms_20,/Game/Characters/Modular/Male/arms_20/arms_20/SkeletalMeshes/arms_20,LARM020,Jaguar Rave Gloves,
arms_21,21,143,140,100,2518,100,10,0,,,,,20,40,10,30,120,1,234,/Game/Characters/Modular/Female/arms_21/arms_21/SkeletalMeshes/arms_21,/Game/Characters/Modular/Male/arms_21/arms_21/SkeletalMeshes/arms_21,LARM021,White Gloves,
arms_22,22,143,140,100,2518,100,10,0,,,,,10,30,19,50,120,1,234,/Game/Characters/Modular/Female/arms_22/arms_22/SkeletalMeshes/arms_22,/Game/Characters/Modular/Male/arms_22/arms_22/SkeletalMeshes/arms_22,LARM022,White Gloves,
arms_23,23,143,140,100,2518,100,10,0,,,,,11,30,22,50,120,1,234,/Game/Characters/Modular/Female/arms_23/arms_23/SkeletalMeshes/arms_23,/Game/Characters/Modular/Male/arms_23/arms_23/SkeletalMeshes/arms_23,LARM023,White Gloves,
arms_24,24,143,140,100,2518,100,10,0,,,,,13,30,15,30,120,1,234,/Game/Characters/Modular/Female/arms_24/arms_24/SkeletalMeshes/arms_24,/Game/Characters/Modular/Male/arms_24/arms_24/SkeletalMeshes/arms_24,LARM024,Gray Gloves,
arms_25,25,143,140,100,2518,100,10,0,,,,,20,50,11,30,120,1,234,/Game/Characters/Modular/Female/arms_25/arms_25/SkeletalMeshes/arms_25,/Game/Characters/Modular/Male/arms_25/arms_25/SkeletalMeshes/arms_25,LARM025,Gray Gloves,
arms_26,26,143,140,100,2518,100,10,0,,,,,22,50,12,30,120,1,234,/Game/Characters/Modular/Female/arms_26/arms_26/SkeletalMeshes/arms_26,/Game/Characters/Modular/Male/arms_26/arms_26/SkeletalMeshes/arms_26,LARM026,Blue Racing Gloves,
arms_27,27,143,140,100,2518,100,10,0,,,,,12,30,19,50,120,1,234,/Game/Characters/Modular/Female/arms_27/arms_27/SkeletalMeshes/arms_27,/Game/Characters/Modular/Male/arms_27/arms_27/SkeletalMeshes/arms_27,LARM027,Pink Racing Gloves,
arms_28,28,143,140,100,2518,100,10,0,,,,,10,30,19,50,120,1,234,/Game/Characters/Modular/Female/arms_28/arms_28/SkeletalMeshes/arms_28,/Game/Characters/Modular/Male/arms_28/arms_28/SkeletalMeshes/arms_28,LARM028,Venus Soldier Gloves,
arms_29,29,143,140,100,2518,100,10,0,,,,,20,50,11,30,120,1,234,/Game/Characters/Modular/Female/arms_29/arms_29/SkeletalMeshes/arms_29,/Game/Characters/Modular/Male/arms_29/arms_29/SkeletalMeshes/arms_29,LARM029,Black Samurai Gauntlets,
arms_30,30,143,140,100,2518,100,10,0,,,,,20,50,10,30,120,1,234,/Game/Characters/Modular/Female/arms_30/arms_30/SkeletalMeshes/arms_30,/Game/Characters/Modular/Male/arms_30/arms_30/SkeletalMeshes/arms_30,LARM030,Gold Samurai Gauntlets,
arms_31,31,141,5,1,455,13,650,0,31,10,,,,,,,27,2,226,/Game/Characters/Modular/Female/arms_31/arms_31/SkeletalMeshes/arms_31,/Game/Characters/Modular/Male/arms_31/arms_31/SkeletalMeshes/arms_31,LARM031,Soldier Gloves,Basic gloves for soldiers.
arms_32,32,141,8,2,456,19,1950,0,31,30,,,,,,,28,3,226,/Game/Characters/Modular/Female/arms_32/arms_32/SkeletalMeshes/arms_32,/Game/Characters/Modular/Male/arms_32/arms_32/SkeletalMeshes/arms_32,LARM032,Iron Gauntlets,Gauntlets made out of iron.
arms_33,33,141,11,3,457,25,4350,0,31,50,,,,,,,30,3,226,/Game/Characters/Modular/Female/arms_33/arms_33/SkeletalMeshes/arms_33,/Game/Characters/Modular/Male/arms_33/arms_33/SkeletalMeshes/arms_33,LARM033,Trunket Gloves,Reliable gloves made out of iron.
arms_34,34,141,15,4,458,30,8950,0,31,70,,,,,,,32,3,226,/Game/Characters/Modular/Female/arms_34/arms_34/SkeletalMeshes/arms_34,/Game/Characters/Modular/Male/arms_34/arms_34/SkeletalMeshes/arms_34,LARM034,Chrome Gauntlets,Well-made gauntlets made out of a mysterious metal.
arms_35,35,141,19,5,459,36,16650,0,31,88,,,,,,,34,3,226,/Game/Characters/Modular/Female/arms_35/arms_35/SkeletalMeshes/arms_35,/Game/Characters/Modular/Male/arms_35/arms_35/SkeletalMeshes/arms_35,LARM035,Mighty Gauntlets,"Light, yet reliable gauntlets."
arms_36,36,141,23,6,460,40,26600,0,31,104,,,,,,,36,5,226,/Game/Characters/Modular/Female/arms_36/arms_36/SkeletalMeshes/arms_36,/Game/Characters/Modular/Male/arms_36/arms_36/SkeletalMeshes/arms_36,LARM036,Kurash Gauntlets,"Gauntlets, made out of tough steel, which can also be used as weapons."
arms_37,37,141,27,7,461,45,40800,0,31,120,,,,,,,37,5,226,/Game/Characters/Modular/Female/arms_37/arms_37/SkeletalMeshes/arms_37,/Game/Characters/Modular/Male/arms_37/arms_37/SkeletalMeshes/arms_37,LARM037,Plate Gauntlets,The best gauntlets: well-designed and reliable.
arms_38,38,141,36,10,462,54,62595,0,31,145,,,,,,,41,5,226,/Game/Characters/Modular/Female/arms_38/arms_38/SkeletalMeshes/arms_38,/Game/Characters/Modular/Male/arms_38/arms_38/SkeletalMeshes/arms_38,LARM038,Durable Gloves,A tough pair of gloves that is known for its durability.
arms_39,39,141,42,12,463,59,83655,0,31,155,,,,,,,43,5,226,/Game/Characters/Modular/Female/arms_39/arms_39/SkeletalMeshes/arms_39,/Game/Characters/Modular/Male/arms_39/arms_39/SkeletalMeshes/arms_39,LARM039,Cedric Gloves,Gloves designed by a famous swordman for use in battle.
arms_40,40,141,47,13,464,65,132200,0,31,165,,,,,,,45,5,226,/Game/Characters/Modular/Female/arms_40/arms_40/SkeletalMeshes/arms_40,/Game/Characters/Modular/Male/arms_40/arms_40/SkeletalMeshes/arms_40,LARM040,Execution Gloves,Gloves for warriors that must regularly battle against villains and scoundrels.
arms_41,41,141,54,14,465,69,177900,0,31,175,,,,,,,48,5,226,/Game/Characters/Modular/Female/arms_41/arms_41/SkeletalMeshes/arms_41,/Game/Characters/Modular/Male/arms_41/arms_41/SkeletalMeshes/arms_41,LARM041,Abyss Plate Gauntlets,Gauntlets forged out of a wondrous metal found at the bottom of an abyss.
arms_42,42,141,59,15,466,70,197900,0,31,185,,,,,,,52,5,226,/Game/Characters/Modular/Female/arms_42/arms_42/SkeletalMeshes/arms_42,/Game/Characters/Modular/Male/arms_42/arms_42/SkeletalMeshes/arms_42,LARM042,Righteous Plate Gauntlets,Gaunlets meant to be worn by warriors whose hearts know the true meaning of justice.
arms_43,43,141,66,17,468,83,232290,0,31,200,,,20,10,10,10,56,5,226,/Game/Characters/Modular/Female/arms_43/arms_43/SkeletalMeshes/arms_43,/Game/Characters/Modular/Male/arms_43/arms_43/SkeletalMeshes/arms_43,LARM043,Jabberwock Gauntlets,Gauntlets that shimmer freakily like the eyes of a madman.
arms_44,44,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/arms_44/arms_44/SkeletalMeshes/arms_44,/Game/Characters/Modular/Male/arms_44/arms_44/SkeletalMeshes/arms_44,,,
arms_45,45,141,81,29,468,83,250000,0,31,205,,,20,10,10,10,59,5,226,/Game/Characters/Modular/Female/arms_45/arms_45/SkeletalMeshes/arms_45,/Game/Characters/Modular/Male/arms_45/arms_45/SkeletalMeshes/arms_45,LARM045,Brave Jabberwock Gauntlets,You entered deep into the depths of Prison and claimed these gauntlets.
arms_46,46,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/arms_46/arms_46/SkeletalMeshes/arms_46,/Game/Characters/Modular/Male/arms_46/arms_46/SkeletalMeshes/arms_46,,,
arms_47,47,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/arms_47/arms_47/SkeletalMeshes/arms_47,/Game/Characters/Modular/Male/arms_47/arms_47/SkeletalMeshes/arms_47,,,
arms_48,48,141,256,204,5265,83,250000,0,31,255,,,10,45,20,100,125,5,226,/Game/Characters/Modular/Female/arms_48/arms_48/SkeletalMeshes/arms_48,/Game/Characters/Modular/Male/arms_48/arms_48/SkeletalMeshes/arms_48,LARM048,Crusader's Pallid Gauntlets,Gloves Exclusive for ETC iROSE
arms_49,49,141,256,204,5266,83,250000,0,31,255,,,10,45,18,100,125,5,226,/Game/Characters/Modular/Female/arms_49/arms_49/SkeletalMeshes/arms_49,/Game/Characters/Modular/Male/arms_49/arms_49/SkeletalMeshes/arms_49,LARM049,Demon's Viking Gauntlets,Gloves Exclusive for ETC iROSE
arms_50,50,143,17,6,3462,38,19750,0,31,90,,,24,6,,,36,1,242,/Game/Characters/Modular/Female/arms_50/arms_50/SkeletalMeshes/arms_50,/Game/Characters/Modular/Male/arms_50/arms_50/SkeletalMeshes/arms_50,LARM050,Dariem Gloves,A fashionable yet common set of gloves.
arms_51,51,143,21,7,3463,39,20148,0,31,100,,,24,6,,,38,1,242,/Game/Characters/Modular/Female/arms_51/arms_51/SkeletalMeshes/arms_51,/Game/Characters/Modular/Male/arms_51/arms_51/SkeletalMeshes/arms_51,LARM051,Bleached Gloves,A set of bleached gloves.
arms_52,52,143,25,9,3464,40,21364,0,31,120,,,24,7,,,40,1,242,/Game/Characters/Modular/Female/arms_52/arms_52/SkeletalMeshes/arms_52,/Game/Characters/Modular/Male/arms_52/arms_52/SkeletalMeshes/arms_52,LARM052,Tye Dye Gloves,A set of tye dyed gloves.
arms_53,53,143,33,12,3465,41,22978,0,31,140,,,24,7,,,42,1,242,/Game/Characters/Modular/Female/arms_53/arms_53/SkeletalMeshes/arms_53,/Game/Characters/Modular/Male/arms_53/arms_53/SkeletalMeshes/arms_53,LARM053,Desert Wristbands,Wristbands suitable for desert travelers.
arms_54,54,143,39,14,3466,42,23472,0,31,150,,,24,8,,,46,1,242,/Game/Characters/Modular/Female/arms_54/arms_54/SkeletalMeshes/arms_54,/Game/Characters/Modular/Male/arms_54/arms_54/SkeletalMeshes/arms_54,LARM054,Warrior Wristbands,Wristbands commonly worn by the warriors of the desert.
arms_55,55,143,50,17,3467,43,24504,0,31,170,,,24,9,,,48,1,242,/Game/Characters/Modular/Female/arms_55/arms_55/SkeletalMeshes/arms_55,/Game/Characters/Modular/Male/arms_55/arms_55/SkeletalMeshes/arms_55,LARM055,Explorer Gloves,An expensive set of gloves worn by explorers.
arms_56,56,143,56,20,3468,44,25555,0,31,180,,,24,9,,,50,1,242,/Game/Characters/Modular/Female/arms_56/arms_56/SkeletalMeshes/arms_56,/Game/Characters/Modular/Male/arms_56/arms_56/SkeletalMeshes/arms_56,LARM056,Luxurious Explorer Gloves,An enchanted set of gloves worn by explorers.
arms_57,57,143,7,3,3469,45,26789,0,,,,,0,0,,,10,1,242,/Game/Characters/Modular/Female/arms_57/arms_57/SkeletalMeshes/arms_57,/Game/Characters/Modular/Male/arms_57/arms_57/SkeletalMeshes/arms_57,LARM057,Azure Wristbands,An alluring set of wristbands that maximize their wearer's comfort.
arms_61,61,142,5,2,481,15,850,0,31,10,,,,,,,27,2,234,/Game/Characters/Modular/Female/arms_61/arms_61/SkeletalMeshes/arms_61,/Game/Characters/Modular/Male/arms_61/arms_61/SkeletalMeshes/arms_61,LARM061,Spiritual Gloves,Basic gloves for new Muses.
arms_62,62,142,7,3,482,21,1900,0,31,30,,,,,,,28,2,234,/Game/Characters/Modular/Female/arms_62/arms_62/SkeletalMeshes/arms_62,/Game/Characters/Modular/Male/arms_62/arms_62/SkeletalMeshes/arms_62,LARM062,Green Gloves of Witch,Gloves which are considerably popular among Mages.
arms_63,63,142,10,5,483,28,4650,0,31,50,,,,,,,30,2,234,/Game/Characters/Modular/Female/arms_63/arms_63/SkeletalMeshes/arms_63,/Game/Characters/Modular/Male/arms_63/arms_63/SkeletalMeshes/arms_63,LARM063,Purple Gloves of Witch,Gloves that are favored by very well-experienced Mages.
arms_64,64,142,13,6,484,34,8700,0,31,70,,,,,,,32,2,234,/Game/Characters/Modular/Female/arms_64/arms_64/SkeletalMeshes/arms_64,/Game/Characters/Modular/Male/arms_64/arms_64/SkeletalMeshes/arms_64,LARM064,Violet Gloves,Fashionable gloves which are favored by powerful Mages.
arms_65,65,142,16,8,485,39,14850,0,31,88,,,,,,,34,2,234,/Game/Characters/Modular/Female/arms_65/arms_65/SkeletalMeshes/arms_65,/Game/Characters/Modular/Male/arms_65/arms_65/SkeletalMeshes/arms_65,LARM065,Gloves of Shadow,Gloves that are rumored to cover its wearer in shadow.
arms_66,66,142,20,10,486,44,25300,0,31,104,,,,,,,35,2,234,/Game/Characters/Modular/Female/arms_66/arms_66/SkeletalMeshes/arms_66,/Game/Characters/Modular/Male/arms_66/arms_66/SkeletalMeshes/arms_66,LARM066,Velvet Gloves of Witch,Gloves that contain powerful magic.
arms_67,67,142,23,11,487,49,36700,0,31,120,,,,,,,37,2,234,/Game/Characters/Modular/Female/arms_67/arms_67/SkeletalMeshes/arms_67,/Game/Characters/Modular/Male/arms_67/arms_67/SkeletalMeshes/arms_67,LARM067,Heaven's Gloves,Gloves said to be worn by those who have swooped down from the heavens.
arms_68,68,142,31,15,488,59,53595,0,31,145,,,,,,,40,2,234,/Game/Characters/Modular/Female/arms_68/arms_68/SkeletalMeshes/arms_68,/Game/Characters/Modular/Male/arms_68/arms_68/SkeletalMeshes/arms_68,LARM068,Fairy Gloves,Glove made by Arua Fairies
arms_69,69,142,36,18,489,65,71415,0,31,155,,,,,,,42,2,234,/Game/Characters/Modular/Female/arms_69/arms_69/SkeletalMeshes/arms_69,/Game/Characters/Modular/Male/arms_69/arms_69/SkeletalMeshes/arms_69,LARM069,Joker Gloves,Gloves that are usually worn by swindlers and crooks.
arms_70,70,142,42,19,490,68,118400,0,31,165,,,,,,,44,2,234,/Game/Characters/Modular/Female/arms_70/arms_70/SkeletalMeshes/arms_70,/Game/Characters/Modular/Male/arms_70/arms_70/SkeletalMeshes/arms_70,LARM070,Mystic Weaver Gloves,Gloves designed for use by intermediate level Muses.
arms_71,71,142,47,20,491,72,165850,0,31,175,,,,,,,46,2,234,/Game/Characters/Modular/Female/arms_71/arms_71/SkeletalMeshes/arms_71,/Game/Characters/Modular/Male/arms_71/arms_71/SkeletalMeshes/arms_71,LARM071,Serenity Gloves,Gloves that enable its wearer to relax and focus just by wearing them.
arms_72,72,142,53,22,492,78,205850,0,31,185,,,,,,,49,2,234,/Game/Characters/Modular/Female/arms_72/arms_72/SkeletalMeshes/arms_72,/Game/Characters/Modular/Male/arms_72/arms_72/SkeletalMeshes/arms_72,LARM072,Archmage Gloves,Gloves that are especially crafted for advanced Muses.
arms_73,73,142,58,24,507,86,245850,0,31,200,,,20,10,12,10,53,2,234,/Game/Characters/Modular/Female/arms_73/arms_73/SkeletalMeshes/arms_73,/Game/Characters/Modular/Male/arms_73/arms_73/SkeletalMeshes/arms_73,LARM073,Dimple Gloves,"A pair of cute, classy gloves made by a famous designer."
arms_74,74,143,140,100,2518,100,10,0,,,,,22,50,12,30,120,1,234,/Game/Characters/Modular/Female/arms_74/arms_74/SkeletalMeshes/arms_74,/Game/Characters/Modular/Male/arms_74/arms_74/SkeletalMeshes/arms_74,LARM074,Fancy White Ribbons,Fancy ribbons designed for Shuya.
arms_75,75,142,73,30,507,86,138950,0,31,205,,,20,10,12,10,56,2,234,/Game/Characters/Modular/Female/arms_75/arms_75/SkeletalMeshes/arms_75,/Game/Characters/Modular/Male/arms_75/arms_75/SkeletalMeshes/arms_75,LARM075,Brave Dimple Gloves,You entered deep into the depths of Prison and claimed these gloves. 
arms_76,76,143,140,100,2518,100,10,0,,,,,10,30,20,40,120,1,234,/Game/Characters/Modular/Female/arms_76/arms_76/SkeletalMeshes/arms_76,/Game/Characters/Modular/Male/arms_76/arms_76/SkeletalMeshes/arms_76,LARM076,Fancy Pink Ribbons,Redesigned fancy ribbons.
arms_77,77,143,140,100,2518,100,10,0,,,,,12,30,20,40,120,1,234,/Game/Characters/Modular/Female/arms_77/arms_77/SkeletalMeshes/arms_77,/Game/Characters/Modular/Male/arms_77/arms_77/SkeletalMeshes/arms_77,LARM077,Fancy Purple Ribbons,Redesigned fancy ribbons.
arms_78,78,143,140,100,2518,100,10,0,,,,,11,30,20,40,120,1,234,/Game/Characters/Modular/Female/arms_78/arms_78/SkeletalMeshes/arms_78,/Game/Characters/Modular/Male/arms_78/arms_78/SkeletalMeshes/arms_78,LARM078,Fancy Black Ribbons,Redesigned fancy ribbons.
arms_79,79,143,140,100,2518,100,10,0,,,,,13,30,20,40,120,1,234,/Game/Characters/Modular/Female/arms_79/arms_79/SkeletalMeshes/arms_79,/Game/Characters/Modular/Male/arms_79/arms_79/SkeletalMeshes/arms_79,LARM079,Fancy Blue Ribbons,Redesigned fancy ribbons.
arms_80,80,143,140,100,2518,100,10,0,,,,,10,30,15,30,120,1,234,/Game/Characters/Modular/Female/arms_80/arms_80/SkeletalMeshes/arms_80,/Game/Characters/Modular/Male/arms_80/arms_80/SkeletalMeshes/arms_80,LARM080,Baseball Gloves,Gloves commonly worn by baseball players.
arms_81,81,142,140,100,2518,100,10,0,,,,,12,30,19,50,120,1,234,/Game/Characters/Modular/Female/arms_81/arms_81/SkeletalMeshes/arms_81,/Game/Characters/Modular/Male/arms_81/arms_81/SkeletalMeshes/arms_81,LARM081,Elegant Muse Gloves,Gloves that can only be worn by the most powerful muses.
arms_82,82,143,140,100,2518,100,10,0,,,,,12,30,19,50,120,1,234,/Game/Characters/Modular/Female/arms_82/arms_82/SkeletalMeshes/arms_82,/Game/Characters/Modular/Male/arms_82/arms_82/SkeletalMeshes/arms_82,LARM082,Pink Bunny Gloves,Pink Bunny Boo Gloves.
arms_83,83,143,140,100,2518,100,10,0,,,,,13,30,15,30,120,1,234,/Game/Characters/Modular/Female/arms_83/arms_83/SkeletalMeshes/arms_83,/Game/Characters/Modular/Male/arms_83/arms_83/SkeletalMeshes/arms_83,LARM083,Ghost Armor Gauntlets,Gauntlets that are said to be haunted by their owner.
arms_84,84,143,140,100,2518,100,10,0,,,,,11,30,20,40,120,1,234,/Game/Characters/Modular/Female/arms_84/arms_84/SkeletalMeshes/arms_84,/Game/Characters/Modular/Male/arms_84/arms_84/SkeletalMeshes/arms_84,LARM084,Bloody Ghost Armor Gauntlets,Gauntlets that are said to be haunted by their owner.
arms_85,85,143,140,100,2518,100,10,0,,,,,12,30,20,40,120,1,234,/Game/Characters/Modular/Female/arms_85/arms_85/SkeletalMeshes/arms_85,/Game/Characters/Modular/Male/arms_85/arms_85/SkeletalMeshes/arms_85,LARM085,Alpha gloves,Gloves of the legendary Alpha.
arms_86,86,143,140,100,2518,100,10,0,,,,,11,30,20,40,120,1,234,/Game/Characters/Modular/Female/arms_86/arms_86/SkeletalMeshes/arms_86,/Game/Characters/Modular/Male/arms_86/arms_86/SkeletalMeshes/arms_86,LARM086,Glowstick Wristbands,Wristbands that glow under a blacklight.
arms_87,87,143,140,100,2518,100,10,0,,,,,10,30,20,40,120,1,234,/Game/Characters/Modular/Female/arms_87/arms_87/SkeletalMeshes/arms_87,/Game/Characters/Modular/Male/arms_87/arms_87/SkeletalMeshes/arms_87,LARM087,Omega Gloves,Gloves of the legendary Omega.
arms_88,88,143,140,100,2518,100,10,0,,,,,20,40,11,30,120,1,234,/Game/Characters/Modular/Female/arms_88/arms_88/SkeletalMeshes/arms_88,/Game/Characters/Modular/Male/arms_88/arms_88/SkeletalMeshes/arms_88,LARM088,Zephyr Venus Gloves,
arms_89,89,143,140,100,2518,100,10,0,,,,,20,40,10,30,120,1,234,/Game/Characters/Modular/Female/arms_89/arms_89/SkeletalMeshes/arms_89,/Game/Characters/Modular/Male/arms_89/arms_89/SkeletalMeshes/arms_89,LARM089,Turbo Venus Gloves,
arms_90,90,143,140,100,2518,100,10,0,,,,,20,40,12,30,120,1,234,/Game/Characters/Modular/Female/arms_90/arms_90/SkeletalMeshes/arms_90,/Game/Characters/Modular/Male/arms_90/arms_90/SkeletalMeshes/arms_90,LARM090,Jager Venus Gloves,
arms_91,91,143,5,1,520,15,750,0,31,10,,,,,,,27,2,230,/Game/Characters/Modular/Female/arms_91/arms_91/SkeletalMeshes/arms_91,/Game/Characters/Modular/Male/arms_91/arms_91/SkeletalMeshes/arms_91,LARM091,Hunter Gloves,Basic gloves for Hawkers.
arms_92,92,143,7,2,521,21,1800,0,31,30,,,,,,,28,2,230,/Game/Characters/Modular/Female/arms_92/arms_92/SkeletalMeshes/arms_92,/Game/Characters/Modular/Male/arms_92/arms_92/SkeletalMeshes/arms_92,LARM092,Criker Gloves,Light mittens that are suitable for hunting.
arms_93,93,143,10,3,522,27,4050,0,31,50,,,,,,,30,2,230,/Game/Characters/Modular/Female/arms_93/arms_93/SkeletalMeshes/arms_93,/Game/Characters/Modular/Male/arms_93/arms_93/SkeletalMeshes/arms_93,LARM093,Ranger Gloves,Fashionable gloves for well-experienced hunters.
arms_94,94,143,14,5,523,33,9100,0,31,70,,,,,,,32,2,230,/Game/Characters/Modular/Female/arms_94/arms_94/SkeletalMeshes/arms_94,/Game/Characters/Modular/Male/arms_94/arms_94/SkeletalMeshes/arms_94,LARM094,Black Pirate Gloves,Gloves that are favored by pirates of the black sea.
