,,,,,
Ç®04,3DData\JUNON\GRASS\grass007\grass007.txt,3,,3DData\MData\JUNON\GRASS\grass007\grass007.x,
Ç®05,3DData\JUNON\GRASS\grass008\grass008.txt,3,,3DData\MData\JUNON\GRASS\grass008\grass008.x,
°¥´ë01,3DData\JUNON\GRASS\foxtail01\grass009.txt,3,,3DData\MData\JUNON\GRASS\foxtail01\grass009.x,
°¥´ë02,3DData\JUNON\GRASS\foxtail02\grass010.txt,3,,3DData\MData\JUNON\GRASS\foxtail02\grass010.x,
°¥´ë03,3DData\JUNON\GRASS\foxtail03\grass011.txt,3,,3DData\MData\JUNON\GRASS\foxtail03\grass011.x,
°³±¸¸®¹ä,3DData\JUNON\GRASS\duckweed\grass012.txt,3,,3DData\MData\JUNON\GRASS\duckweed\grass012.x,
¿¬²É01,3DData\JUNON\GRASS\lotusflower01\grass013.txt,3,,3DData\MData\JUNON\GRASS\lotusflower01\grass013.x,
¿¬²É02,3DData\JUNON\GRASS\lotusflower02\grass014.txt,3,,3DData\MData\JUNON\GRASS\lotusflower02\grass014.x,
¿¬²É03,3DData\JUNON\GRASS\lotusflower03\grass015.txt,3,,3DData\MData\JUNON\GRASS\lotusflower03\grass015.x,
¿¬²ÉÁÙ±â01,3DData\JUNON\GRASS\umbrella01\grass016.txt,3,,3DData\MData\JUNON\GRASS\umbrella01\grass016.x,
¿¬²ÉÁÙ±â02,3DData\JUNON\GRASS\umbrella02\grass017.txt,3,,3DData\MData\JUNON\GRASS\umbrella02\grass017.x,
Ç®01-5°³,3DData\JUNON\GRASS\grass018\grass018.txt,3,,3DData\MData\JUNON\GRASS\grass018\grass018.x,
Ç®02-5°³,3DData\JUNON\GRASS\grass019\grass019.txt,3,,3DData\MData\JUNON\GRASS\grass019\grass019.x,
³ë¶õ²É(3°³),3DData\JUNON\GRASS\grass020\grass020.txt,3,,3DData\MData\JUNON\GRASS\grass020\grass020.x,
ºÐÈ«²É(2°³),3DData\JUNON\GRASS\grass021\grass021.txt,3,,3DData\MData\JUNON\GRASS\grass021\grass021.x,
¹æ¿ï²É,3DData\JUNON\GRASS\grass022\grass022.txt,3,,3DData\MData\JUNON\GRASS\grass022\grass022.x,
¹Îµé·¹(1°³),3DData\JUNON\GRASS\grass023\grass023.txt,3,,3DData\MData\JUNON\GRASS\grass023\grass023.x,
ÇÏ¾á²É,3DData\JUNON\GRASS\grass024\grass024.txt,3,,3DData\MData\JUNON\GRASS\grass024\grass024.x,
ºÐÈ«²É(3°³),3DData\JUNON\GRASS\grass025\grass025.txt,3,,3DData\MData\JUNON\GRASS\grass025\grass025.x,
¹Îµé·¹(2°³),3DData\JUNON\GRASS\grass026\grass026.txt,3,,3DData\MData\JUNON\GRASS\grass026\grass026.x,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
³ª¹«»óÀÚ,3DData\JUNON\Village\m_box01\m_box01.txt,10,,3DData\MData\JUNON\Village\m_box01\m_box01.x,»ê¾Ç
ÆÄÀÌÇÁ,3DData\JUNON\Village\m_pipe01\m_pipe01.txt,10,,3DData\MData\JUNON\Village\m_pipe01\m_pipe01.x,
¿ì¹°,3DData\JUNON\Village\woomul\woomul.txt,10,,3DData\MData\JUNON\Village\woomul\woomul.x,
³ª¹«´Ù¸®01,3DData\JUNON\Village\m_bridge01\m_bridge01.txt,10,,3DData\MData\JUNON\Village\m_bridge01\m_bridge01.x,
³ª¹«´Ù¸®02,3DData\JUNON\Village\m-bridge02\m-bridge02.txt,10,,3DData\MData\JUNON\Village\m-bridge02\m-bridge02.x,
³óÀåÀÔ±¸,3DData\JUNON\Village\farmgate\farmgate.txt,10,,3DData\MData\JUNON\Village\farmgate\farmgate.x,
Æ÷Àå¸¶Â÷,3DData\JUNON\Village\movehouse\movehouse.txt,10,,3DData\MData\JUNON\Village\movehouse\movehouse.x,
±¤Àå01,3DData\JUNON\Village\m_kwangjang\m_kwangjang.txt,10,,3DData\MData\JUNON\Village\m_kwangjang\m_kwangjang.x,
±¤Àå02,3DData\JUNON\Village\m-kwangjang02\m-kwangjang02.txt,10,,3DData\MData\JUNON\Village\m-kwangjang02\m-kwangjang02.x,
±¤ÀåÁÖÀ§¹Ù´Ú,3DData\JUNON\Village\m-kwangjangside\m-kwangjangside.txt,10,,3DData\MData\JUNON\Village\m-kwangjangside\m-kwangjangside.x,
Ç³Â÷,3DData\JUNON\Village\m_pungcha\m_pungcha.txt,10,,3DData\MData\JUNON\Village\m_pungcha\m_pungcha.x,
Ç³Â÷ÁÖº¯°Ç¹°,3DData\JUNON\Village\m_sidehouse\m_sidehouse.txt,10,,3DData\MData\JUNON\Village\m_sidehouse\m_sidehouse.x,
°¡·Îµî,3DData\JUNON\Village\m-light\m-light.txt,10,,3DData\MData\JUNON\Village\m-light\m-light.x,
¸¶À»¼ºº®01,3DData\JUNON\Village\m-wall01\m-wall01.txt,10,,3DData\MData\JUNON\Village\m-wall01\m-wall01.x,
¸¶À»¼ºº®02,3DData\JUNON\Village\m-wall02\m-wall02.txt,10,,3DData\MData\JUNON\Village\m-wall02\m-wall02.x,
¸¶À»¼ºº®Å¸¿ö,3DData\JUNON\Village\m-wall03\m-wall03.txt,10,,3DData\MData\JUNON\Village\m-wall03\m-wall03.x,
¸¶À»¼ºº®ÀÔ±¸,3DData\JUNON\Village\m-wall04\m-wall04.txt,10,,3DData\MData\JUNON\Village\m-wall04\m-wall04.x,
±¸¸§´Ù¸®,3DData\JUNON\Village\guroomdari2\guroomdari2.txt,10,,3DData\MData\JUNON\Village\guroomdari2\guroomdari2.x,
°¡¸¶,3DData\JUNON\Village\gama\gama.txt,10,,3DData\MData\JUNON\Village\gama\gama.x,
Å©·¹ÀÎ01,3DData\JUNON\Village\m_crane\m_crane.txt,10,,3DData\MData\JUNON\Village\m_crane\m_crane.x,
Å©·¹ÀÎ02,3DData\JUNON\Village\m_crane-side\m_crane-side.txt,10,,3DData\MData\JUNON\Village\m_crane-side\m_crane-side.x,
º¥Ä¡01,3DData\JUNON\Village\bench01\bench01.txt,10,,3DData\MData\JUNON\Village\bench01\bench01.x,
º¥Ä¡02,3DData\JUNON\Village\bench02\bench02.txt,10,,3DData\MData\JUNON\Village\bench02\bench02.x,
º¥Ä¡03,3DData\JUNON\Village\bench03\bench03.txt,10,,3DData\MData\JUNON\Village\bench03\bench03.x,
Åë³ª¹«º®01,3DData\JUNON\Village\houseguard01\houseguard01.txt,10,,3DData\MData\JUNON\Village\houseguard01\houseguard01.x,
Åë³ª¹«º®02,3DData\JUNON\Village\houseguard02\houseguard02.txt,10,,3DData\MData\JUNON\Village\houseguard02\houseguard02.x,
¼ö·¹,3DData\JUNON\Village\cart\cart.txt,10,,3DData\MData\JUNON\Village\cart\cart.x,
,,,,,
,,,,,
¼úÅë,3DData\JUNON\Village\winetop\winetop.txt,10,,3DData\MData\JUNON\Village\winetop\winetop.x,
ÃÊ¿ø¿öÇÁ,3DData\JUNON\Village\inout-jg\inout-jg.txt,10,,3DData\MData\JUNON\Village\inout-jg\inout-jg.x,
»ê¾Ç¿öÇÁ,3DData\JUNON\Village\inout-jd\inout-jd.txt,10,,3DData\MData\JUNON\Village\inout-jd\inout-jd.x,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
¿ïÅ¸¸®01,3DData\JUNON\etc\etc001\etc001.txt,20,,3DData\MData\JUNON\etc\etc001\etc001.x,
¿ïÅ¸¸®02,3DData\JUNON\etc\etc004\etc004.txt,20,,3DData\MData\JUNON\etc\etc004\etc004.x,
±ä¿ïÅ¸¸®01,3DData\JUNON\etc\etc002\etc002.txt,20,,3DData\MData\JUNON\etc\etc002\etc002.x,
±ä¿ïÅ¸¸®02,3DData\JUNON\etc\etc003\etc003.txt,20,,3DData\MData\JUNON\etc\etc003\etc003.x,
È­´Ü,3DData\JUNON\etc\etc005\etc005.txt,20,,3DData\MData\JUNON\etc\etc005\etc005.x,
Â¤´Ü,3DData\JUNON\etc\etc006\etc006.txt,20,,3DData\MData\JUNON\etc\etc006\etc006.x,
Åë³ª¹«,3DData\JUNON\etc\etc007\etc007.txt,20,,3DData\MData\JUNON\etc\etc007\etc007.x,
±âµÕ01,3DData\JUNON\etc\etc008\etc008.txt,20,,3DData\MData\JUNON\etc\etc008\etc008.x,
±âµÕ02,3DData\JUNON\etc\etc009\etc009.txt,20,,3DData\MData\JUNON\etc\etc009\etc009.x,
½×ÀºÅë³ª¹«01,3DData\JUNON\etc\etc010\etc010.txt,20,,3DData\MData\JUNON\etc\etc010\etc010.x,
½×ÀºÅë³ª¹«02,3DData\JUNON\etc\etc011\etc011.txt,20,,3DData\MData\JUNON\etc\etc011\etc011.x,
½×ÀºÅë³ª¹«03,3DData\JUNON\etc\etc012\etc012.txt,20,,3DData\MData\JUNON\etc\etc012\etc012.x,
Ç×¾Æ¸®,3DData\JUNON\etc\hangari\hangari.txt,20,,3DData\MData\JUNON\etc\hangari\hangari.x,
ÇØ¾È¼úÅë,3DData\JUNON\etc\tong\tong.txt,20,,3DData\MData\JUNON\etc\tong\tong.x,
°íÀÎµ¹,3DData\JUNON\etc\etc015\etc015.txt,20,,3DData\MData\JUNON\etc\etc015\etc015.x,
¹úÁý,3DData\JUNON\etc\etc017\etc017.txt,20,,3DData\MData\JUNON\etc\etc017\etc017.x,
²Éº´,3DData\JUNON\etc\etc016\etc016.txt,20,,3DData\MData\JUNON\etc\etc016\etc016.x,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
¿öÇÁ,3DData\JUNON\Special\Warp01\warp01.txt,1000,,3DData\MData\JUNON\Special\Warp01\warp01.x,
Ãæµ¹¿ë¹Ú½º,3DData\JUNON\Special\Collision01\Collision01.txt,20,,3DData\MData\JUNON\Special\Collision01\Collision01.x,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
