Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
faceitem_32,32,137,0,0,27,31,1100,10,,,,,11,5,39,350,22,2,247,/Game/Characters/Modular/Female/faceitem_32/faceitem_32/SkeletalMeshes/faceitem_32,/Game/Characters/Modular/Male/faceitem_32/faceitem_32/SkeletalMeshes/faceitem_32,LFAC032,Dork Glasses,A pair of thick glasses usually worn by diligent students.
faceitem_33,33,137,0,0,28,32,1150,10,,,,,13,5,15,3,22,2,247,/Game/Characters/Modular/Female/faceitem_33/faceitem_33/SkeletalMeshes/faceitem_33,/Game/Characters/Modular/Male/faceitem_33/faceitem_33/SkeletalMeshes/faceitem_33,LFAC033,Thick Framed Glasses,A pair of square framed glasses.
faceitem_34,34,137,0,0,29,33,1250,10,,,,,11,5,23,30,22,2,247,/Game/Characters/Modular/Female/faceitem_34/faceitem_34/SkeletalMeshes/faceitem_34,/Game/Characters/Modular/Male/faceitem_34/faceitem_34/SkeletalMeshes/faceitem_34,LFAC034,Sunglasses,A pair of glasses with darkly tinted lenses that protect the eyes from strong sunlight.
faceitem_35,35,137,0,0,30,34,1300,10,,,,,10,5,19,20,22,2,247,/Game/Characters/Modular/Female/faceitem_35/faceitem_35/SkeletalMeshes/faceitem_35,/Game/Characters/Modular/Male/faceitem_35/faceitem_35/SkeletalMeshes/faceitem_35,LFAC035,Charming Sunglasses,A pair of charming glasses with darkly tinted lenses that protect the eyes from strong sunlight.
faceitem_36,36,137,0,0,35,35,1400,0,,,,,18,5,20,5,22,,247,/Game/Characters/Modular/Female/faceitem_36/faceitem_36/SkeletalMeshes/faceitem_36,/Game/Characters/Modular/Male/faceitem_36/faceitem_36/SkeletalMeshes/faceitem_36,LFAC036,Swimming Goggles,A pair of goggles which helps its wearer to see better while underwater.
faceitem_37,37,136,0,0,8170,30,350,0,,,,,21,10,20,10,60,,247,/Game/Characters/Modular/Female/faceitem_37/faceitem_37/SkeletalMeshes/faceitem_37,/Game/Characters/Modular/Male/faceitem_37/faceitem_37/SkeletalMeshes/faceitem_37,LFAC037,Satch Band,A mask exclusive for ETC iROSE
faceitem_38,38,137,0,0,33,37,1600,10,,,,,18,20,,,22,3,247,/Game/Characters/Modular/Female/faceitem_38/faceitem_38/SkeletalMeshes/faceitem_38,/Game/Characters/Modular/Male/faceitem_38/faceitem_38/SkeletalMeshes/faceitem_38,LFAC038,Cart Goggles,A pair of goggles usually worn while driving a Cart.
faceitem_39,39,136,0,0,3488,42,30000,1,,,,,20,15,18,15,50,2,247,/Game/Characters/Modular/Female/faceitem_39/faceitem_39/SkeletalMeshes/faceitem_39,/Game/Characters/Modular/Male/faceitem_39/faceitem_39/SkeletalMeshes/faceitem_39,LFAC086,Mask of Murder,Evil mask of murder.
faceitem_40,40,136,0,0,3489,42,30000,1,,,,,20,15,18,15,50,2,247,/Game/Characters/Modular/Female/faceitem_40/faceitem_40/SkeletalMeshes/faceitem_40,/Game/Characters/Modular/Male/faceitem_40/faceitem_40/SkeletalMeshes/faceitem_40,LFAC087,Mask of Greed,Evil mask of greed.
faceitem_41,41,136,0,0,15,42,30000,1,,,,,12,10,11,10,60,2,247,/Game/Characters/Modular/Female/faceitem_41/faceitem_41/SkeletalMeshes/faceitem_41,/Game/Characters/Modular/Male/faceitem_41/faceitem_41/SkeletalMeshes/faceitem_41,LFAC088,Cyclopse Mask,Mask of a cyclopse monster.
faceitem_42,42,136,0,0,14,42,30000,1,,,,,12,10,10,10,60,2,247,/Game/Characters/Modular/Female/faceitem_42/faceitem_42/SkeletalMeshes/faceitem_42,/Game/Characters/Modular/Male/faceitem_42/faceitem_42/SkeletalMeshes/faceitem_42,LFAC089,Big Bad Wolf Mask,Mask of the Big Bad Wolf.
faceitem_43,43,136,0,0,5928,42,30000,1,31,131,,,18,10,26,5,120,2,247,/Game/Characters/Modular/Female/faceitem_43/faceitem_43/SkeletalMeshes/faceitem_43,/Game/Characters/Modular/Male/faceitem_43/faceitem_43/SkeletalMeshes/faceitem_43,LFAC090,Iron Man Mask,Iron Man's Mask.
faceitem_45,45,136,0,0,5929,30,350,0,31,131,,,10,10,12,5,120,,247,/Game/Characters/Modular/Female/faceitem_45/faceitem_45/SkeletalMeshes/faceitem_45,/Game/Characters/Modular/Male/faceitem_45/faceitem_45/SkeletalMeshes/faceitem_45,LFAC045,Mole Mask,Glasses advertised to enable its wear to see through objects. But they don't really work...
faceitem_46,46,136,0,0,5930,30,350,0,31,131,,,11,10,12,5,120,,247,/Game/Characters/Modular/Female/faceitem_46/faceitem_46/SkeletalMeshes/faceitem_46,/Game/Characters/Modular/Male/faceitem_46/faceitem_46/SkeletalMeshes/faceitem_46,LFAC046,White Flu Mask,A trendy pair of glasses that is very popular among the youth.
faceitem_47,47,136,0,0,8184,30,350,0,,,,,19,20,21,20,70,,247,/Game/Characters/Modular/Female/faceitem_47/faceitem_47/SkeletalMeshes/faceitem_47,/Game/Characters/Modular/Male/faceitem_47/faceitem_47/SkeletalMeshes/faceitem_47,LFAC047,Pink Flu Mask,A pink Medical mask decorated with hearts that protect its wearer from contagious airborne diseases.
faceitem_48,48,136,0,0,8171,30,350,0,,,,,26,10,24,10,70,,247,/Game/Characters/Modular/Female/faceitem_48/faceitem_48/SkeletalMeshes/faceitem_48,/Game/Characters/Modular/Male/faceitem_48/faceitem_48/SkeletalMeshes/faceitem_48,LFAC048,Blue Flu Mask,A blue Medical mask decorated with butterflys that protect its wearer from contagious airborne diseases.
faceitem_49,49,136,0,0,5931,30,350,0,31,131,,,10,10,12,10,120,,247,/Game/Characters/Modular/Female/faceitem_49/faceitem_49/SkeletalMeshes/faceitem_49,/Game/Characters/Modular/Male/faceitem_49/faceitem_49/SkeletalMeshes/faceitem_49,LFAC049,Ventus Mask,An ancient mask used by former warriors of Oro.
faceitem_50,50,136,0,0,5932,30,350,0,31,131,,,10,10,19,20,120,,247,/Game/Characters/Modular/Female/faceitem_50/faceitem_50/SkeletalMeshes/faceitem_50,/Game/Characters/Modular/Male/faceitem_50/faceitem_50/SkeletalMeshes/faceitem_50,LFAC050,Sleep Mask,A mask worn to help a person sleep in light areas.
faceitem_51,51,136,0,0,5933,30,350,0,31,131,,,11,10,19,20,120,,247,/Game/Characters/Modular/Female/faceitem_51/faceitem_51/SkeletalMeshes/faceitem_51,/Game/Characters/Modular/Male/faceitem_51/faceitem_51/SkeletalMeshes/faceitem_51,LFAC051,Jigsaw Mask,
faceitem_52,52,136,0,0,3490,30,350,0,,,,,13,10,10,10,60,,247,/Game/Characters/Modular/Female/faceitem_52/faceitem_52/SkeletalMeshes/faceitem_52,/Game/Characters/Modular/Male/faceitem_52/faceitem_52/SkeletalMeshes/faceitem_52,LFAC052,Naruto Band,
faceitem_53,53,136,0,0,3491,30,350,0,,,,,15,10,11,10,60,,247,/Game/Characters/Modular/Female/faceitem_53/faceitem_53/SkeletalMeshes/faceitem_53,/Game/Characters/Modular/Male/faceitem_53/faceitem_53/SkeletalMeshes/faceitem_53,LFAC053,Naruto Band w/ Mask,
faceitem_54,54,137,0,0,5934,30,350,0,31,131,,,10,10,18,15,120,,247,/Game/Characters/Modular/Female/faceitem_54/faceitem_54/SkeletalMeshes/faceitem_54,/Game/Characters/Modular/Male/faceitem_54/faceitem_54/SkeletalMeshes/faceitem_54,LFAC054,Venus Soldier Glasses,
faceitem_55,55,137,0,0,5935,30,350,0,31,131,,,11,10,18,20,120,,247,/Game/Characters/Modular/Female/faceitem_55/faceitem_55/SkeletalMeshes/faceitem_55,/Game/Characters/Modular/Male/faceitem_55/faceitem_55/SkeletalMeshes/faceitem_55,LFAC055,Venus Hawker Glasses,
faceitem_56,56,138,0,0,5936,30,350,0,31,131,,,10,10,19,45,120,,247,/Game/Characters/Modular/Female/faceitem_56/faceitem_56/SkeletalMeshes/faceitem_56,/Game/Characters/Modular/Male/faceitem_56/faceitem_56/SkeletalMeshes/faceitem_56,LFAC056,Nightmare Scarf,
faceitem_57,57,137,0,0,5937,30,350,0,31,131,,,11,10,22,15,120,,247,/Game/Characters/Modular/Female/faceitem_57/faceitem_57/SkeletalMeshes/faceitem_57,/Game/Characters/Modular/Male/faceitem_57/faceitem_57/SkeletalMeshes/faceitem_57,LFAC057,Night Vision Goggles,
faceitem_58,58,136,0,0,5938,42,30000,1,31,131,,,11,10,22,15,120,2,247,/Game/Characters/Modular/Female/faceitem_58/faceitem_58/SkeletalMeshes/faceitem_58,/Game/Characters/Modular/Male/faceitem_58/faceitem_58/SkeletalMeshes/faceitem_58,LFAC058,Vendetta Mask,
faceitem_59,59,138,0,0,5939,30,350,10,31,131,,,11,15,12,7,120,3,247,/Game/Characters/Modular/Female/faceitem_59/faceitem_59/SkeletalMeshes/faceitem_59,/Game/Characters/Modular/Male/faceitem_59/faceitem_59/SkeletalMeshes/faceitem_59,LFAC059,Pink Blush,Pink Blush.
faceitem_60,60,137,0,0,5944,30,350,0,31,131,,,11,15,12,6,120,,247,/Game/Characters/Modular/Female/faceitem_60/faceitem_60/SkeletalMeshes/faceitem_60,/Game/Characters/Modular/Male/faceitem_60/faceitem_60/SkeletalMeshes/faceitem_60,LFAC060,Fancy Sunglasses,Sunglasses designed for Shuya.
faceitem_61,61,138,0,0,5941,30,350,10,31,131,,,11,10,20,20,22,3,247,/Game/Characters/Modular/Female/faceitem_61/faceitem_61/SkeletalMeshes/faceitem_61,/Game/Characters/Modular/Male/faceitem_61/faceitem_61/SkeletalMeshes/faceitem_61,LFAC061,Glowstick Pacifier,A pacifier that glows under a blacklight.
faceitem_62,62,138,0,0,52,31,800,10,,,,,18,10,26,5,22,1,247,/Game/Characters/Modular/Female/faceitem_62/faceitem_62/SkeletalMeshes/faceitem_62,/Game/Characters/Modular/Male/faceitem_62/faceitem_62/SkeletalMeshes/faceitem_62,LFAC062,Pierrot Nose,A funny looking red nose that is usually worn by clowns.
faceitem_63,63,136,0,0,5942,30,350,10,31,131,,,12,10,20,15,120,3,247,/Game/Characters/Modular/Female/faceitem_63/faceitem_63/SkeletalMeshes/faceitem_63,/Game/Characters/Modular/Male/faceitem_63/faceitem_63/SkeletalMeshes/faceitem_63,LFAC063,Alpha Mask,Mask of the legendary Alpha.
faceitem_64,64,138,0,0,53,33,950,10,,,,,18,10,26,5,22,1,247,/Game/Characters/Modular/Female/faceitem_64/faceitem_64/SkeletalMeshes/faceitem_64,/Game/Characters/Modular/Male/faceitem_64/faceitem_64/SkeletalMeshes/faceitem_64,LFAC064,Pinocchio Nose ,A wooden nose that grows when its wearer lies.
faceitem_65,65,136,0,0,5943,30,350,10,31,131,,,10,10,20,15,120,3,247,/Game/Characters/Modular/Female/faceitem_65/faceitem_65/SkeletalMeshes/faceitem_65,/Game/Characters/Modular/Male/faceitem_65/faceitem_65/SkeletalMeshes/faceitem_65,LFAC065,Omega Mask,Mask of the legendary Omega.
faceitem_73,73,138,0,0,54,42,1700,10,,,,,18,15,,,22,1,247,/Game/Characters/Modular/Female/faceitem_73/faceitem_73/SkeletalMeshes/faceitem_73,/Game/Characters/Modular/Male/faceitem_73/faceitem_73/SkeletalMeshes/faceitem_73,LFAC073,Santa Beard,Jolly and cheery facial hair. It's annoying to wear it while you're eating.
faceitem_75,75,137,0,0,5944,30,350,0,31,131,,,10,10,18,20,120,,247,/Game/Characters/Modular/Female/faceitem_75/faceitem_75/SkeletalMeshes/faceitem_75,/Game/Characters/Modular/Male/faceitem_75/faceitem_75/SkeletalMeshes/faceitem_75,LFAC075,Black Fancy Sunglasses,Cute Sunglasses
faceitem_76,76,137,0,0,5945,30,350,0,31,131,,,11,10,18,20,120,,247,/Game/Characters/Modular/Female/faceitem_76/faceitem_76/SkeletalMeshes/faceitem_76,/Game/Characters/Modular/Male/faceitem_76/faceitem_76/SkeletalMeshes/faceitem_76,LFAC076,Blue Fancy Sunglasses,Cute Sunglasses
faceitem_77,77,137,0,0,5946,30,350,0,31,131,,,12,10,18,20,120,,247,/Game/Characters/Modular/Female/faceitem_77/faceitem_77/SkeletalMeshes/faceitem_77,/Game/Characters/Modular/Male/faceitem_77/faceitem_77/SkeletalMeshes/faceitem_77,LFAC077,Brown Fancy Sunglasses,Cute Sunglasses
faceitem_78,78,137,0,0,5947,30,350,0,31,131,,,13,10,18,20,120,,247,/Game/Characters/Modular/Female/faceitem_78/faceitem_78/SkeletalMeshes/faceitem_78,/Game/Characters/Modular/Male/faceitem_78/faceitem_78/SkeletalMeshes/faceitem_78,LFAC078,Green Fancy Sunglasses,Cute Sunglasses
faceitem_79,79,137,0,0,5948,30,350,0,31,131,,,15,10,18,20,120,,247,/Game/Characters/Modular/Female/faceitem_79/faceitem_79/SkeletalMeshes/faceitem_79,/Game/Characters/Modular/Male/faceitem_79/faceitem_79/SkeletalMeshes/faceitem_79,LFAC079,Orange Fancy Sunglasses,Cute Sunglasses
faceitem_80,80,137,0,0,5949,30,350,0,31,131,,,22,20,18,15,120,,247,/Game/Characters/Modular/Female/faceitem_80/faceitem_80/SkeletalMeshes/faceitem_80,/Game/Characters/Modular/Male/faceitem_80/faceitem_80/SkeletalMeshes/faceitem_80,LFAC080,Red Fancy Sunglasses,Cute Sunglasses
faceitem_81,81,137,0,0,5950,30,350,0,31,131,,,26,15,18,15,120,,247,/Game/Characters/Modular/Female/faceitem_81/faceitem_81/SkeletalMeshes/faceitem_81,/Game/Characters/Modular/Male/faceitem_81/faceitem_81/SkeletalMeshes/faceitem_81,LFAC081,Violet Fancy Sunglasses,Cute Sunglasses
faceitem_82,82,137,0,0,5951,30,350,0,31,131,,,20,20,18,15,120,,247,/Game/Characters/Modular/Female/faceitem_82/faceitem_82/SkeletalMeshes/faceitem_82,/Game/Characters/Modular/Male/faceitem_82/faceitem_82/SkeletalMeshes/faceitem_82,LFAC082,Yellow Fancy Sunglasses,Cute Sunglasses
faceitem_83,83,137,0,0,8181,30,350,0,,,,,10,10,20,15,50,,247,/Game/Characters/Modular/Female/faceitem_83/faceitem_83/SkeletalMeshes/faceitem_83,/Game/Characters/Modular/Male/faceitem_83/faceitem_83/SkeletalMeshes/faceitem_83,LFAC083,Pink Fancy Sunglasses,Cute Sunglasses
faceitem_84,84,137,0,0,8183,30,350,0,,,,,11,10,22,20,50,,247,/Game/Characters/Modular/Female/faceitem_84/faceitem_84/SkeletalMeshes/faceitem_84,/Game/Characters/Modular/Male/faceitem_84/faceitem_84/SkeletalMeshes/faceitem_84,LFAC084,Gray Cute Sunglasses,Cute Sunglasses
faceitem_85,85,137,0,0,8182,30,350,0,,,,,12,10,18,15,50,,247,/Game/Characters/Modular/Female/faceitem_85/faceitem_85/SkeletalMeshes/faceitem_85,/Game/Characters/Modular/Male/faceitem_85/faceitem_85/SkeletalMeshes/faceitem_85,LFAC085,Dark Violet Cute Sunglasses,Cute Sunglasses
faceitem_86,86,138,0,0,8167,30,15000,0,31,130,,,18,25,11,10 ,50,,247,/Game/Characters/Modular/Female/faceitem_86/faceitem_86/SkeletalMeshes/faceitem_86,/Game/Characters/Modular/Male/faceitem_86/faceitem_86/SkeletalMeshes/faceitem_86,LFAC250,Azazel (Violet),x
faceitem_87,87,138,0,0,8166,30,15000,0,31,130,,,20,20,11,10 ,50,,247,/Game/Characters/Modular/Female/faceitem_87/faceitem_87/SkeletalMeshes/faceitem_87,/Game/Characters/Modular/Male/faceitem_87/faceitem_87/SkeletalMeshes/faceitem_87,LFAC251,Azazel (Red),x
faceitem_88,88,138,0,0,8165,30,15000,0,31,130,,,22,20,11,10 ,50,,247,/Game/Characters/Modular/Female/faceitem_88/faceitem_88/SkeletalMeshes/faceitem_88,/Game/Characters/Modular/Male/faceitem_88/faceitem_88/SkeletalMeshes/faceitem_88,LFAC252,Azazel (Green),x
faceitem_89,89,138,0,0,4464,30,15000,0,31,100,,,18,25,11,10 ,50,,247,/Game/Characters/Modular/Female/faceitem_89/faceitem_89/SkeletalMeshes/faceitem_89,/Game/Characters/Modular/Male/faceitem_89/faceitem_89/SkeletalMeshes/faceitem_89,LFAC253,Eye of Flame,x
faceitem_90,90,136,0,0,4415,30,15000,0,31,100,,,19,40,10,10 ,50,,247,/Game/Characters/Modular/Female/faceitem_90/faceitem_90/SkeletalMeshes/faceitem_90,/Game/Characters/Modular/Male/faceitem_90/faceitem_90/SkeletalMeshes/faceitem_90,LFAC254,Kiss Mark,x
faceitem_91,91,136,0,0,4413,30,15000,0,31,100,,,21,40,12,10 ,50,,247,/Game/Characters/Modular/Female/faceitem_91/faceitem_91/SkeletalMeshes/faceitem_91,/Game/Characters/Modular/Male/faceitem_91/faceitem_91/SkeletalMeshes/faceitem_91,LFAC255,Dollar Sign Eyes,x
faceitem_92,92,137,0,0,4437,30,15000,0,31,100,,,22,20,11,10 ,50,,247,/Game/Characters/Modular/Female/faceitem_92/faceitem_92/SkeletalMeshes/faceitem_92,/Game/Characters/Modular/Male/faceitem_92/faceitem_92/SkeletalMeshes/faceitem_92,LFAC256,Fake Eye Glasses,x
faceitem_93,93,138,0,0,4410,30,15000,0,31,100,,,20,20,18,10 ,50,,247,/Game/Characters/Modular/Female/faceitem_93/faceitem_93/SkeletalMeshes/faceitem_93,/Game/Characters/Modular/Male/faceitem_93/faceitem_93/SkeletalMeshes/faceitem_93,LFAC257,Rabbit Pacifier,x
faceitem_94,94,135,0,0,5952,30,15000,0,31,131,,,18,25,20,15,120,,247,/Game/Characters/Modular/Female/faceitem_94/faceitem_94/SkeletalMeshes/faceitem_94,/Game/Characters/Modular/Male/faceitem_94/faceitem_94/SkeletalMeshes/faceitem_94,LFAC258,Native Indian Mask,x
faceitem_95,95,136,0,0,5954,30,15000,0,31,131,,,22,20,21,25,120,,247,/Game/Characters/Modular/Female/faceitem_95/faceitem_95/SkeletalMeshes/faceitem_95,/Game/Characters/Modular/Male/faceitem_95/faceitem_95/SkeletalMeshes/faceitem_95,LFAC259,Smoke Mask,x
faceitem_96,96,138,0,0,4416,30,15000,0,31,130,,,18,25,10,10 ,50,,247,/Game/Characters/Modular/Female/faceitem_96/faceitem_96/SkeletalMeshes/faceitem_96,/Game/Characters/Modular/Male/faceitem_96/faceitem_96/SkeletalMeshes/faceitem_96,LFAC260,Leather Eye Patch,x
