,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
image_bow_02,3DData\Effect\EffectMesh\image_bow_02.zms,3DData\Effect\EffectMesh\image_bow_02.zmo,3DData\Effect\particles\texture\emit_02.dds,1,1,0,1,0,5,2,1
image_sword_01,3DData\Effect\EffectMesh\image_sword_01.zms,3DData\Effect\EffectMesh\image_sword_01.zmo,3DData\Effect\particles\texture\star_03.dds,1,1,0,1,0,5,2,1
image_spin_01,3DData\Effect\EffectMesh\image_spin_01.zms,3DData\Effect\EffectMesh\image_spin_01.zmo,3DData\Effect\particles\texture\dust_04.dds,1,1,0,1,0,5,7,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
jewel_01,3DData\Effect\EffectMesh\jewel_01.zms,3DData\Effect\EffectMesh\jewel_01.zmo,3DData\Effect\particles\texture\jewel_01.dds,1,1,0,1,0,5,6,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
kontan_01,3DData\Effect\EffectMesh\kontan_01.zms,3DData\Effect\EffectMesh\kontan_01.zmo,3DData\Effect\particles\texture\item_kontan_01.dds,1,1,0,1,0,5,6,1
kana_01,3DData\Effect\EffectMesh\kana_01.zms,3DData\Effect\EffectMesh\kana_01.zmo,3DData\Effect\particles\texture\kana_01.dds,1,1,0,1,1,5,6,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
lighting_01,3DData\Effect\EffectMesh\lighting_01.zms,3DData\Effect\EffectMesh\lighting_01.zmo,3DData\Effect\particles\texture\lighting_03.dds,1,1,0,1,0,5,2,1
lighting_02,3DData\Effect\EffectMesh\lighting_02.zms,3DData\Effect\EffectMesh\lighting_02.zmo,3DData\Effect\particles\texture\lighting_03.dds,1,1,0,1,0,5,2,1
lighting_03,3DData\Effect\EffectMesh\lighting_03.zms,3DData\Effect\EffectMesh\lighting_03.zmo,3DData\Effect\particles\texture\lighting_03.dds,1,1,0,1,0,5,2,1
lighting_04,3DData\Effect\EffectMesh\lighting_04.zms,3DData\Effect\EffectMesh\lighting_04.zmo,3DData\Effect\particles\texture\lighting_03.dds,1,1,0,1,0,5,2,1
lighting_05,3DData\Effect\EffectMesh\lighting_05.zms,3DData\Effect\EffectMesh\lighting_05.zmo,3DData\Effect\particles\texture\lighting_03.dds,1,1,0,1,0,5,2,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
movedown_01,3DData\Effect\EffectMesh\move\movedown_01.zms,3DData\Effect\EffectMesh\move\movedown_01.zmo,3DData\Effect\EffectMesh\move\move_01.dds,1,1,0,1,0,5,2,1
metal_bow_01,3DData\Effect\EffectMesh\metal_bow_01.zms,3DData\Effect\EffectMesh\metal_bow_01.zmo,3DData\Effect\particles\texture\metal_bow_01.dds,1,1,0,1,0,5,6,1
mon_summons_01,3DData\Effect\EffectMesh\mon_summons_01.zms,3DData\\Effect\\EffectMesh\mon_summons_01.zmo,3DData\Effect\particles\texture\mon_summons_01.dds,1,1,0,1,0,5,4,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
potan_01,3DData\Effect\EffectMesh\potan_01.zms,3DData\Effect\EffectMesh\potan_01.zmo,3DData\Effect\particles\texture\potan_01.dds,1,1,0,1,1,5,6,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
stick_effect01,3DData\Effect\EffectMesh\stick01\stick_ball_01.zms,3DData\Effect\EffectMesh\stick01\stick_ball_01.zmo,3DData\Effect\EffectMesh\stick01\stick_effect01.DDS,1,1,0,1,0,5,6,1
skill_00_01,3DData\Effect\EffectMesh\skill_01\skill_00_01.zms,3DData\Effect\EffectMesh\skill_01\skill_00_01.zmo,3DData\Effect\EffectMesh\skill_01\skill_01.DDS,1,1,0,1,0,5,2,1
status_flat01,3DData\Effect\EffectMesh\status\status_flat01.zms,3DData\Effect\EffectMesh\status\status_flat01.zm0,3DData\Effect\EffectMesh\status\status_flat_02.DDS,1,1,0,1,0,5,2,1
ston_bow_01,3DData\Effect\EffectMesh\ston_bow_01.zms,3DData\Effect\EffectMesh\ston_bow_01.zmo,3DData\Effect\particles\texture\ston_bow_01.dds,1,1,0,1,0,5,6,1
ston_tan_01,3DData\Effect\EffectMesh\ston_tan_01.zms,3DData\Effect\EffectMesh\ston_tan_01.zmo,3DData\Effect\particles\texture\mon_stonegollem.dds,1,1,0,1,1,5,6,1
ston_tan_01_01,3DData\Effect\EffectMesh\ston_tan_01.zms,3DData\Effect\EffectMesh\ston_tan_01_01.zmo,3DData\Effect\particles\texture\mon_stonegollem.dds,1,1,0,1,1,5,6,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
test1,3DData\Effect\EffectMesh\test\test1.zms,3DData\Effect\EffectMesh\test\test1.zmo,3DData\Effect\particles\texture\mon_ability_02.dds,1,1,0,1,0,5,2,1
test2,3DData\Effect\EffectMesh\test\test2.zms,3DData\Effect\EffectMesh\test\test2.zmo,3DData\Effect\particles\texture\dust_04.dds,1,1,0,1,0,5,4,1
test3,3DData\Effect\EffectMesh\test\test3.zms,3DData\Effect\EffectMesh\test\test3.zmo,3DData\Effect\particles\texture\dust_04.dds,1,1,0,1,0,5,4,1
test4,3DData\Effect\EffectMesh\test\test4.zms,3DData\Effect\EffectMesh\test\test4.zmo,3DData\Effect\particles\texture\dust_05.dds,1,1,0,1,0,5,4,1
test5,3DData\Effect\EffectMesh\test\test5.zms,3DData\Effect\EffectMesh\test\test5.zmo,3DData\Effect\particles\texture\dust_05.dds,1,1,0,1,0,5,4,1
test6,3DData\Effect\EffectMesh\test\test6.zms,3DData\Effect\EffectMesh\test\test6.zmo,3DData\Effect\particles\texture\dust_05.dds,1,1,0,1,0,5,4,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
twist_01,3DData\Effect\EffectMesh\twist_01.zms,3DData\Effect\EffectMesh\twist_01.zmo,3DData\Effect\particles\texture\dust_06.dds,1,1,0,1,0,5,4,1
twist_plan_01,3DData\Effect\EffectMesh\twist_plan_01.zms,3DData\Effect\EffectMesh\twist_plan_01.zmo,3DData\Effect\particles\texture\dust_05.dds,1,1,0,1,0,5,4,1
twist_plan_02,3DData\Effect\EffectMesh\twist_plan_02.zms,3DData\Effect\EffectMesh\twist_plan_02.zmo,3DData\Effect\particles\texture\dust_05.dds,1,1,0,1,0,5,4,1
twist_plan_03,3DData\Effect\EffectMesh\twist_plan_03.zms,3DData\Effect\EffectMesh\twist_plan_03.zmo,3DData\Effect\particles\texture\dust_05.dds,1,1,0,1,0,5,4,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
