,,,,,
ÆøÆ÷¹ÙÀ§01,3DData\JUNON\STONE\stone0211\stone0211.txt,2,,3DData\MData\JUNON\STONE\stone0211\stone0211.x,
±¸¸§¹ÙÀ§01,3DData\JUNON\STONE\stone021\stone021.txt,2,,3DData\MData\JUNON\STONE\stone021\stone021.x,
»õ·Î¿î ÆøÆ÷¹ÙÀ§01,3DData\JUNON\STONE\pokpostone01\pokpostone01.txt,2,,3DData\MData\JUNON\STONE\pokpostone01\pokpostone01.x,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
³ë¶õ²É(2°³),3DData\JUNON\GRASS\grass001\grass001.txt,3,,3DData\MData\JUNON\GRASS\grass001\grass001.x,»ê¾Ç
¹ö¼¸01,3DData\JUNON\GRASS\grass002\grass002.txt,3,,3DData\MData\JUNON\GRASS\grass002\grass002.x,
¹ö¼¸02,3DData\JUNON\GRASS\grass003\grass003.txt,3,,3DData\MData\JUNON\GRASS\grass003\grass003.x,
Ç®01-3°³,3DData\JUNON\GRASS\grass004\grass004.txt,3,,3DData\MData\JUNON\GRASS\grass004\grass004.x,
Ç®02-3°³,3DData\JUNON\GRASS\grass005\grass005.txt,3,,3DData\MData\JUNON\GRASS\grass005\grass005.x,
Ç®03,3DData\JUNON\GRASS\grass006\grass006.txt,3,,3DData\MData\JUNON\GRASS\grass006\grass006.x,
Ç®04,3DData\JUNON\GRASS\grass007\grass007.txt,3,,3DData\MData\JUNON\GRASS\grass007\grass007.x,
Ç®05,3DData\JUNON\GRASS\grass008\grass008.txt,3,,3DData\MData\JUNON\GRASS\grass008\grass008.x,
°¥´ë01,3DData\JUNON\GRASS\foxtail01\grass009.txt,3,,3DData\MData\JUNON\GRASS\foxtail01\grass009.x,
°¥´ë02,3DData\JUNON\GRASS\foxtail02\grass010.txt,3,,3DData\MData\JUNON\GRASS\foxtail02\grass010.x,
°¥´ë03,3DData\JUNON\GRASS\foxtail03\grass011.txt,3,,3DData\MData\JUNON\GRASS\foxtail03\grass011.x,
°³±¸¸®¹ä,3DData\JUNON\GRASS\duckweed\grass012.txt,3,,3DData\MData\JUNON\GRASS\duckweed\grass012.x,
¿¬²É01,3DData\JUNON\GRASS\lotusflower01\grass013.txt,3,,3DData\MData\JUNON\GRASS\lotusflower01\grass013.x,
¿¬²É02,3DData\JUNON\GRASS\lotusflower02\grass014.txt,3,,3DData\MData\JUNON\GRASS\lotusflower02\grass014.x,
¿¬²É03,3DData\JUNON\GRASS\lotusflower03\grass015.txt,3,,3DData\MData\JUNON\GRASS\lotusflower03\grass015.x,
¿¬²ÉÁÙ±â01,3DData\JUNON\GRASS\umbrella01\grass016.txt,3,,3DData\MData\JUNON\GRASS\umbrella01\grass016.x,
¿¬²ÉÁÙ±â02,3DData\JUNON\GRASS\umbrella02\grass017.txt,3,,3DData\MData\JUNON\GRASS\umbrella02\grass017.x,
Ç®01-5°³,3DData\JUNON\GRASS\grass018\grass018.txt,3,,3DData\MData\JUNON\GRASS\grass018\grass018.x,
Ç®02-5°³,3DData\JUNON\GRASS\grass019\grass019.txt,3,,3DData\MData\JUNON\GRASS\grass019\grass019.x,
³ë¶õ²É(3°³),3DData\JUNON\GRASS\grass020\grass020.txt,3,,3DData\MData\JUNON\GRASS\grass020\grass020.x,
ºÐÈ«²É(2°³),3DData\JUNON\GRASS\grass021\grass021.txt,3,,3DData\MData\JUNON\GRASS\grass021\grass021.x,
¹æ¿ï²É,3DData\JUNON\GRASS\grass022\grass022.txt,3,,3DData\MData\JUNON\GRASS\grass022\grass022.x,
¹Îµé·¹(1°³),3DData\JUNON\GRASS\grass023\grass023.txt,3,,3DData\MData\JUNON\GRASS\grass023\grass023.x,
ÇÏ¾á²É,3DData\JUNON\GRASS\grass024\grass024.txt,3,,3DData\MData\JUNON\GRASS\grass024\grass024.x,
ºÐÈ«²É(3°³),3DData\JUNON\GRASS\grass025\grass025.txt,3,,3DData\MData\JUNON\GRASS\grass025\grass025.x,
¹Îµé·¹(2°³),3DData\JUNON\GRASS\grass026\grass026.txt,3,,3DData\MData\JUNON\GRASS\grass026\grass026.x,
»õ·Î¿î ³ÕÄð,3DData\JUNON\GRASS\newgrass001\newgrass001.txt,3,,3DData\MData\JUNON\GRASS\newgrass001\newgrass001.x,
»õ·Î¿î °¥´ë,3DData\JUNON\GRASS\newgrass002\newgrass002.txt,3,,3DData\MData\JUNON\GRASS\newgrass002\newgrass002.x,
»õ·Î¿î ¿¬²É01,3DData\JUNON\GRASS\newgrass003\newgrass003.txt,3,,3DData\MData\JUNON\GRASS\newgrass003\newgrass003.x,
»õ·Î¿î ¿¬²É02,3DData\JUNON\GRASS\newgrass004\newgrass004.txt,3,,3DData\MData\JUNON\GRASS\newgrass004\newgrass004.x,
»õ·Î¿î ¿Õ¹ö¼¸,3DData\JUNON\GRASS\newgrass005\newgrass005.txt,3,,3DData\MData\JUNON\GRASS\newgrass005\newgrass005.x,
»õ·Î¿î ¹ö¼¸°õÆÎÀÌ,3DData\JUNON\GRASS\newgrass006\newgrass006.txt,3,,3DData\MData\JUNON\GRASS\newgrass006\newgrass006.x,
,,,,,
,,,,,
,,,,,
³ª¹«»óÀÚ,3DData\JUNON\Village\m_box01\m_box01.txt,10,,3DData\MData\JUNON\Village\m_box01\m_box01.x,»ê¾Ç
È£¼ö½ÅÀü,3DData\JUNON\Village\hosusin\hosusin.txt,10,,3DData\MData\JUNON\Village\hosusin\hosusin.x,
ÁöÇýÀÇ³ª¹«,3DData\JUNON\Village\intellitree\intellitree.txt,10,,3DData\MData\JUNON\Village\intellitree\intellitree.x,
³ª¹«´Ù¸®01,3DData\JUNON\Village\m_bridge01\m_bridge01.txt,10,,3DData\MData\JUNON\Village\m_bridge01\m_bridge01.x,
³ª¹«´Ù¸®02,3DData\JUNON\Village\m-bridge02\m-bridge02.txt,10,,3DData\MData\JUNON\Village\m-bridge02\m-bridge02.x,
°ÕÁö½ºÅæ,3DData\JUNON\Village\stonesang\stonesang.txt,10,,3DData\MData\JUNON\Village\stonesang\stonesang.x,
´ë³ª¹«¹­À½01,3DData\JUNON\Village\bamboo01\bamboo01.txt,10,,3DData\MData\JUNON\Village\bamboo01\bamboo01.x,
´ë³ª¹«¹­À½02,3DData\JUNON\Village\bamboo02\bamboo02.txt,10,,3DData\MData\JUNON\Village\bamboo02\bamboo02.x,
°ÕÁö½ºÅæºñ¼®01,3DData\JUNON\Village\stonehenji01\stonehenji01.txt,10,,3DData\MData\JUNON\Village\stonehenji01\stonehenji01.x,
±¤ÀåÁÖÀ§¹Ù´Ú,3DData\JUNON\Village\m-kwangjangside\m-kwangjangside.txt,10,,3DData\MData\JUNON\Village\m-kwangjangside\m-kwangjangside.x,
Ç³Â÷,3DData\JUNON\Village\m_pungcha\m_pungcha.txt,10,,3DData\MData\JUNON\Village\m_pungcha\m_pungcha.x,
Ç³Â÷ÁÖº¯°Ç¹°,3DData\JUNON\Village\m_sidehouse\m_sidehouse.txt,10,,3DData\MData\JUNON\Village\m_sidehouse\m_sidehouse.x,
°ÕÁö½ºÅæºñ¼®02,3DData\JUNON\Village\stonehenji02\stonehenji02.txt,10,,3DData\MData\JUNON\Village\stonehenji02\stonehenji02.x,
°ÅºÏ±¤Àå,3DData\JUNON\Village\kwangjang\kwangjang.txt,10,,3DData\MData\JUNON\Village\kwangjang\kwangjang.x,
ÇØ¾È¸¶À»¹Î°¡¹Ù´Ú,3DData\JUNON\Village\pad05\pad05.txt,10,,3DData\MData\JUNON\Village\pad05\pad05.x,
ÇØ¾È¸¶À»¹Î°¡³­°£,3DData\JUNON\Village\pad06\pad06.txt,10,,3DData\MData\JUNON\Village\pad06\pad06.x,
ÇØ¾È¸¶À»¹è,3DData\JUNON\Village\seaship\seaship.txt,10,,3DData\MData\JUNON\Village\seaship\seaship.x,
°µÁö½ºÅæ±âµÕ01,3DData\JUNON\Village\stonedung01\stonedung01.txt,10,,3DData\MData\JUNON\Village\stonedung01\stonedung01.x,
°µÁö½ºÅæ±âµÕ02,3DData\JUNON\Village\stonedung02\stonedung02.txt,10,,3DData\MData\JUNON\Village\stonedung02\stonedung02.x,
°µÁö½ºÅæ±âµÕ03,3DData\JUNON\Village\stonedung03\stonedung03.txt,10,,3DData\MData\JUNON\Village\stonedung03\stonedung03.x,
°µÁö½ºÅæ±âµÕ04,3DData\JUNON\Village\stonedung04\stonedung04.txt,10,,3DData\MData\JUNON\Village\stonedung04\stonedung04.x,
°íºí¸°´øÀüÀÔ±¸,3DData\JUNON\Village\dungeongate\dungeongate.txt,10,,3DData\MData\JUNON\Village\dungeongate\dungeongate.x,
¾ö¸¶¼öÈ£½Å,3DData\JUNON\Village\suhosin01\suhosin01.txt,10,,3DData\MData\JUNON\Village\suhosin01\suhosin01.x,
ÇØ¾È±æ¹Ù´Úµ¤°³,3DData\JUNON\Village\padplan\padplan.txt,10,,3DData\MData\JUNON\Village\padplan\padplan.x,
»õ³¢¼öÈ£½Å,3DData\JUNON\Village\suhosin02\suhosin02.txt,10,,3DData\MData\JUNON\Village\suhosin02\suhosin02.x,
ÇÊµå´Ù¸®01,3DData\JUNON\Village\field-bridge01\field-bridge01.txt,10,,3DData\MData\JUNON\Village\field-bridge01\field-bridge01.x,
ÇÊµå´Ù¸®02,3DData\JUNON\Village\field-bridge02\field-bridge02.txt,10,,3DData\MData\JUNON\Village\field-bridge02\field-bridge02.x,
ÇÊµå´Ù¸®02,3DData\JUNON\Village\field-bridge03\field-bridge03.txt,10,,3DData\MData\JUNON\Village\field-bridge03\field-bridge03.x,
ÀÌÁ¤Ç¥01(½¬¿î»ç³ÉÅÍ),3DData\JUNON\Village\sign01\sign01.txt,10,,3DData\MData\JUNON\Village\sign01\sign01.x,
¼úÅë,3DData\JUNON\Village\winetop\winetop.txt,10,,3DData\MData\JUNON\Village\winetop\winetop.x,
ÃÊ¿ø¿öÇÁ,3DData\JUNON\Village\inout-jg\inout-jg.txt,10,,3DData\MData\JUNON\Village\inout-jg\inout-jg.x,
È¸»öºñ¼®,3DData\JUNON\Village\rainstone\rainstone.txt,10,,3DData\MData\JUNON\Village\rainstone\rainstone.x,
ºÎÈ°ÀÇÅ¾,3DData\JUNON\Village\rebirthtower\rebirthtower.txt,10,,3DData\MData\JUNON\Village\rebirthtower\rebirthtower.x,
¼ö·¹,3DData\JUNON\Village\cart\cart.txt,10,,3DData\MData\JUNON\Village\cart\cart.x,
ÀÌÁ¤Ç¥02(¾î·Á¿î»ç³¶ÅÍ),3DData\JUNON\Village\sign01\sign02.txt,10,,3DData\MData\JUNON\Village\sign01\sign02.x,
ÀÌÁ¤Ç¥03(¸¶À»),3DData\JUNON\Village\sign01\sign03.txt,10,,3DData\MData\JUNON\Village\sign01\sign03.x,
ÀÌÁ¤Ç¥04(Á¸),3DData\JUNON\Village\sign01\sign04.txt,10,,3DData\MData\JUNON\Village\sign01\sign04.x,
ÀÌÁ¤Ç¥05(´øÀü),3DData\JUNON\Village\sign01\sign05.txt,10,,3DData\MData\JUNON\Village\sign01\sign05.x,
³óÀåÀÔ±¸,3DData\JUNON\Village\farmgate\farmgate.txt,10,,3DData\MData\JUNON\Village\farmgate\farmgate.x,
Æ÷Àå¸¶Â÷,3DData\JUNON\Village\movehouse\movehouse.txt,10,,3DData\MData\JUNON\Village\movehouse\movehouse.x,
Åë³ª¹«º®01,3DData\JUNON\Village\houseguard01\houseguard01.txt,10,,3DData\MData\JUNON\Village\houseguard01\houseguard01.x,
Åë³ª¹«º®02,3DData\JUNON\Village\houseguard02\houseguard02.txt,10,,3DData\MData\JUNON\Village\houseguard02\houseguard02.x,
¿ì¹°,3DData\JUNON\Village\woomul\woomul.txt,10,,3DData\MData\JUNON\Village\woomul\woomul.x,
°¡¸¶,3DData\JUNON\Village\gama\gama.txt,10,,3DData\MData\JUNON\Village\gama\gama.x,
±¸¸§´Ù¸®,3DData\JUNON\Village\guroomdari\guroomdari.txt,10,,3DData\MData\JUNON\Village\guroomdari\guroomdari.x,
ÇØ¾È¸¶À»±¤Àå,3DData\JUNON\Village\pad01\pad01.txt,10,,3DData\MData\JUNON\Village\pad01\pad01.x,
ÇØ¾È¸¶À»±æ¹Ù´Ú01,3DData\JUNON\Village\pad02\pad02.txt,10,,3DData\MData\JUNON\Village\pad02\pad02.x,
ÇØ¾È¸¶À»±æ¹Ù´Ú02,3DData\JUNON\Village\pad03\pad03.txt,10,,3DData\MData\JUNON\Village\pad03\pad03.x,
ÇØ¾È¸¶À»°è´Ü,3DData\JUNON\Village\pad04\pad04.txt,10,,3DData\MData\JUNON\Village\pad04\pad04.x,
ÇØ¾È¸¶À»±¤ÀåÁöºØ,3DData\JUNON\Village\padtop\padtop.txt,10,,3DData\MData\JUNON\Village\padtop\padtop.x,
ÇØ¾È¸¶À»¿ÀÀÏÆßÇÁ,3DData\JUNON\Village\oilpump01\oilpump01.txt,10,,3DData\MData\JUNON\Village\oilpump01\oilpump01.x,
ÇØ¾È¸¶À»°¡µåÅ¸¿ö,3DData\JUNON\Village\guardpost01\guardpost01.txt,10,,3DData\MData\JUNON\Village\guardpost01\guardpost01.x,
ÇØ¾È¹°·¹¹æ¾Æ,3DData\JUNON\Village\waterhouse01\waterhouse01.txt,10,,3DData\MData\JUNON\Village\waterhouse01\waterhouse01.x,
ÇØ¾È°í·¡»À,3DData\JUNON\Village\whealbone01\whealbone.txt,10,,3DData\MData\JUNON\Village\whealbone01\whealbone01.x,
¼±ÂøÀå-¼ô¹è,3DData\JUNON\Village\portship\portship.txt,10,,3DData\MData\JUNON\Village\portship\portship.x,
ÇØ¾È¼±ÂøÀå,3DData\JUNON\Village\boattop\boattop.txt,10,,3DData\MData\JUNON\Village\boattop\boattop.x,
ÇØ¾È¼±ÂøÀåº¸Æ®,3DData\JUNON\Village\boatload\boatload.txt,10,,3DData\MData\JUNON\Village\boatload\boatload.x,
ÇØ¾È¼®»ó,3DData\JUNON\Village\guardstatue01\guardstatue01.txt,10,,3DData\MData\JUNON\Village\guardstatue01\guardstatue01.x,
¿ïÅ¸¸®01,3DData\JUNON\etc\etc001\etc001.txt,20,,3DData\MData\JUNON\etc\etc001\etc001.x,
¿ïÅ¸¸®02,3DData\JUNON\etc\etc004\etc004.txt,20,,3DData\MData\JUNON\etc\etc004\etc004.x,
±ä¿ïÅ¸¸®01,3DData\JUNON\etc\etc002\etc002.txt,20,,3DData\MData\JUNON\etc\etc002\etc002.x,
±ä¿ïÅ¸¸®02,3DData\JUNON\etc\etc003\etc003.txt,20,,3DData\MData\JUNON\etc\etc003\etc003.x,
È­´Ü,3DData\JUNON\etc\etc005\etc005.txt,20,,3DData\MData\JUNON\etc\etc005\etc005.x,
Â¤´Ü,3DData\JUNON\etc\etc006\etc006.txt,20,,3DData\MData\JUNON\etc\etc006\etc006.x,
Åë³ª¹«,3DData\JUNON\etc\etc007\etc007.txt,20,,3DData\MData\JUNON\etc\etc007\etc007.x,
±âµÕ01,3DData\JUNON\etc\etc008\etc008.txt,20,,3DData\MData\JUNON\etc\etc008\etc008.x,
±âµÕ02,3DData\JUNON\etc\etc009\etc009.txt,20,,3DData\MData\JUNON\etc\etc009\etc009.x,
½×ÀºÅë³ª¹«01,3DData\JUNON\etc\etc010\etc010.txt,20,,3DData\MData\JUNON\etc\etc010\etc010.x,
½×ÀºÅë³ª¹«02,3DData\JUNON\etc\etc011\etc011.txt,20,,3DData\MData\JUNON\etc\etc011\etc011.x,
½×ÀºÅë³ª¹«03,3DData\JUNON\etc\etc012\etc012.txt,20,,3DData\MData\JUNON\etc\etc012\etc012.x,
¹ÙÀ§Àýº®01,3DData\JUNON\etc\etc013\etc013.txt,20,,3DData\MData\JUNON\etc\etc013\etc013.x,
¹ÙÀ§Àýº®02,3DData\JUNON\etc\etc014\etc014.txt,20,,3DData\MData\JUNON\etc\etc014\etc014.x,
°íÀÎµ¹,3DData\JUNON\etc\etc015\etc015.txt,20,,3DData\MData\JUNON\etc\etc015\etc015.x,
¹úÁý,3DData\JUNON\etc\etc017\etc017.txt,20,,3DData\MData\JUNON\etc\etc017\etc017.x,
²Éº´,3DData\JUNON\etc\etc016\etc016.txt,20,,3DData\MData\JUNON\etc\etc016\etc016.x,
³Ê±¸¸®Áý,3DData\JUNON\etc\etc018\etc018.txt,20,,3DData\MData\JUNON\etc\etc018\etc018.x,
,,,,,
¼®»ó¾ó±¼,3DData\JUNON\etc\etc020\etc020.txt,20,,3DData\MData\JUNON\etc\etc020\etc020.x,
¼®»ó¼Õ,3DData\JUNON\etc\etc021\etc021.txt,20,,3DData\MData\JUNON\etc\etc021\etc021.x,
Å«Á¶°³,3DData\JUNON\etc\shellfish01\shellfish01.txt,20,,3DData\MData\JUNON\etc\shellfish01\shellfish01.x,
ºÒ°¡»ç¸®01,3DData\JUNON\etc\starfish01\starfish01.txt,20,,3DData\MData\JUNON\etc\starfish01\starfish01.x,
¿öÇÁ,3DData\JUNON\Special\Warp01\warp01.txt,1000,,3DData\MData\JUNON\Special\Warp01\warp01.x,
Ãæµ¹¿ë¹Ú½º,3DData\JUNON\Special\Collision01\Collision01.txt,20,,3DData\MData\JUNON\Special\Collision01\Collision01.x,
ºÒ°¡»ç¸®02,3DData\JUNON\etc\starfish02\starfish02.txt,20,,3DData\MData\JUNON\etc\starfish02\starfish02.x,
Ç×¾Æ¸®,3DData\JUNON\etc\hangari\hangari.txt,20,,3DData\MData\JUNON\etc\hangari\hangari.x,
ÇØ¾È¼úÅë,3DData\JUNON\etc\tong\tong.txt,20,,3DData\MData\JUNON\etc\tong\tong.x,
Ç×±¸-¹Ú½º,3DData\JUNON\etc\portbox\portbox.txt,20,,3DData\MData\JUNON\etc\portbox\portbox.x,
Ç×±¸-¹°Åë,3DData\JUNON\etc\porttong\porttong.txt,20,,3DData\MData\JUNON\etc\porttong\porttong.x,
Ç×±¸-¹Ú½ºÃµ¸·2,3DData\JUNON\etc\portburden02\portburden02.txt,20,,3DData\MData\JUNON\etc\portburden02\portburden02.x,
Ç×±¸-¹è¿¬°á´Ù¸®02,3DData\JUNON\etc\portshipdie02\portshipdie02.txt,20,,3DData\MData\JUNON\etc\portshipdie02\portshipdie02.x,
¿©¸§ÀÌº¥Æ®º¸Æ®,3DData\JUNON\etc\sumship\sumship.txt,20,,3DData\MData\JUNON\etc\sumship\sumship.x,
¿©¸§ÀÌº¥Æ® ºñÄ¡º¼01,3DData\JUNON\etc\SumBall01\SumBall01.txt,20,,3DData\MData\JUNON\etc\SumBall01\SumBall01.x,
¿©¸§ÀÌº¥Æ® ºñÄ¡º¼02,3DData\JUNON\etc\SumBall02\SumBall02.txt,20,,3DData\MData\JUNON\etc\SumBall02\SumBall02.x,
¿©¸§ÀÌº¥Æ® Ä·ÇÁÆÄÀÌ¾î,3DData\JUNON\etc\SumFire\SumFire.txt,20,,3DData\MData\JUNON\etc\SumFire\SumFire.x,
¿©¸§ÀÌº¥Æ® ÆÄ¶ó¼ÖÀÇÀÚ,3DData\JUNON\etc\SumParaBench\SumParaBench.txt,20,,3DData\MData\JUNON\etc\SumParaBench\SumParaBench.x,
¿©¸§ÀÌº¥Æ® ÆÄ¶ó¼Ö01,3DData\JUNON\etc\SumParasol01\SumParasol01.txt,20,,3DData\MData\JUNON\etc\SumParasol01\SumParasol01.x,
¿©¸§ÀÌº¥Æ® ÆÄ¶ó¼Ö02,3DData\JUNON\etc\SumParasol02\SumParasol02.txt,20,,3DData\MData\JUNON\etc\SumParasol02\SumParasol02.x,
¿©¸§ÀÌº¥Æ® Æ©ºê01,3DData\JUNON\etc\SumTube01\SumTube01.txt,20,,3DData\MData\JUNON\etc\SumTube01\SumTube01.x,
¿©¸§ÀÌº¥Æ® Æ©ºê02,3DData\JUNON\etc\SumTube02\SumTube02.txt,20,,3DData\MData\JUNON\etc\SumTube02\SumTube02.x,
