,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
ºÀÀÎÀÇ ±â·Ï,3DData\JUNON\Pyramid\jzprecoder\jzprecoder.txt,10,,3DData\MData\JUNON\Pyramid\jzprecoder\jzprecoder.x
¼®»ó01,3DData\JUNON\Pyramid\jzpstatue01\jzpstatue01.txt,10,,3DData\MData\JUNON\Pyramid\jzpstatue01\jzpstatue01.x
Ç×¾Æ¸®01,3DData\JUNON\Pyramid\jzpjar01\jzpjar01.txt,10,,3DData\MData\JUNON\Pyramid\jzpjar01\jzpjar01.x
Ç×¾Æ¸®02,3DData\JUNON\Pyramid\jzpjar02\jzpjar02.txt,10,,3DData\MData\JUNON\Pyramid\jzpjar02\jzpjar02.x
º¸¼®¹æ,3DData\JUNON\Pyramid\jzpjewel\jzpjewel.txt,10,,3DData\MData\JUNON\Pyramid\jzpjewel\jzpjewel.x
Å«¹æ,3DData\JUNON\Pyramid\jzproom\jzproom.txt,10,,3DData\MData\JUNON\Pyramid\jzproom\jzproom.x
ÀÛÀº¹æ,3DData\JUNON\Pyramid\jzproomb\jzproomb.txt,10,,3DData\MData\JUNON\Pyramid\jzproomb\jzproomb.x
Å«¹æÀÔ±¸,3DData\JUNON\Pyramid\jzprooma01\jzprooma01.txt,10,,3DData\MData\JUNON\Pyramid\jzprooma01\jzprooma01.x
Å«¹æº®,3DData\JUNON\Pyramid\jzprooma02\jzprooma02.txt,10,,3DData\MData\JUNON\Pyramid\jzprooma02\jzprooma02.x
ÀÛÀº¹æÀÔ±¸,3DData\JUNON\Pyramid\jzproomb02\jzproomb02.txt,10,,3DData\MData\JUNON\Pyramid\jzproomb02\jzproomb02.x
ÀÛÀº¹æº®,3DData\JUNON\Pyramid\jzproomb03\jzproomb03.txt,10,,3DData\MData\JUNON\Pyramid\jzproomb03\jzproomb03.x
¼®»ó02,3DData\JUNON\Pyramid\jzpstatue02\jzpstatue02.txt,10,,3DData\MData\JUNON\Pyramid\jzpstatue02\jzpstatue02.x
ÀÔ±¸ up,3DData\JUNON\Pyramid\jzpentranceup\jzpentranceup.txt,10,,3DData\MData\JUNON\Pyramid\jzpentranceup\jzpentranceup.x
ÀÔ±¸ down,3DData\JUNON\Pyramid\jzpentrancedo\jzpentrancedo.txt,10,,3DData\MData\JUNON\Pyramid\jzpentrancedo\jzpentrancedo.x
¿öÇÁ¹æ ÀÔ±¸,3DData\JUNON\Pyramid\jzproomb04\jzproomb04.txt,10,,3DData\MData\JUNON\Pyramid\jzproomb04\jzproomb04.x
°³¼®»ó,3DData\JUNON\Pyramid\\jzpdog\jzpdog.txt,10,,3DData\MData\JUNON\Pyramid\jzpdog\jzpdog.x
¼®°ü01,3DData\JUNON\Pyramid\\jzpcoffin01\jzpcoffin01.txt,10,,3DData\MData\JUNON\Pyramid\jzpcoffin01\jzpcoffin01.x
¼®°ü02,3DData\JUNON\Pyramid\\jzpcoffin02\jzpcoffin02.txt,10,,3DData\MData\JUNON\Pyramid\jzpcoffin02\jzpcoffin02.x
¼®°ü03,3DData\JUNON\Pyramid\\jzpcoffin03\jzpcoffin03.txt,10,,3DData\MData\JUNON\Pyramid\jzpcoffin03\jzpcoffin03.x
³°Àº¼®ÆÇ01,3DData\JUNON\Pyramid\\jzpslab01\jzpslab01.txt,10,,3DData\MData\JUNON\Pyramid\jzpslab01\jzpslab01.x
³°Àº¼®ÆÇ02,3DData\JUNON\Pyramid\\jzpslab02\jzpslab02.txt,10,,3DData\MData\JUNON\Pyramid\jzpslab02\jzpslab02.x
,,,,
fukinuke,3Ddata\JUNON\Pyramid\jzplobbyf\jzplobbyf.txt,10,,3Ddata\MData\JUNON\Pyramid\jzplobbyf\jzplobbyf.X
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
