Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
body_21,21,132,243,215,6306,95,305890,0,31,255,,,38,375,12,50,125,20,233,/Game/Characters/Modular/Female/body_21/body_21/SkeletalMeshes/body_21,/Game/Characters/Modular/Male/body_21/body_21/SkeletalMeshes/body_21,LBOD021,Orlean Robe,
body_22,22,131,251,167,6307,90,305087,0,31,255,,,38,375,11,50,125,20,229,/Game/Characters/Modular/Female/body_22/body_22/SkeletalMeshes/body_22,/Game/Characters/Modular/Male/body_22/body_22/SkeletalMeshes/body_22,LBOD022,Raptor Chest,
body_23,23,133,281,175,6308,105,400000,0,31,255,,,38,375,13,50,125,20,237,/Game/Characters/Modular/Female/body_23/body_23/SkeletalMeshes/body_23,/Game/Characters/Modular/Male/body_23/body_23/SkeletalMeshes/body_23,LBOD023,Mercenary Vest,
body_25,25,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/body_25/body_25/SkeletalMeshes/body_25,/Game/Characters/Modular/Male/body_25/body_25/SkeletalMeshes/body_25,,,
body_28,28,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/body_28/body_28/SkeletalMeshes/body_28,/Game/Characters/Modular/Male/body_28/body_28/SkeletalMeshes/body_28,,,
body_29,29,133,15,3,289,16,565,0,0,0,,,0,0,,,34,10,241,/Game/Characters/Modular/Female/body_29/body_29/SkeletalMeshes/body_29,/Game/Characters/Modular/Male/body_29/body_29/SkeletalMeshes/body_29,LBOD029,Evolution Visitor Look,The basic clothing provided for Visitors in Rose Evolution.
body_30,30,133,12,3,290,16,0,0,,,,,,,,,34,10,241,/Game/Characters/Modular/Female/body_30/body_30/SkeletalMeshes/body_30,/Game/Characters/Modular/Male/body_30/body_30/SkeletalMeshes/body_30,LBOD030,Visitor Look,Basic clothing for Visitors that is provided by the Akram Kingdom.
body_31,31,131,24,4,299,29,2450,0,31,10,,,,,,,37,10,225,/Game/Characters/Modular/Female/body_31/body_31/SkeletalMeshes/body_31,/Game/Characters/Modular/Male/body_31/body_31/SkeletalMeshes/body_31,LBOD031,Soldier Armor,Basic armor for swordsmen that have just started mastering the art of wielding a blade.
body_32,32,131,33,8,300,35,7200,0,31,30,,,,,,,40,20,225,/Game/Characters/Modular/Female/body_32/body_32/SkeletalMeshes/body_32,/Game/Characters/Modular/Male/body_32/body_32/SkeletalMeshes/body_32,LBOD032,Iron Armor,A heavy armor constructed out of iron.
body_33,33,131,44,13,301,41,17700,0,31,50,,,,,,,43,20,225,/Game/Characters/Modular/Female/body_33/body_33/SkeletalMeshes/body_33,/Game/Characters/Modular/Male/body_33/body_33/SkeletalMeshes/body_33,LBOD033,Trunket Armor,A heavy armor that efficiently protects its wearer.
body_34,34,131,57,18,302,47,38400,0,31,70,,,,,,,47,20,225,/Game/Characters/Modular/Female/body_34/body_34/SkeletalMeshes/body_34,/Game/Characters/Modular/Male/body_34/body_34/SkeletalMeshes/body_34,LBOD034,Chrome Armor,"A very sturdy, yet light, armor that is forged out of a rare metal."
body_35,35,131,70,24,303,52,69650,0,31,88,,,,,,,50,20,225,/Game/Characters/Modular/Female/body_35/body_35/SkeletalMeshes/body_35,/Game/Characters/Modular/Male/body_35/body_35/SkeletalMeshes/body_35,LBOD035,Mighty Armor,"A lightweight, but very reliable armor."
body_36,36,131,83,29,304,57,115550,0,31,104,,,,,,,54,20,225,/Game/Characters/Modular/Female/body_36/body_36/SkeletalMeshes/body_36,/Game/Characters/Modular/Male/body_36/body_36/SkeletalMeshes/body_36,LBOD036,Kurash Armor,"An ornate, yet reliable armor whose splendor even impresses the enemy."
body_37,37,131,97,35,305,62,150787,0,31,120,,,,,,,57,20,225,/Game/Characters/Modular/Female/body_37/body_37/SkeletalMeshes/body_37,/Game/Characters/Modular/Male/body_37/body_37/SkeletalMeshes/body_37,LBOD037,Plate Armor,The best armor: it is well-designed and excellent in every aspect.
body_38,38,131,127,48,306,71,185070,0,31,145,,,,,,,64,20,225,/Game/Characters/Modular/Female/body_38/body_38/SkeletalMeshes/body_38,/Game/Characters/Modular/Male/body_38/body_38/SkeletalMeshes/body_38,LBOD038,Durable Armor,Armor generally known for its toughness and durability.
body_39,39,131,147,57,307,77,205778,0,31,155,,,,,,,69,20,225,/Game/Characters/Modular/Female/body_39/body_39/SkeletalMeshes/body_39,/Game/Characters/Modular/Male/body_39/body_39/SkeletalMeshes/body_39,LBOD039,Cedric Armor,Surprisingly useful armor that was designed by a famous swordsman.
body_40,40,131,159,65,308,85,230488,0,31,165,,,,,,,69,20,225,/Game/Characters/Modular/Female/body_40/body_40/SkeletalMeshes/body_40,/Game/Characters/Modular/Male/body_40/body_40/SkeletalMeshes/body_40,LBOD040,Execution Armor,Armor intended to be worn by warriors that battle villains on a daily basis.
body_41,41,131,175,76,309,94,250785,0,31,175,,,,,,,73,20,225,/Game/Characters/Modular/Female/body_41/body_41/SkeletalMeshes/body_41,/Game/Characters/Modular/Male/body_41/body_41/SkeletalMeshes/body_41,LBOD041,Abyss Plate Mail,Armor forged out of a peculiar metal found at the bottom of an abyss.
body_42,42,131,188,85,310,100,280540,0,31,185,,,,,,,76,20,225,/Game/Characters/Modular/Female/body_42/body_42/SkeletalMeshes/body_42,/Game/Characters/Modular/Male/body_42/body_42/SkeletalMeshes/body_42,LBOD042,Righteous Plate Mail,Armor intended to be worn by heroes that fight the enemies of justice.
body_43,43,131,211,108,312,76,302578,0,31,200,,,38,375,10,10,79,20,225,/Game/Characters/Modular/Female/body_43/body_43/SkeletalMeshes/body_43,/Game/Characters/Modular/Male/body_43/body_43/SkeletalMeshes/body_43,LBOD043,Jabberwock Mail,Armor that shimmer freakily like the eyes of a madman.
body_44,44,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/body_44/body_44/SkeletalMeshes/body_44,/Game/Characters/Modular/Male/body_44/body_44/SkeletalMeshes/body_44,,,
body_45,45,131,216,113,312,80,305150,0,31,205,,,38,375,10,10,81,20,225,/Game/Characters/Modular/Female/body_45/body_45/SkeletalMeshes/body_45,/Game/Characters/Modular/Male/body_45/body_45/SkeletalMeshes/body_45,LBOD045,Brave Jabberwock Mail,You entered deep into the depths of Prison and claimed this armor.
body_46,46,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/body_46/body_46/SkeletalMeshes/body_46,/Game/Characters/Modular/Male/body_46/body_46/SkeletalMeshes/body_46,,,
body_47,47,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/body_47/body_47/SkeletalMeshes/body_47,/Game/Characters/Modular/Male/body_47/body_47/SkeletalMeshes/body_47,,,
body_48,48,131,481,375,5252,80,305150,0,31,255,,,10,55,20,150,125,20,225,/Game/Characters/Modular/Female/body_48/body_48/SkeletalMeshes/body_48,/Game/Characters/Modular/Male/body_48/body_48/SkeletalMeshes/body_48,LBOD048,Crusader's Pallid Chest,Armor Exclusive for ETC iROSE
body_49,49,131,481,375,5253,80,305150,0,31,255,,,10,55,18,150,125,20,225,/Game/Characters/Modular/Female/body_49/body_49/SkeletalMeshes/body_49,/Game/Characters/Modular/Male/body_49/body_49/SkeletalMeshes/body_49,LBOD049,Demon's Viking Chest,Armor Exclusive for ETC iROSE
body_50,50,131,63,29,3449,56,75420,0,31,90,,,38,176,,,54,20,225,/Game/Characters/Modular/Female/body_50/body_50/SkeletalMeshes/body_50,/Game/Characters/Modular/Male/body_50/body_50/SkeletalMeshes/body_50,LBOD050,Dariem Look,A fashionable set of casual clothes.
body_51,51,131,75,36,3450,60,82840,0,31,100,,,38,196,,,56,20,225,/Game/Characters/Modular/Female/body_51/body_51/SkeletalMeshes/body_51,/Game/Characters/Modular/Male/body_51/body_51/SkeletalMeshes/body_51,LBOD051,Bleached Denim Look,A set of bleached clothing.
body_52,52,131,87,43,3451,64,95982,0,31,120,,,38,216,,,58,20,225,/Game/Characters/Modular/Female/body_52/body_52/SkeletalMeshes/body_52,/Game/Characters/Modular/Male/body_52/body_52/SkeletalMeshes/body_52,LBOD052,Tye Dye Denim Look,A set of tye dyed clothing.
body_53,53,131,114,58,3452,68,103240,0,31,140,,,38,226,,,60,20,225,/Game/Characters/Modular/Female/body_53/body_53/SkeletalMeshes/body_53,/Game/Characters/Modular/Male/body_53/body_53/SkeletalMeshes/body_53,LBOD053,Egyptian Dress,A traditional Egyptian dress.
body_54,54,131,133,69,3453,72,111248,0,31,150,,,38,246,,,62,20,225,/Game/Characters/Modular/Female/body_54/body_54/SkeletalMeshes/body_54,/Game/Characters/Modular/Male/body_54/body_54/SkeletalMeshes/body_54,LBOD054,Warrior Dress,A dress worn by the warriors of the desert.
body_55,55,131,155,88,3454,76,129875,0,31,170,,,38,286,,,66,20,225,/Game/Characters/Modular/Female/body_55/body_55/SkeletalMeshes/body_55,/Game/Characters/Modular/Male/body_55/body_55/SkeletalMeshes/body_55,LBOD055,Fancy Red Robe,An expensive fancy red robe.
body_56,56,131,166,98,3455,80,136847,0,31,180,,,38,306,,,68,20,225,/Game/Characters/Modular/Female/body_56/body_56/SkeletalMeshes/body_56,/Game/Characters/Modular/Male/body_56/body_56/SkeletalMeshes/body_56,LBOD056,Fancy Flaming Robe,An enchanted fancy red robe.
body_57,57,131,15,5,3456,84,200,0,,,,,38,50,,,15,20,225,/Game/Characters/Modular/Female/body_57/body_57/SkeletalMeshes/body_57,/Game/Characters/Modular/Male/body_57/body_57/SkeletalMeshes/body_57,LBOD057,Azure Wear,An alluring set of common clothes that maximizes it's wearer's comfort.
body_61,61,132,20,10,338,31,3300,0,31,10,,,39,30,,,36,10,233,/Game/Characters/Modular/Female/body_61/body_61/SkeletalMeshes/body_61,/Game/Characters/Modular/Male/body_61/body_61/SkeletalMeshes/body_61,LBOD061,Spiritual Vest,"As it brings feelings of calm to its wearer, this armor is ideal for new Muses."
body_62,62,132,27,15,339,38,9450,0,31,30,,,39,50,,,39,10,233,/Game/Characters/Modular/Female/body_62/body_62/SkeletalMeshes/body_62,/Game/Characters/Modular/Male/body_62/body_62/SkeletalMeshes/body_62,LBOD062,Green Vest of Witch,A magic armor that is fairly popular among mages.
body_63,63,132,35,22,340,45,21500,0,31,50,,,39,70,,,42,10,233,/Game/Characters/Modular/Female/body_63/body_63/SkeletalMeshes/body_63,/Game/Characters/Modular/Male/body_63/body_63/SkeletalMeshes/body_63,LBOD063,Purple Vest of Witch,A basic armor which is favored by well-experienced mages.
body_64,64,132,45,30,341,51,42650,0,31,70,,,39,90,,,45,10,233,/Game/Characters/Modular/Female/body_64/body_64/SkeletalMeshes/body_64,/Game/Characters/Modular/Male/body_64/body_64/SkeletalMeshes/body_64,LBOD064,Violet Dress,A fashionable dress which is favored by powerful mages.
body_65,65,132,55,38,342,57,74550,0,31,88,,,39,108,,,48,20,233,/Game/Characters/Modular/Female/body_65/body_65/SkeletalMeshes/body_65,/Game/Characters/Modular/Male/body_65/body_65/SkeletalMeshes/body_65,LBOD065,Coat of Shadow,A coat that is rumored to cover its wearer in shadow.
body_66,66,132,65,46,343,62,116900,0,31,104,,,39,124,,,51,20,233,/Game/Characters/Modular/Female/body_66/body_66/SkeletalMeshes/body_66,/Game/Characters/Modular/Male/body_66/body_66/SkeletalMeshes/body_66,LBOD066,Velvet Coat of Witch,A coat containing extremely potent magic that can only be worn by adept magic users.
body_67,67,132,75,55,344,68,150870,0,31,120,,,39,140,,,54,20,233,/Game/Characters/Modular/Female/body_67/body_67/SkeletalMeshes/body_67,/Game/Characters/Modular/Male/body_67/body_67/SkeletalMeshes/body_67,LBOD067,Heaven's Coat,A coat said to have been worn by those descended from the heavens.
body_68,68,132,98,73,345,78,185720,0,31,145,,,39,170,,,60,20,233,/Game/Characters/Modular/Female/body_68/body_68/SkeletalMeshes/body_68,/Game/Characters/Modular/Male/body_68/body_68/SkeletalMeshes/body_68,LBOD068,Fairy Vest,Cute clothes that were crafted by Arua's Fairy.
body_69,69,132,115,86,346,84,205708,0,31,155,,,39,190,,,64,20,233,/Game/Characters/Modular/Female/body_69/body_69/SkeletalMeshes/body_69,/Game/Characters/Modular/Male/body_69/body_69/SkeletalMeshes/body_69,LBOD069,Joker Vest,Clothes that are usually worn by cheaters and confidence men.
body_70,70,132,126,99,347,87,230578,0,31,165,,,39,197,,,65,20,233,/Game/Characters/Modular/Female/body_70/body_70/SkeletalMeshes/body_70,/Game/Characters/Modular/Male/body_70/body_70/SkeletalMeshes/body_70,LBOD070,Mysticweaver Vest,Clothes designed for intermediate level Mages.
body_71,71,132,137,111,348,92,250712,0,31,175,,,39,204,,,67,20,233,/Game/Characters/Modular/Female/body_71/body_71/SkeletalMeshes/body_71,/Game/Characters/Modular/Male/body_71/body_71/SkeletalMeshes/body_71,LBOD071,Serenity Coat,A coat that helps its wearer to relax and focus just by wearing it.
body_72,72,132,149,123,349,95,289017,0,31,185,,,39,214,,,71,20,233,/Game/Characters/Modular/Female/body_72/body_72/SkeletalMeshes/body_72,/Game/Characters/Modular/Male/body_72/body_72/SkeletalMeshes/body_72,LBOD072,Archmage Coat,A coat that is especially designed to be worn by advanced Muses.
body_73,73,132,172,144,351,95,302458,0,31,200,,,39,235,12,10,76,20,233,/Game/Characters/Modular/Female/body_73/body_73/SkeletalMeshes/body_73,/Game/Characters/Modular/Male/body_73/body_73/SkeletalMeshes/body_73,LBOD073,Dimple Vest,"A cute, classy vest made by a famous designer."
body_74,74,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/body_74/body_74/SkeletalMeshes/body_74,/Game/Characters/Modular/Male/body_74/body_74/SkeletalMeshes/body_74,,,
body_75,75,132,180,152,351,95,305890,0,31,205,,,39,250,12,10,78,20,233,/Game/Characters/Modular/Female/body_75/body_75/SkeletalMeshes/body_75,/Game/Characters/Modular/Male/body_75/body_75/SkeletalMeshes/body_75,LBOD075,Brave Dimple Vest,You entered deep into the depths of Prison and claimed this armor.
body_76,76,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/body_76/body_76/SkeletalMeshes/body_76,/Game/Characters/Modular/Male/body_76/body_76/SkeletalMeshes/body_76,,,
body_77,77,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/body_77/body_77/SkeletalMeshes/body_77,/Game/Characters/Modular/Male/body_77/body_77/SkeletalMeshes/body_77,,,
body_78,78,132,443,415,5254,95,305890,0,31,255,,,12,55,20,150,125,20,233,/Game/Characters/Modular/Female/body_78/body_78/SkeletalMeshes/body_78,/Game/Characters/Modular/Male/body_78/body_78/SkeletalMeshes/body_78,LBOD078,Allabast Rift Suit,Armor Exclusive for ETC iROSE
body_79,79,132,443,415,5255,95,305890,0,31,255,,,12,55,18,150,125,20,233,/Game/Characters/Modular/Female/body_79/body_79/SkeletalMeshes/body_79,/Game/Characters/Modular/Male/body_79/body_79/SkeletalMeshes/body_79,LBOD079,Heavenly Priest Suit,Armor Exclusive for ETC iROSE
body_80,80,131,296,190,4321,76,150000,0,31,255,,,38,575,10,45,85,20,225,/Game/Characters/Modular/Female/body_80/body_80/SkeletalMeshes/body_80,/Game/Characters/Modular/Male/body_80/body_80/SkeletalMeshes/body_80,LBOD080,Legionnaire Suit,
body_81,81,131,281,175,4317,76,150000,0,31,201,,,38,575,10,50,125,20,225,/Game/Characters/Modular/Female/body_81/body_81/SkeletalMeshes/body_81,/Game/Characters/Modular/Male/body_81/body_81/SkeletalMeshes/body_81,LBOD081,P2P Oppressor Suit,
body_82,82,132,258,230,4325,95,150000,0,31,255,,,38,575,12,45,85,20,233,/Game/Characters/Modular/Female/body_82/body_82/SkeletalMeshes/body_82,/Game/Characters/Modular/Male/body_82/body_82/SkeletalMeshes/body_82,LBOD082,Aristocrat Suit,
body_83,83,132,243,215,4330,95,150000,0,31,201,,,38,575,12,50,125,20,233,/Game/Characters/Modular/Female/body_83/body_83/SkeletalMeshes/body_83,/Game/Characters/Modular/Male/body_83/body_83/SkeletalMeshes/body_83,LBOD083,P2P Bureaucrats Suit,
body_84,84,131,276,192,4334,87,150000,0,31,255,,,38,575,11,45,85,20,229,/Game/Characters/Modular/Female/body_84/body_84/SkeletalMeshes/body_84,/Game/Characters/Modular/Male/body_84/body_84/SkeletalMeshes/body_84,LBOD084,Frostwaker Suit,
body_85,85,131,251,167,4339,87,150000,0,31,201,,,38,575,11,50,125,20,229,/Game/Characters/Modular/Female/body_85/body_85/SkeletalMeshes/body_85,/Game/Characters/Modular/Male/body_85/body_85/SkeletalMeshes/body_85,LBOD085,P2P Windreader Suit,
body_86,86,133,285,222,4372,105,150000,0,31,255,,,38,575,13,45,85,20,237,/Game/Characters/Modular/Female/body_86/body_86/SkeletalMeshes/body_86,/Game/Characters/Modular/Male/body_86/body_86/SkeletalMeshes/body_86,LBOD086,Fateshaper Suit,
body_87,87,133,281,175,4350,105,150000,0,31,201,,,38,575,13,50,125,20,237,/Game/Characters/Modular/Female/body_87/body_87/SkeletalMeshes/body_87,/Game/Characters/Modular/Male/body_87/body_87/SkeletalMeshes/body_87,LBOD087,P2P Smokeweaver Suit,
body_88,88,133,230,130,4434,100,150000,0,,,,,,,,,120,2,243,/Game/Characters/Modular/Female/body_88/body_88/SkeletalMeshes/body_88,/Game/Characters/Modular/Male/body_88/body_88/SkeletalMeshes/body_88,LBOD088,P2P Black Chinese Dress,
body_89,89,133,230,130,4247,100,150000,0,,,,,,,,,120,2,243,/Game/Characters/Modular/Female/body_89/body_89/SkeletalMeshes/body_89,/Game/Characters/Modular/Male/body_89/body_89/SkeletalMeshes/body_89,LBOD089,Puppet suit,
body_90,90,133,150,100,4273,100,150000,0,,,,,,,,,85,2,243,/Game/Characters/Modular/Female/body_90/body_90/SkeletalMeshes/body_90,/Game/Characters/Modular/Male/body_90/body_90/SkeletalMeshes/body_90,LBOD090,Phantasms Suit,
body_91,91,131,23,5,364,33,3150,0,31,10,,,,,,,36,15,229,/Game/Characters/Modular/Female/body_91/body_91/SkeletalMeshes/body_91,/Game/Characters/Modular/Male/body_91/body_91/SkeletalMeshes/body_91,LBOD091,Hunter Chest,A basic armor for hawkers.
body_92,92,131,31,10,365,40,8600,0,31,30,,,,,,,39,15,229,/Game/Characters/Modular/Female/body_92/body_92/SkeletalMeshes/body_92,/Game/Characters/Modular/Male/body_92/body_92/SkeletalMeshes/body_92,LBOD092,Criker Chest,A lightweight armor that is suitable for hunting.
body_93,93,131,41,15,366,47,20300,0,31,50,,,,,,,43,15,229,/Game/Characters/Modular/Female/body_93/body_93/SkeletalMeshes/body_93,/Game/Characters/Modular/Male/body_93/body_93/SkeletalMeshes/body_93,LBOD093,Ranger Chest,A fashionable armor for well-experienced hunters.
body_94,94,131,53,22,367,54,43550,0,31,70,,,,,,,46,15,229,/Game/Characters/Modular/Female/body_94/body_94/SkeletalMeshes/body_94,/Game/Characters/Modular/Male/body_94/body_94/SkeletalMeshes/body_94,LBOD094,Black Pirate Armor,A set of armor that is favored by pirates of the black sea.
body_95,95,131,66,28,368,60,80900,0,31,88,,,,,,,50,20,229,/Game/Characters/Modular/Female/body_95/body_95/SkeletalMeshes/body_95,/Game/Characters/Modular/Male/body_95/body_95/SkeletalMeshes/body_95,LBOD095,Marinerâ??s Look,A set of armor for people who love sailing.
body_96,96,131,78,35,369,65,130050,0,31,104,,,,,,,53,20,229,/Game/Characters/Modular/Female/body_96/body_96/SkeletalMeshes/body_96,/Game/Characters/Modular/Male/body_96/body_96/SkeletalMeshes/body_96,LBOD096,Jaguar Chest ,A set of armor that enables its wearer to move as quickly as a jaguar.
body_97,97,131,91,42,370,71,150500,0,31,120,,,,,,,56,20,229,/Game/Characters/Modular/Female/body_97/body_97/SkeletalMeshes/body_97,/Game/Characters/Modular/Male/body_97/body_97/SkeletalMeshes/body_97,LBOD097,Wild Hawker Chest,A necessity for the ultimate Hawker!
body_98,98,131,118,57,371,81,180500,0,31,145,,,,,,,63,20,229,/Game/Characters/Modular/Female/body_98/body_98/SkeletalMeshes/body_98,/Game/Characters/Modular/Male/body_98/body_98/SkeletalMeshes/body_98,LBOD098,Pirate Armor,"Although roughly hewn, these pirate clothes promote ease of movement."
body_99,99,131,139,68,372,88,205001,0,31,155,,,,,,,68,20,229,/Game/Characters/Modular/Female/body_99/body_99/SkeletalMeshes/body_99,/Game/Characters/Modular/Male/body_99/body_99/SkeletalMeshes/body_99,LBOD099,Silentwalker Chest,Clothes that are worn by those that specialize in stealth and espionage.
body_100,100,131,142,70,373,93,230500,0,31,165,,,,,,,70,20,229,/Game/Characters/Modular/Female/body_100/body_100/SkeletalMeshes/body_100,/Game/Characters/Modular/Male/body_100/body_100/SkeletalMeshes/body_100,LBOD100,Triggerman Chest,Mysterious clothes that are favored by hitmen.
body_101,101,131,154,77,374,104,250458,0,31,175,,,,,,,77,20,229,/Game/Characters/Modular/Female/body_101/body_101/SkeletalMeshes/body_101,/Game/Characters/Modular/Male/body_101/body_101/SkeletalMeshes/body_101,LBOD101,Captain Hawker Chest,Garments that are the mark of a truly great captain.
body_102,102,131,164,87,375,114,289014,0,31,185,,,,,,,85,20,229,/Game/Characters/Modular/Female/body_102/body_102/SkeletalMeshes/body_102,/Game/Characters/Modular/Male/body_102/body_102/SkeletalMeshes/body_102,LBOD102,Netherworld Chest,Clothes designed for wear by leaders of the underworld.
