,,,,,,,,,,,,,
water02_JG03_03,3Ddata\JUNON\WATER\pocpo\water02_JG03_03.ZMS,3Ddata\JUNON\WATER\pocpo\water02_JG03_03.ZMO,3Ddata\JUNON\WATER\pocpo\water02_01.DDS,1,0,0,1,0,5,2,1,3Ddata\MData\\JUNON\WATER\pocpo\water02_JG03_03.X,0
water02_JG03_04,3Ddata\JUNON\WATER\pocpo\water02_JG03_04.ZMS,3Ddata\JUNON\WATER\pocpo\water02_JG03_04.ZMO,3Ddata\JUNON\WATER\pocpo\water02_01.DDS,1,0,0,1,0,5,2,1,3Ddata\MData\\JUNON\WATER\pocpo\water02_JG03_04.X,0
water02_JG03_05,3Ddata\JUNON\WATER\pocpo\water02_JG03_05.ZMS,3Ddata\JUNON\WATER\pocpo\water02_JG03_05.ZMO,3Ddata\JUNON\WATER\pocpo\water02_01.DDS,1,0,0,1,0,5,2,1,3Ddata\MData\\JUNON\WATER\pocpo\water02_JG03_05.X,0
water02_JG03_06,3Ddata\JUNON\WATER\pocpo\water02_JG03_06.ZMS,3Ddata\JUNON\WATER\pocpo\water02_JG03_06.ZMO,3Ddata\JUNON\WATER\pocpo\water02_01.DDS,1,0,0,1,0,5,2,1,3Ddata\MData\\JUNON\WATER\pocpo\water02_JG03_06.X,0
bugle01,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\JUNON\MORPH\bugle01\bugle01.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,12
bugle02,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\JUNON\MORPH\bugle02\bugle02.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,12
knightbugle01,3Ddata\JUNON\MORPH\knightbugle01\knightbugle01.ZMS,3Ddata\JUNON\MORPH\knightbugle01\knightbugle01.ZMO,3Ddata\JUNON\MORPH\knightbugle01\portknightf.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\knightbugle01\knightbugle01.X,12
knightbugle02,3Ddata\JUNON\MORPH\knightbugle02\knightbugle02.ZMS,3Ddata\JUNON\MORPH\knightbugle02\knightbugle02.ZMO,3Ddata\JUNON\MORPH\knightbugle02\knightbugle.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\knightbugle02\knightbugle02.X,12
lychursbugle,3Ddata\JUNON\MORPH\lychursbugle\lychursbugle.ZMS,3Ddata\JUNON\MORPH\lychursbugle\lychursbugle.ZMO,3Ddata\JUNON\MORPH\lychursbugle\lychursf.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\lychursbugle\lychursbugle.X,0
domsky,3Ddata\JUNON\MORPH\domsky\domsky.ZMS,3Ddata\JUNON\MORPH\domsky\domsky.ZMO,3Ddata\JUNON\MORPH\domsky\domsky.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\domsky\domsky.X,0
cart01_ability011,3Ddata\PAT\CART\ABILITY\cart01_ability011.ZMS,3Ddata\PAT\CART\ABILITY\cart01_ability011.ZMO,3Ddata\PAT\CART\ABILITY\cart01_ability011.dds,1,1,0,0,0,5,6,1,3Ddata\MData\\JUNON\WATER\pocpo\water02_JG03_06.X,0
cart01_ability012,3Ddata\PAT\CART\ABILITY\cart01_ability012.ZMS,3Ddata\PAT\CART\ABILITY\cart01_ability012.ZMO,3Ddata\PAT\CART\ABILITY\cart01_ability011.dds,1,1,0,0,0,5,6,1,3Ddata\MData\\JUNON\WATER\pocpo\water02_JG03_06.X,0
pokpo01,3Ddata\ELDEON\WATER\pokpo\pokpo01.ZMS,3Ddata\ELDEON\WATER\pokpo\pokpo01.ZMO,3Ddata\ELDEON\WATER\pokpo\pokpo.dds,1,0,0,1,0,5,6,1,3Ddata\MData\ELDEON\WATER\pokpo\pokpo01.x,0
pokpo02,3Ddata\ELDEON\WATER\pokpo\pokpo02.ZMS,3Ddata\ELDEON\WATER\pokpo\pokpo02.ZMO,3Ddata\ELDEON\WATER\pokpo\pokpo.dds,1,0,0,1,0,5,6,1,3Ddata\MData\ELDEON\WATER\pokpo\pokpo02.x,0
Oro Night Sky,3Ddata\JUNON\MORPH\domsky\domsky.ZMS,3Ddata\JUNON\MORPH\domsky\domsky.ZMO,3Ddata\JUNON\MORPH\DOMSKY\DOMSKY_NIGHT.DDS,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\domsky\domsky.X,0
Union War Waterfall,3Ddata\JUNON\WATER\pocpo\water02_JG03_03.ZMS,3Ddata\JUNON\WATER\pocpo\water02_JG03_03.ZMO,3Ddata\JUNON\WATER\pocpo\water02_02.DDS,1,0,0,1,0,5,2,1,3Ddata\MData\\JUNON\WATER\pocpo\water02_JG03_03.X,0
Cave of Ulverick Dome,3Ddata\JUNON\MORPH\domsky\domsky.ZMS,3Ddata\JUNON\MORPH\domsky\domsky.ZMO,3Ddata\JUNON\MORPH\DOMSKY\DOMSKY_ULVERICK.DDS,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\domsky\domsky.X,0
42 pokpo01,3Ddata\mapobj\WATER\pokpo\pokpo01.ZMS,3Ddata\mapobj\WATER\pokpo\pokpo01.ZMO,3Ddata\mapobj\WATER\pokpo\pokpo.dds,1,0,0,1,0,5,6,1,3Ddata\MData\mapobj\WATER\pokpo\pokpo01.x,0
43 pokpo02,3Ddata\mapobj\WATER\pokpo\pokpo02.ZMS,3Ddata\mapobj\WATER\pokpo\pokpo02.ZMO,3Ddata\mapobj\WATER\pokpo\pokpo.dds,1,0,0,1,0,5,6,1,3Ddata\MData\mapobj\WATER\pokpo\pokpo02.x,0
chinarose bugle01,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\mapobj\MORPH\bugle01\bugle01.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,12
chinarose bugle02,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\mapobj\MORPH\bugle02\bugle02.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,12
,,,,,,,,,,,,,
Stronghold bugle01 01,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\mapobj\MORPH\bugle01\bugle01.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,0
Stronghold bugle01 02,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\mapobj\MORPH\bugle01\bugle02.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,0
Stronghold bugle01 03,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\mapobj\MORPH\bugle01\bugle03.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,0
Stronghold bugle01 04,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\mapobj\MORPH\bugle01\bugle04.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,0
Stronghold bugle01 05,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\mapobj\MORPH\bugle01\bugle05.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,0
Stronghold bugle01 06,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\mapobj\MORPH\bugle01\bugle06.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,0
Stronghold bugle01 07,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\mapobj\MORPH\bugle01\bugle07.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,0
Stronghold bugle01 08,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMS,3Ddata\JUNON\MORPH\bugle01\bugle01.ZMO,3Ddata\mapobj\MORPH\bugle01\bugle08.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle01\bugle01.X,0
,,,,,,,,,,,,,
vespa_clouds01,3Ddata\JUNON\vespamap\vsp_clouds01.ZMS,3Ddata\JUNON\vespamap\vsp_clouds01.ZMO,3Ddata\JUNON\vespamap\vsp_ef01.dds,1,1,0,1,0,5,2,1,3Ddata\MData\JUNON\vespamap\vespa_clouds01.X,0
vespa_clouds02,3Ddata\JUNON\vespamap\vsp_clouds02.ZMS,3Ddata\JUNON\vespamap\vsp_clouds02.ZMO,3Ddata\JUNON\vespamap\vsp_ef02.dds,1,1,0,1,0,5,2,1,3Ddata\MData\JUNON\vespamap\vespa_clouds02.X,0
,,,,,,,,,,,,,
penquan,3DData\mapobj\Morpher\penquan\penquan.ZMS,3DData\mapobj\Morpher\penquan\penquan.ZMO,3DData\mapobj\Morpher\penquan\penquan_2.dds,1,0,0,1,0,5,6,1,3DData\mapobj\Morpher\penquan\penquan.X,0
,,,,,,,,,,,,,
Stronghold bugle02 01,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\mapobj\MORPH\bugle02\bugle01.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,0
Stronghold bugle02 01,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\mapobj\MORPH\bugle02\bugle02.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,0
Stronghold bugle02 01,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\mapobj\MORPH\bugle02\bugle03.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,0
Stronghold bugle02 01,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\mapobj\MORPH\bugle02\bugle04.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,0
Stronghold bugle02 01,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\mapobj\MORPH\bugle02\bugle05.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,0
Stronghold bugle02 01,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\mapobj\MORPH\bugle02\bugle06.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,0
Stronghold bugle02 01,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\mapobj\MORPH\bugle02\bugle07.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,0
Stronghold bugle02 01,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMS,3Ddata\JUNON\MORPH\bugle02\bugle02.ZMO,3Ddata\mapobj\MORPH\bugle02\bugle08.dds,1,1,1,1,1,5,6,1,3Ddata\MData\\JUNON\MORPH\bugle02\bugle02.X,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
feishu,3Ddata\mapobj\Morpher\efeishu\feishu.zms,3Ddata\mapobj\Morpher\efeishu\efeishu.ZMO,3Ddata\mapobj\Morpher\efeishu\ejn_all.dds,0,0,0,1,1,5,6,1,3Ddata\mapobj\Morpher\efeishu\efeishu.X,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
