,,,,,
±¸¸§¹ÙÀ§²Å»ç¸®03,3DData\JUNON\STONE\stone021b\stone021b.txt,2,,3DData\MData\JUNON\STONE\stone021b\stone021b.x,
³ë¶õµ¹01,3Ddata\JUNON\STONE\jddierock01a\jddierock01a.txt,2,,3Ddata\MData\JUNON\STONE\jddierock01a\jddierock01a.x,
³ë¶õµ¹02,3Ddata\JUNON\STONE\jddierock01b\jddierock01b.txt,2,,3Ddata\MData\JUNON\STONE\jddierock01b\jddierock01b.x,
³ë¶õµ¹03,3Ddata\JUNON\STONE\jddierock01c\jddierock01c.txt,2,,3Ddata\MData\JUNON\STONE\jddierock01c\jddierock01c.x,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,»ê¾Ç
,,,,,
,,,,,
Ç®01-3°³,3DData\JUNON\GRASS\grass004\grass004.txt,3,,3DData\MData\JUNON\GRASS\grass004\grass004.x,
Ç®02-3°³,3DData\JUNON\GRASS\grass005\grass005.txt,3,,3DData\MData\JUNON\GRASS\grass005\grass005.x,
Ç®03,3DData\JUNON\GRASS\grass006\grass006.txt,3,,3DData\MData\JUNON\GRASS\grass006\grass006.x,
Ç®04,3DData\JUNON\GRASS\grass007\grass007.txt,3,,3DData\MData\JUNON\GRASS\grass007\grass007.x,
Ç®05,3DData\JUNON\GRASS\grass008\grass008.txt,3,,3DData\MData\JUNON\GRASS\grass008\grass008.x,
°¥´ë01,3DData\JUNON\GRASS\foxtail01\grass009.txt,3,,3DData\MData\JUNON\GRASS\foxtail01\grass009.x,
°¥´ë02,3DData\JUNON\GRASS\foxtail02\grass010.txt,3,,3DData\MData\JUNON\GRASS\foxtail02\grass010.x,
°¥´ë03,3DData\JUNON\GRASS\foxtail03\grass011.txt,3,,3DData\MData\JUNON\GRASS\foxtail03\grass011.x,
Á×ÀºÇ®01,3Ddata\JUNON\GRASS\jdgrass001\jdgrass001.txt,3,,3Ddata\MData\JUNON\GRASS\jdgrass001\jdgrass001.x,
Á×ÀºÇ®02,3Ddata\JUNON\GRASS\jdgrass001b\jdgrass001b.txt,3,,3Ddata\MData\JUNON\GRASS\jdgrass001b\jdgrass001b.x,
Á×ÀºÇ®03,3Ddata\JUNON\GRASS\jdgrass002\jdgrass002.txt,3,,3Ddata\MData\JUNON\GRASS\jdgrass002\jdgrass002.x,
Á×ÀºÇ®04,3Ddata\JUNON\GRASS\jdgrass003\jdgrass003.txt,3,,3Ddata\MData\JUNON\GRASS\jdgrass003\jdgrass003.x,
,,,,,
,,,,,
Ç®01-5°³,3DData\JUNON\GRASS\grass018\grass018.txt,3,,3DData\MData\JUNON\GRASS\grass018\grass018.x,
Ç®02-5°³,3DData\JUNON\GRASS\grass019\grass019.txt,3,,3DData\MData\JUNON\GRASS\grass019\grass019.x,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
³ª¹«»óÀÚ,3DData\JUNON\Village\m_box01\m_box01.txt,10,,3DData\MData\JUNON\Village\m_box01\m_box01.x,»ê¾Ç
ÇÇ¶ó¹Ìµå,3DData\JUNON\Village\piramid\piramid.txt,10,,3DData\Mdata\JUNON\Village\piramid\piramid.x,
³óÀåÀÔ±¸,3DData\JUNON\Village\farmgate\farmgate.txt,10,,3DData\MData\JUNON\Village\farmgate\farmgate.x,
³ª¹«´Ù¸®01,3DData\JUNON\Village\m_bridge01\m_bridge01.txt,10,,3DData\MData\JUNON\Village\m_bridge01\m_bridge01.x,
³ª¹«´Ù¸®02,3DData\JUNON\Village\m-bridge02\m-bridge02.txt,10,,3DData\MData\JUNON\Village\m-bridge02\m-bridge02.x,
½ÅÀü±âµÕ01,3DData\JUNON\Village\gidung01\gidung01.txt,10,,3DData\MData\JUNON\Village\gidung01\gidung01.x,
½ÅÀü±âµÕ02,3DData\JUNON\Village\gidung02\gidung02.txt,10,,3DData\MData\JUNON\Village\gidung02\gidung02.x,
½ÅÀü±âµÕ03,3DData\JUNON\Village\gidung03\gidung03.txt,10,,3DData\MData\JUNON\Village\gidung03\gidung03.x,
±¸¸§´Ù¸®,3DData\JUNON\Village\guroomdari2\guroomdari2.txt,10,,3DData\MData\JUNON\Village\guroomdari2\guroomdari2.x,
±¤ÀåÁÖÀ§¹Ù´Ú,3DData\JUNON\Village\m-kwangjangside\m-kwangjangside.txt,10,,3DData\MData\JUNON\Village\m-kwangjangside\m-kwangjangside.x,
ÇØ½Ã°è±âµÕ,3DData\JUNON\Village\centergidung\centergidung.txt,10,,3DData\MData\JUNON\Village\centergidung\centergidung.x,
°³¹ÌÁö¿Á,3DData\JUNON\Village\anthell\anthell.txt,10,,3DData\MData\JUNON\Village\anthell\anthell.x,
½ÅÀü±âµÕ04,3DData\JUNON\Village\gidung04\gidung04.txt,10,,3DData\MData\JUNON\Village\gidung04\gidung04.x,
±¤Àå2,3DData\JUNON\Village\m-kwangjang02\m-kwangjang02.txt,10,,3DData\MData\JUNON\Village\m-kwangjang02\m-kwangjang02.x,
±¸¸§´Ù¸®±æ±¸»§±¸³­°Å,3DData\JUNON\Village\guroomdari3\guroomdari3.txt,10,,3DData\MData\JUNON\Village\guroomdari3\guroomdari3.x,
±¤Àå01,3DData\JUNON\Village\m_kwangjang\m_kwangjang.txt,10,,3DData\MData\JUNON\Village\m_kwangjang\m_kwangjang.x,
¼ö·¹,3DData\JUNON\Village\cart\cart.txt,10,,3DData\MData\JUNON\Village\cart\cart.x,
Å«Àýº®01,3DData\JUNON\Village\m-bigwall01\m-bigwall01.txt,10,,3DData\MData\JUNON\Village\m-bigwall01\m-bigwall01.x,
Å«Àýº®02,3DData\JUNON\Village\m-bigwall02\m-bigwall02.txt,10,,3DData\MData\JUNON\Village\m-bigwall02\m-bigwall02.x,
Ç³Â÷,3DData\JUNON\Village\m_pungcha\m_pungcha.txt,10,,3DData\MData\JUNON\Village\m_pungcha\m_pungcha.x,
Ç³Â÷ÁÖº¯°Ç¹°,3DData\JUNON\Village\m_sidehouse\m_sidehouse.txt,10,,3DData\MData\JUNON\Village\m_sidehouse\m_sidehouse.x,
°¡·Îµî,3DData\JUNON\Village\m-light\m-light.txt,10,,3DData\MData\JUNON\Village\m-light\m-light.x,
¿ì¹°,3DData\JUNON\Village\woomul\woomul.txt,10,,3DData\MData\JUNON\Village\woomul\woomul.x,
°¡¸¶,3DData\JUNON\Village\gama\gama.txt,10,,3DData\MData\JUNON\Village\gama\gama.x,
ºÐÈ­±¸,3DData\JUNON\Village\bunwhagu\bunwhagu.txt,10,,3DData\MData\JUNON\Village\bunwhagu\bunwhagu.x,
ÇÊµå´Ù¸®01,3DData\JUNON\Village\field-bridge01\field-bridge01.txt,10,,3DData\MData\JUNON\Village\field-bridge01\field-bridge01.x,
ÇÊµå´Ù¸®02,3DData\JUNON\Village\field-bridge02\field-bridge02.txt,10,,3DData\MData\JUNON\Village\field-bridge02\field-bridge02.x,
ÇÊµå´Ù¸®02,3DData\JUNON\Village\field-bridge03\field-bridge03.txt,10,,3DData\MData\JUNON\Village\field-bridge03\field-bridge03.x,
ÀÌÁ¤Ç¥01(½¬¿î»ç³ÉÅÍ),3DData\JUNON\Village\sign01\sign01.txt,10,,3DData\MData\JUNON\Village\sign01\sign01.x,
Å©·¹ÀÎ01,3DData\JUNON\Village\m_crane\m_crane.txt,10,,3DData\MData\JUNON\Village\m_crane\m_crane.x,
Å©·¹ÀÎ02,3DData\JUNON\Village\m_crane-side\m_crane-side.txt,10,,3DData\MData\JUNON\Village\m_crane-side\m_crane-side.x,
»ê¾Ç¿öÇÁ,3DData\JUNON\Village\inout-jd\inout-jd.txt,10,,3DData\MData\JUNON\Village\inout-jd\inout-jd.x,
ÀÌÁ¤Ç¥02(¾î·Á¿î»ç³¶ÅÍ),3DData\JUNON\Village\sign01\sign02.txt,10,,3DData\MData\JUNON\Village\sign01\sign02.x,
ÀÌÁ¤Ç¥03(¸¶À»),3DData\JUNON\Village\sign01\sign03.txt,10,,3DData\MData\JUNON\Village\sign01\sign03.x,
ÀÌÁ¤Ç¥04(Á¸),3DData\JUNON\Village\sign01\sign04.txt,10,,3DData\MData\JUNON\Village\sign01\sign04.x,
ÀÌÁ¤Ç¥05(´øÀü),3DData\JUNON\Village\sign01\sign05.txt,10,,3DData\MData\JUNON\Village\sign01\sign05.x,
¼úÅë,3DData\JUNON\Village\winetop\winetop.txt,10,,3DData\MData\JUNON\Village\winetop\winetop.x,
Æ÷Àå¸¶Â÷,3DData\JUNON\Village\movehouse\movehouse.txt,10,,3DData\MData\JUNON\Village\movehouse\movehouse.x,
Åë³ª¹«º®01,3DData\JUNON\Village\houseguard01\houseguard01.txt,10,,3DData\MData\JUNON\Village\houseguard01\houseguard01.x,
Åë³ª¹«º®02,3DData\JUNON\Village\houseguard02\houseguard02.txt,10,,3DData\MData\JUNON\Village\houseguard02\houseguard02.x,
¸¶À»¼ºº®01,3DData\JUNON\Village\m-wall01\m-wall01.txt,10,,3DData\MData\JUNON\Village\m-wall01\m-wall01.x,
¸¶À»¼ºº®02,3DData\JUNON\Village\m-wall02\m-wall02.txt,10,,3DData\MData\JUNON\Village\m-wall02\m-wall02.x,
¸¶À»¼ºº®Å¸¿ö,3DData\JUNON\Village\m-wall03\m-wall03.txt,10,,3DData\MData\JUNON\Village\m-wall03\m-wall03.x,
¸¶À»¼ºº®ÀÔ±¸,3DData\JUNON\Village\m-wall04\m-wall04.txt,10,,3DData\MData\JUNON\Village\m-wall04\m-wall04.x,
º¥Ä¡01,3DData\JUNON\Village\bench01\bench01.txt,10,,3DData\MData\JUNON\Village\bench01\bench01.x,
º¥Ä¡02,3DData\JUNON\Village\bench02\bench02.txt,10,,3DData\MData\JUNON\Village\bench02\bench02.x,
º¥Ä¡03,3DData\JUNON\Village\bench03\bench03.txt,10,,3DData\MData\JUNON\Village\bench03\bench03.x,
¸ÁÀÚÀÇ µ¿±¼ÀÔ±¸,3DData\JUNON\Village\jdce\jdce.txt,10,,3DData\MData\JUNON\Village\jdce\jdce.x,
±ê¹ß01,3DData\JUNON\Village\jdflag01\jdflag01.txt,10,,3DData\MData\JUNON\Village\jdflag01\jdflag01.x,
±ê¹ß02,3DData\JUNON\Village\jdflag02\jdflag02.txt,10,,3DData\MData\JUNON\Village\jdflag02\jdflag02.x,
¸ÁÀÚ»ç¸·¼ö·¹,3DData\JUNON\Village\jdcart\jdcart.txt,10,,3DData\MData\JUNON\Village\jdcart\jdcart.x,
Âõ¾îÁø Ãµ¸·,3DData\JUNON\Village\jdtent\jdtent.txt,10,,3DData\MData\JUNON\Village\jdtent\jdtent.x,
¸Á·ç,3DData\JUNON\Village\jdwatchtower\jdwatchtower.txt,10,,3DData\MData\JUNON\Village\jdwatchtower\jdwatchtower.x,
¸ñÃ¥01,3DData\JUNON\Village\jdwooden01\jdwooden01.txt,10,,3DData\MData\JUNON\Village\jdwooden01\jdwooden01.x,
¸ñÃ¥02,3DData\JUNON\Village\jdwooden02\jdwooden02.txt,10,,3DData\MData\JUNON\Village\jdwooden02\jdwooden02.x,
Âõ¾îÁø ÀÛÀº Ãµ¸·01,3DData\JUNON\Village\jdstent01\jdstent01.txt,10,,3DData\MData\JUNON\Village\jdstent01\jdstent01.x,
Âõ¾îÁø ÀÛÀº Ãµ¸·02,3DData\JUNON\Village\jdstent02\jdstent02.txt,10,,3DData\MData\JUNON\Village\jdstent02\jdstent02.x,
,,,,,
¿ïÅ¸¸®01,3DData\JUNON\etc\etc001\etc001.txt,20,,3DData\MData\JUNON\etc\etc001\etc001.x,
¿ïÅ¸¸®02,3DData\JUNON\etc\etc004\etc004.txt,20,,3DData\MData\JUNON\etc\etc004\etc004.x,
±ä¿ïÅ¸¸®01,3DData\JUNON\etc\etc002\etc002.txt,20,,3DData\MData\JUNON\etc\etc002\etc002.x,
±ä¿ïÅ¸¸®02,3DData\JUNON\etc\etc003\etc003.txt,20,,3DData\MData\JUNON\etc\etc003\etc003.x,
È­´Ü,3DData\JUNON\etc\etc005\etc005.txt,20,,3DData\MData\JUNON\etc\etc005\etc005.x,
Â¤´Ü,3DData\JUNON\etc\etc006\etc006.txt,20,,3DData\MData\JUNON\etc\etc006\etc006.x,
Åë³ª¹«,3DData\JUNON\etc\etc007\etc007.txt,20,,3DData\MData\JUNON\etc\etc007\etc007.x,
±âµÕ01,3DData\JUNON\etc\etc008\etc008.txt,20,,3DData\MData\JUNON\etc\etc008\etc008.x,
±âµÕ02,3DData\JUNON\etc\etc009\etc009.txt,20,,3DData\MData\JUNON\etc\etc009\etc009.x,
½×ÀºÅë³ª¹«01,3DData\JUNON\etc\etc010\etc010.txt,20,,3DData\MData\JUNON\etc\etc010\etc010.x,
½×ÀºÅë³ª¹«02,3DData\JUNON\etc\etc011\etc011.txt,20,,3DData\MData\JUNON\etc\etc011\etc011.x,
½×ÀºÅë³ª¹«03,3DData\JUNON\etc\etc012\etc012.txt,20,,3DData\MData\JUNON\etc\etc012\etc012.x,
¹ÙÀ§Àýº®01,3DData\JUNON\etc\etc013\etc013.txt,20,,3DData\MData\JUNON\etc\etc013\etc013.x,
¹ÙÀ§Àýº®02,3DData\JUNON\etc\etc014\etc014.txt,20,,3DData\MData\JUNON\etc\etc014\etc014.x,
°íÀÎµ¹,3DData\JUNON\etc\etc015\etc015.txt,20,,3DData\MData\JUNON\etc\etc015\etc015.x,
¹úÁý,3DData\JUNON\etc\etc017\etc017.txt,20,,3DData\MData\JUNON\etc\etc017\etc017.x,
²Éº´,3DData\JUNON\etc\etc016\etc016.txt,20,,3DData\MData\JUNON\etc\etc016\etc016.x,
³Ê±¸¸®Áý,3DData\JUNON\etc\etc018\etc018.txt,20,,3DData\MData\JUNON\etc\etc018\etc018.x,
¼®»ó¾ó±¼,3DData\JUNON\etc\etc020\etc020.txt,20,,3DData\MData\JUNON\etc\etc020\etc020.x,
¼®»ó¼Õ,3DData\JUNON\etc\etc021\etc021.txt,20,,3DData\MData\JUNON\etc\etc021\etc021.x,
ÇØ¾È¼úÅë,3DData\JUNON\etc\tong\tong.txt,20,,3DData\MData\JUNON\etc\tong\tong.x,
¹åÁÙ·Î ¹­ÀÎ ¹Ú½º,3DData\JUNON\etc\jdbrobox01\jdbrobox01.txt,20,,3DData\MData\JUNON\etc\jdbrobox01\jdbrobox01.x,
ºÎ¼­Áø ¹Ú½º,3DData\JUNON\etc\jdbrobox01b\jdbrobox01b.txt,20,,3DData\MData\JUNON\etc\jdbrobox01b\jdbrobox01b.x,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
¿Ã¹öºí¸¯ µ¿±¼ÀÔ±¸,3DData\JUNON\Village\jdspider\jdspider.txt,10,,3DData\MData\JUNON\Village\jdspider\jdspider.x,
µ¿¹°»À01,3DData\JUNON\Village\jdanibone01\jdanibone01.txt,10,,3DData\MData\JUNON\Village\jdanibone01\jdanibone01.x,
µ¿¹°»À02,3DData\JUNON\Village\jdanibone02\jdanibone02.txt,10,,3DData\MData\JUNON\Village\jdanibone02\jdanibone02.x,
µ¿¹°»À03,3DData\JUNON\Village\jdanibone03\jdanibone03.txt,10,,3DData\MData\JUNON\Village\jdanibone03\jdanibone03.x,
ºÎ¼­Áø ÀüÂ÷,3DData\JUNON\Village\jdbtank\jdbtank.txt,10,,3DData\MData\JUNON\Village\jdbtank\jdbtank.x,
¸» Åõ±¸,3DData\JUNON\Village\jdhelmet\jdhelmet.txt,10,,3DData\MData\JUNON\Village\jdhelmet\jdhelmet.x,
¸¶À»´Ù¸®,3DData\JUNON\Village\jgtbridge\jgtbridge.txt,10,,3DData\MData\JUNON\Village\jgtbridge\jgtbridge.x,
º´Àå±â 01,3DData\JUNON\Village\jdweapon\jdweapon.txt,10,,3DData\MData\JUNON\Village\jdweapon\jdweapon.x,
º´Àå±â 02,3DData\JUNON\Village\jdweapon01\jdweapon01.txt,10,,3DData\MData\JUNON\Village\jdweapon01\jdweapon01.x,
²÷¾îÁø ±¸¸§´Ù¸®,3DData\JUNON\Village\guroomdari4\guroomdari4.txt,10,,3DData\MData\JUNON\Village\guroomdari4\guroomdari4.x,
¸ð´ÚºÒ,3DData\JUNON\Village\jdfire\jdfire.txt,10,,3DData\MData\JUNON\Village\jdfire\jdfire.x,
,,,,,
jd02mahouzin,3Ddata\JUNON\obj\jd02mahouzin.txt,10,,3DData\MData\JUNON\obj\jd02mahouzin.X,
jd02kaidan,3Ddata\JUNON\obj\jd02kaidan.txt,10,,3Ddata\MData\JUNON\obj\jd02kaidan.X,
