????,ARMS\arm1_00100.txt,ARMS\arm2_00100.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item Set,Dynamic EQ,Trade Key,Expire,Prefix,
???????,ARMS\arm1_00100.txt,ARMS\arm2_00100.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,0,
Hunter Gloves,ARMS\arm1_02200.txt,ARMS\arm2_02200.txt,,143,750,0,2,15,520,230,579,,,,,43,,,31,10,,,,,,,,,27,,5,1,,0,,,,0,LARM091
Criker Gloves,ARMS\arm1_03300.txt,ARMS\arm2_03300.txt,,143,1800,0,2,21,521,230,580,17,1,251,18,43,,,31,30,,,,,,,,,28,,7,2,,0,,,,0,LARM092
Ranger Gloves,ARMS\arm1_01400.txt,ARMS\arm2_01400.txt,,143,4050,0,2,27,522,230,579,17,2,252,23,43,,,31,50,,,,,,,,,30,,10,3,,0,,,,0,LARM093
Black Pirate Gloves,ARMS\arm1_01500.txt,ARMS\arm2_01500.txt,,143,9100,0,2,33,523,230,579,17,3,253,30,53,,,31,70,,,,,,,,,32,,14,5,,0,,,,0,LARM094
Mariner's Gloves,ARMS\arm1_02800.txt,ARMS\arm2_02800.txt,,143,16450,0,5,38,524,230,579,17,4,254,35,53,,,31,88,,,,,,,,,34,,18,6,,0,,,,0,LARM095
Jaguar Gloves,ARMS\arm1_02000.txt,ARMS\arm2_02000.txt,,143,24950,0,3,43,525,230,579,17,5,255,40,53,,,31,104,,,,,,,,,35,,21,7,,0,,,,0,LARM096
Wild Hawker Gloves,ARMS\arm1_04200.txt,ARMS\arm2_04200.txt,,143,39600,0,3,48,526,230,579,17,6,256,45,53,,,31,120,,,,,,,,,37,,25,9,,0,,,,0,LARM097
Pirate Gloves,ARMS\arm1_04700.txt,ARMS\arm2_04700.txt,,143,58050,0,3,55,527,230,579,17,7,257,48,53,,,31,145,,,,,,,,,40,,34,12,,0,,,,0,LARM090
Silentwalker Gloves,ARMS\arm1_05200.txt,ARMS\arm2_05200.txt,,143,79020,0,3,59,528,230,579,17,8,258,52,53,,,31,155,,,,,,,,,43,,40,14,,0,,,,0,LARM098
Triggerman Gloves,ARMS\arm1_06300.txt,ARMS\arm2_06300.txt,,143,124450,0,3,64,529,230,579,17,9,259,58,53,,,31,165,,,,,,,,,46,,46,16,,0,,,,0,LARM099
Captain Hawker Gloves,ARMS\arm1_05900.txt,ARMS\arm2_05900.txt,,143,173250,0,3,68,531,230,579,17,10,260,62,53,,,31,175,,,,,,,,,49,,52,18,,0,,,,0,LARM100
Netherworld Gloves,ARMS\arm1_04700.txt,ARMS\arm2_04700.txt,,143,203250,0,3,72,530,230,579,17,11,,65,53,,,31,185,,,,,,,,,55,,58,20,,0,,,,0,LARM101
Steel Resolve Gloves,ARMS\arm1_07400.txt,ARMS\arm2_07400.txt,,143,223250,0,3,74,533,230,579,17,12,,70,53,,,31,200,,,,,,,,,60,,64,22,,0,,,,0,LARM102
Shadow Fall Wraps,ARMS\arm1_08400.txt,ARMS\arm2_08400.txt,,143,243115,0,3,76,473,230,579,,,,,53,,,31,210,,,,,,,,,63,,70,24,,0,,,,0,LARM103
Hawker 1,ARMS\arm1_career003_c.txt,ARMS\arm2_career003_c.txt,,143,1,0,3,76,3272,230,579,,,,,53,,,31,210,,,,,,,,,68,,100,100,,0,,,,0,LARM104
Reckless Ram Gloves of Rebirth,ARMS\arm1_career007_g.txt,ARMS\arm2_career007_g.txt,6,143,199900,0,3,76,3277,230,579,,,,,53,,,111,8,,,,,,,,,75,,9,3,,,,,,0,LARM105
Hawker 2,ARMS\arm1_career003_1c.txt,ARMS\arm2_career003_1c.txt,,143,1,0,3,76,3281,230,579,,,,,53,,,31,210,,,,,,,,,68,,100,100,,,,,,0,LARM106
Reckless Ram Gloves,ARMS\arm1_career007_1g.txt,ARMS\arm2_career007_1g.txt,6,143,266120,0,3,76,3285,230,579,,,,,53,,,31,210,,,,11,1,,24,4,65,,74,24,,0,,392,,0,LARM107
Merciful Dawnfrost Gloves (Hunter),ARMS\arm1_career_a_005.txt,ARMS\arm2_career_a_005.txt,,143,335545,0,3,76,3290,230,579,,,182,,53,,,31,205,,,,18,-20,,148,-3,55,,80,27,,27,,,,0,LARM109
Ruthless Dawnfrost Gloves (Hunter),ARMS\arm1_career_a_006.txt,ARMS\arm2_career_a_006.txt,,143,335545,0,3,76,3294,230,579,,,182,,53,,,31,205,,,,18,20,,148,2,55,,48,16,,28,,,,0,LARM110
Raptor Gloves,ARMS\arm1_hawker200.txt,ARMS\arm2_hawker200.txt,,143,271001,0,3,76,3850,230,579,,,,,53,,,31,220,,,,,,,,,68,,78,26,,0,,,,0,LARM111
Leather Frost Gloves,ARMS\arm1_sodHawker.txt,ARMS\arm2_sodHawker.txt,,143,12000,0,2,59,4854,230,579,,,,,43,,,31,160,,,,,,,,,19,,176,132,,,,,,0,LARM112
Rogue's Gloves,ARMS\arm1_hawker_master.txt,ARMS\arm2_hawker_master.txt,,143,302454,0,3,77,9600,230,579,,,,,53,,,140,10,,,,,,,,,69,,86,28,,0,,,,0,LARM113
Hawker 2023 1,,,,143,302454,0,3,77,9336,230,579,,,,,53,,,31,228,,,,,,,,,69,,86,28,,0,,,,0,LARM114
Hawker 2023 2,,,,143,302454,0,3,77,9337,230,579,,,,,53,,,31,228,,,,,,,,,69,,86,28,,0,,,,0,LARM115
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,0,
Brown Gloves,ARMS\arm1_03200.txt,ARMS\arm2_03200.txt,,143,900,0,2,18,546,238,579,,,,,44,,,31,10,,,,,,,,,27,,5,1,,0,,,,0,LARM121
Vibe Gloves,ARMS\arm1_03100.txt,ARMS\arm2_03100.txt,,143,2050,0,2,24,547,238,579,18,1,271,19,44,,,31,30,,,,,,,,,28,,7,2,,0,,,,0,LARM122
Tamiya Gloves,ARMS\arm1_01800.txt,ARMS\arm2_01800.txt,,143,4550,0,2,30,548,238,579,18,2,272,24,44,,,31,50,,,,,,,,,30,,10,3,,0,,,,0,LARM123
Semiya Gloves,ARMS\arm1_02300.txt,ARMS\arm2_02300.txt,,143,9700,0,2,35,549,238,579,18,3,273,29,54,,,31,70,,,,,,,,,32,,14,5,,0,,,,0,LARM124
Merchant Gloves,ARMS\arm1_03600.txt,ARMS\arm2_03600.txt,,143,16350,0,2,41,550,238,579,18,4,274,33,54,,,31,88,,,,,,,,,34,,17,6,,0,,,,0,LARM125
Rich Merchant Gloves,ARMS\arm1_03500.txt,ARMS\arm2_03500.txt,,143,26250,0,2,45,551,238,579,18,5,275,38,54,,,31,104,,,,,,,,,35,,21,7,,0,,,,0,LARM126
Redfield Chairman Gloves,ARMS\arm1_04400.txt,ARMS\arm2_04400.txt,,143,41450,0,2,49,552,238,579,18,6,276,45,54,,,31,120,,,,,,,,,37,,25,9,,0,,,,0,LARM127
Fisherman Gloves,ARMS\arm1_04900.txt,ARMS\arm2_04900.txt,,143,55485,0,2,54,553,238,579,18,7,277,48,54,,,31,145,,,,,,,,,40,,33,12,,0,,,,0,LARM120
Bomber Gloves,ARMS\arm1_05400.txt,ARMS\arm2_05400.txt,,143,75825,0,2,59,554,238,579,18,8,278,52,54,,,31,155,,,,,,,,,43,,39,14,,0,,,,0,LARM128
Cart Racer Gloves,ARMS\arm1_06500.txt,ARMS\arm2_06500.txt,,143,123450,0,2,64,555,238,579,18,9,279,58,54,,,31,165,,,,,,,,,46,,45,16,,0,,,,0,LARM129
Bourgeois Gloves,ARMS\arm1_06100.txt,ARMS\arm2_06100.txt,,143,167800,0,2,68,556,238,579,18,10,280,62,54,,,31,175,,,,,,,,,49,,51,18,,0,,,,0,LARM130
Noble Lord Gloves,ARMS\arm1_04900.txt,ARMS\arm2_04900.txt,,143,197800,0,2,73,557,238,579,18,11,,65,54,,,31,185,,,,,,,,,55,,57,20,,0,,,,0,LARM131
Mana Steam Gloves,ARMS\arm1_07300.txt,ARMS\arm2_07300.txt,,143,262600,0,2,75,559,238,579,18,12,,70,54,,,31,200,,,,,,,,,60,,63,22,,0,,,,0,LARM132
Mana Fusion Gloves,ARMS\arm1_08300.txt,ARMS\arm2_08300.txt,,143,304600,0,2,78,474,238,579,,,,,54,,,31,210,,,,,,,,,62,,69,24,,0,,,,0,LARM133
Dealer 1,ARMS\arm1_career004_d.txt,ARMS\arm2_career004_d.txt,,143,1,0,2,78,3273,238,579,,,,,54,,,31,210,,,,,,,,,69,,100,100,,,,,,0,LARM134
Staid Gentleman Gloves of Rebirth,ARMS\arm1_career008_h.txt,ARMS\arm2_career008_h.txt,6,143,199900,0,2,78,3278,238,579,,,,,54,,,111,8,,,,,,,,,75,,9,3,,,,,,0,LARM135
Dealer 2,ARMS\arm1_career004_1d.txt,ARMS\arm2_career004_1d.txt,,143,1,0,2,78,3282,238,579,,,,,54,,,31,210,,,,,,,,,69,,100,100,,,,,,0,LARM136
Staid Gentleman Gloves,ARMS\arm1_career008_1h.txt,ARMS\arm2_career008_1h.txt,6,143,318500,0,2,78,3286,238,579,,,,,54,,,31,210,,,,13,1,,19,3,65,,72,24,,0,,392,,0,LARM137
Merciful Dawnfrost Gloves (Trader),ARMS\arm1_career_a_007.txt,ARMS\arm2_career_a_007.txt,,143,344478,0,2,65,3291,238,579,,,182,,54,,,31,205,,,,18,-20,,148,-3,55,,78,25,,29,,,,0,LARM139
Ruthless Dawnfrost Gloves (Trader),ARMS\arm1_career_a_008.txt,ARMS\arm2_career_a_008.txt,,143,344478,0,2,65,3295,238,579,,,182,,54,,,31,205,,,,18,20,,148,2,55,,47,16,,30,,,,0,LARM140
Mercenary Gloves,ARMS\arm1_dealer200.txt,ARMS\arm2_dealer200.txt,,143,344478,0,2,78,3863,238,579,,,,,54,,,31,220,,,,,,,,,68,,76,26,,0,,,,0,LARM141
Sturdy Frost Gloves,ARMS\arm1_sodDealerGloves.txt,ARMS\arm2_sodDealerGloves.txt,,143,12000,0,2,59,4856,238,579,,,,,44,,,31,160,,,,,,,,,34,,245,95,,,,,,0,LARM142
Judgement Gloves,ARMS\arm1_dealer_master.txt,ARMS\arm2_dealer_master.txt,,143,379981,0,2,79,9601,238,579,,,,,54,,,140,10,,,,,,,,,69,,83,28,,0,,,,0,LARM143
Dealer 2023 1,,,,143,379981,0,2,79,9338,238,579,,,,,54,,,31,228,,,,,,,,,69,,83,28,,0,,,,0,LARM144
Dealer 2023 2,,,,143,379981,0,2,79,9339,238,579,,,,,54,,,31,228,,,,,,,,,69,,83,28,,0,,,,0,LARM145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
Santa Disguise Kit Don't Edit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ET Gloves,ARMS\arm_ET.txt,ARMS\arm_ET.txt,6,143,0,0,1,50,446,234,579,,,,,,,,,,,,,24,50,,25,5000,120,,999,999,,,,,,0,LARM150
GM Gloves,ARMS\arm1_04500.txt,ARMS\arm2_04500.txt,6,143,0,0,1,50,434,234,579,,,,,,,,,,,,,24,50,,25,5000,120,,999,999,,,,,,0,LARM151
