empty_Bhit01.ptl,3DData\\Effect\\Particles\\empty_Bhit01.ptl
end_effect_01.ptl,3DData\\Effect\\Particles\\end_effect_01.ptl
,
,
,
,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
fire_ball_R01.ptl,3DData\\Effect\\Particles\\fire_ball_R01.ptl
,
,
fire_ball_R02.ptl,3DData\\Effect\\Particles\\fire_ball_R02.ptl
fire_ball_G02.ptl,3DData\\Effect\\Particles\\fire_ball_G02.ptl
fire_ball_Y02.ptl,3DData\\Effect\\Particles\\fire_ball_Y02.ptl
fire_ball_hit01.ptl,3DData\\Effect\\Particles\\fire_ball_hit01.ptl
flat_point_01.ptl,3DData\\Effect\\Particles\\flat_point_01.ptl
fairy_01.ptl,3DData\\Effect\\Particles\\fairy_01.ptl
fairy_hit_01.ptl,3DData\\Effect\\Particles\\fairy_hit_01.ptl
flower_rotate_01.ptl,3DData\\Effect\\Particles\\flower_rotate_01.ptl
flower_spreas_01.ptl,3DData\\Effect\\Particles\\flower_spreas_01.ptl
0,
0,
0,
0,
0,
0,
0,
0,
gun_blowup_01.ptl,3DData\\Effect\\Particles\\gun_blowup_01.ptl
gun_firing_01.ptl,3DData\\Effect\\Particles\\gun_firing_01.ptl
gost_01.ptl,3DData\\Effect\\Particles\\gost_01.ptl
0,
0,
0,
0,
0,
0,
0,
hit_g01.ptl,3DData\\Effect\\Particles\\hit_g01.ptl
hit_r01.ptl,3DData\\Effect\\Particles\\hit_r01.ptl
hit_b01.ptl,3DData\\Effect\\Particles\\hit_b01.ptl
hit_02.ptl,3DData\\Effect\\Particles\\hit_02.ptl
hit_03.ptl,3DData\\Effect\\Particles\\hit_03.ptl
healing_01.ptl,3DData\\Effect\\Particles\\healing_01.ptl
healing_02.ptl,3DData\\Effect\\Particles\\healing_02.ptl
healing_03.ptl,3DData\\Effect\\Particles\\healing_03.ptl
hitdown_01.ptl,3DData\\Effect\\Particles\\hitdown_01.ptl
hitup_01.ptl,3DData\\Effect\\Particles\\hitup_01.ptl
healing_04.ptl,3DData\\Effect\\Particles\\healing_04.ptl
,
,
,
0,
0,
0,
0,
0,
0,
image_cut_01.ptl,3DData\\Effect\\Particles\\image_cut_01.ptl
image_cut_02.ptl,3DData\\Effect\\Particles\\image_cut_02.ptl
image_cut_03.ptl,3DData\\Effect\\Particles\\image_cut_03.ptl
image_cut_04.ptl,3DData\\Effect\\Particles\\image_cut_04.ptl
0,
0,
0,
0,
0,
0,
jump_01.ptl,3DData\\Effect\\Particles\\jump_01.ptl
jewel_effect_01.ptl,3DData\\Effect\\Particles\\jewel_effect_01.ptl
jewel_effect_02.ptl,3DData\\Effect\\Particles\\jewel_effect_02.ptl
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
levelup_01.ptl,3DData\\Effect\\Particles\\levelup_01.ptl
lighting_01.ptl,3DData\\Effect\\Particles\\lighting_01.ptl
leaf_rotate_01.ptl,3DData\\Effect\\Particles\\leaf_rotate_01.ptl
leaf_spreas_01.ptl,3DData\\Effect\\Particles\\leaf_spreas_01.ptl
0,
0,
0,
0,
0,
0,
magic_01.ptl,3DData\\Effect\\Particles\\magic_01.ptl
magic_02.ptl,3DData\\Effect\\Particles\\magic_02.ptl
magic_03.ptl,3DData\\Effect\\Particles\\magic_03.ptl
,
,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
onehand_rhit01.ptl,3DData\\Effect\\Particles\\onehand_rhit01.ptl
onehand_rhit02.ptl,3DData\\Effect\\Particles\\onehand_rhit02.ptl
,
0,
0,
0,
0,
0,
,
,
poison_01.ptl,3DData\\Effect\\Particles\\poison_01.ptl
party_up_01.ptl,3DData\\Effect\\Particles\\party_up_01.ptl
,
,
,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
Recover_01.ptl,3DData\\Effect\\Particles\\recover_01.ptl
0,
0,
0,
0,
0,
0,
0,
0,
0,
spreas_01.ptl,3DData\\Effect\\Particles\\spreas_01.ptl
smoke_01.ptl,3DData\\Effect\\Particles\\smoke_01.ptl
smoke_02.ptl,3DData\\Effect\\Particles\\smoke_02.ptl
smoke_03.ptl,3DData\\Effect\\Particles\\smoke_03.ptl
smoke_04.ptl,3DData\\Effect\\Particles\\smoke_04.ptl
smoke_05.ptl,3DData\\Effect\\Particles\\smoke_05.ptl
star_01.ptl,3DData\\Effect\\Particles\\star_01.ptl
star_02.ptl,3DData\\Effect\\Particles\\star_02.ptl
spreas_02.ptl,3DData\\Effect\\Particles\\spreas_02.ptl
spreas_03.ptl,3DData\\Effect\\Particles\\spreas_03.ptl
shirkdown_01.ptl,3DData\\Effect\\Particles\\shirkdown_01.ptl
shirkup_01.ptl,3DData\\Effect\\Particles\\shirkup_01.ptl
skill_hit_01.ptl,3DData\\Effect\\Particles\\skill_hit_01.ptl
smoke_06.ptl,3DData\\Effect\\Particles\\smoke_06.ptl
smoke_07.ptl,3DData\\Effect\\Particles\\smoke_07.ptl
smoke_08.ptl,3DData\\Effect\\Particles\\smoke_08.ptl
,
,
,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
test.ptl,3DData\\Effect\\Particles\\test.ptl
twohand_hit_01.ptl,3DData\\Effect\\Particles\\twohand_hit_01.ptl
twist_ston_01.ptl,3DData\\Effect\\Particles\\twist_ston_01.ptl
0,
0,
0,
0,
test_01.ptl,3DData\\Effect\\Particles\\test_01.ptl
test_02.ptl,3DData\\Effect\\Particles\\test_02.ptl
test_03.ptl,3DData\\Effect\\Particles\\test_03.ptl
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
,
,
,
,
,
,
0,
0,
0,
0,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
z_spreas_01.ptl,3DData\\Effect\\Particles\\z_spreas_01.ptl
,
,
,
,
,
,
,
,
,
z_shine_01.ptl,3DData\\Effect\\Particles\\z_shine_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
z_glow_01.ptl,3DData\\Effect\\Particles\\z_glow_01.ptl
,
,
,
,
,
,
,
,
,
z_ring_01.ptl,3DData\\Effect\\Particles\\z_ring_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
z_blast_01.ptl,3DData\\Effect\\Particles\\z_blast_01.ptl
,
,
,
,
,
,
,
,
,
z_dust_01.ptl,3DData\\Effect\\Particles\\z_dust_01.ptl
,
,
,
,
,
,
,
,
,
z_smoke_01.ptl,3DData\\Effect\\Particles\\z_smoke_01.ptl
,
,
,
,
,
,
,
,
,
z_splinter_01.ptl,3DData\\Effect\\Particles\\z_splinter_01.ptl
z_splinter_02.ptl,3DData\\Effect\\Particles\\z_splinter_02.ptl
z_splinter_03.ptl,3DData\\Effect\\Particles\\z_splinter_03.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
z_elect_01.ptl,3DData\\Effect\\Particles\\z_elect_01.ptl
,
,
,
,
,
,
,
,
,
z_lighting_01.ptl,3DData\\Effect\\Particles\\z_lighting_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
z_crack_01.ptl,3DData\\Effect\\Particles\\z_crack_01.ptl
,
,
,
,
,
,
,
,
,
z_hit_01.ptl,3DData\\Effect\\Particles\\z_hit_01.ptl
,
,
,
,
,
,
,
,
,
z_shokewave_01.ptl,3DData\\Effect\\Particles\\z_shokewave_01.ptl
,
,
,
,
,
,
,
,
,
z_fire_01.ptl,3DData\\Effect\\Particles\\z_fire_01.ptl
,
,
,
,
,
,
,
,
,
z_break_01.ptl,3DData\\Effect\\Particles\\z_break_01.ptl
z_break_02.ptl,3DData\\Effect\\Particles\\z_break_02.ptl
,
,
,
,
,
FIREWORK_ACHIEVEMENT.ptl,3DData\\Effect\\Particles\\ACHIEVEMENT.PTL
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
worm_smoke_01.ptl,3DData\\Effect\\Particles\\worm_smoke_01.ptl
worm_bow_01.ptl,3DData\\Effect\\Particles\\worm_bow_01.ptl
worm_hit_01.ptl,3DData\\Effect\\Particles\\worm_hit_01.ptl
stony_body_01.ptl,3DData\\Effect\\Particles\\stony_body_01.ptl
,
,
,
,
,
,
ÆÛÁüÈ¿°ú,
_spreas_01.ptl,3DData\\Effect\\Particles\\_spreas_01.ptl
_spreas_02.ptl,3DData\\Effect\\Particles\\_spreas_02.ptl
_spreas_03.ptl,3DData\\Effect\\Particles\\_spreas_03.ptl
_spreas_04.ptl,3DData\\Effect\\Particles\\_spreas_04.ptl
_spreas_05.ptl,3DData\\Effect\\Particles\\_spreas_05.ptl
_spreas_06.ptl,3DData\\Effect\\Particles\\_spreas_06.ptl
_spreas_07.ptl,3DData\\Effect\\Particles\\_spreas_07.ptl
_spreas_08.ptl,3DData\\Effect\\Particles\\_spreas_08.ptl
_spreas_09.ptl,3DData\\Effect\\Particles\\_spreas_09.ptl
_spreas_10.ptl,3DData\\Effect\\Particles\\_spreas_10.ptl
_spreas_11.ptl,3DData\\Effect\\Particles\\_spreas_11.ptl
_spreas_12.ptl,3DData\\Effect\\Particles\\_spreas_12.ptl
_spreas_13.ptl,3DData\\Effect\\Particles\\_spreas_13.ptl
_spreas_14.ptl,3DData\\Effect\\Particles\\_spreas_14.ptl
,
,
,
,
,
¹ÝÂ¦ÀÌ´Â È¿°ú,
_shine_01.ptl,3DData\\Effect\\Particles\\_shine_01.ptl
_shine_02.ptl,3DData\\Effect\\Particles\\_shine_02.ptl
_shine_03.ptl,3DData\\Effect\\Particles\\_shine_03.ptl
_shine_04.ptl,3DData\\Effect\\Particles\\_shine_04.ptl
_shine_05.ptl,3DData\\Effect\\Particles\\_shine_05.ptl
_shine_06.ptl,3DData\\Effect\\Particles\\_shine_06.ptl
_shine_07.ptl,3DData\\Effect\\Particles\\_shine_07.ptl
,
,
,
,
,
,
,
,
,
,
,
,
º°ÀÌ ¹ÝÂ¦ÀÌ´ÂÈ¿°ú,
_twinkle_01.ptl,3DData\\Effect\\Particles\\_twinkle_01.ptl
_twinkle_02.ptl,3DData\\Effect\\Particles\\_twinkle_02.ptl
_twinkle_03.ptl,3DData\\Effect\\Particles\\_twinkle_03.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
±Û·Î¿ì,
_glow_01.ptl,3DData\\Effect\\Particles\\_glow_01.ptl
_glow_02.ptl,3DData\\Effect\\Particles\\_glow_02.ptl
_glow_03.ptl,3DData\\Effect\\Particles\\_glow_03.ptl
_glow_04.ptl,3DData\\Effect\\Particles\\_glow_04.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
¸µ,
_ring_01.ptl,3DData\\Effect\\Particles\\_ring_01.ptl
_ring_02.ptl,3DData\\Effect\\Particles\\_ring_02.ptl
_ring_03.ptl,3DData\\Effect\\Particles\\_ring_03.ptl
_ring_04.ptl,3DData\\Effect\\Particles\\_ring_04.ptl
_ring_05.ptl,3DData\\Effect\\Particles\\_ring_05.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
°Ë±âÈ¿°ú,
_cut_image_01.ptl,3DData\\Effect\\Particles\\_cut_image_01.ptl
_cut_image_02.ptl,3DData\\Effect\\Particles\\_cut_image_02.ptl
_cut_image_03.ptl,3DData\\Effect\\Particles\\_cut_image_03.ptl
_cut_image_04.ptl,3DData\\Effect\\Particles\\_cut_image_04.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ÆøÆÄÈ¿°ú,
_blast_01.ptl,3DData\\Effect\\Particles\\_blast_01.ptl
_blast_02.ptl,3DData\\Effect\\Particles\\_blast_02.ptl
_blast_03.ptl,3DData\\Effect\\Particles\\_blast_03.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Èë¸ÕÁöÈ¿°ú,
_dust_01.ptl,3DData\\Effect\\Particles\\_dust_01.ptl
_dust_02.ptl,3DData\\Effect\\Particles\\_dust_02.ptl
_dust_03.ptl,3DData\\Effect\\Particles\\_dust_03.ptl
_dust_04.ptl,3DData\\Effect\\Particles\\_dust_04.ptl
_dust_05.ptl,3DData\\Effect\\Particles\\_dust_05.ptl
_dust_06.ptl,3DData\\Effect\\Particles\\_dust_06.ptl
_dust_07.ptl,3DData\\Effect\\Particles\\_dust_07.ptl
,
,
,
,
,
,
,
,
,
,
,
,
¿¬±âÈ¿°ú,
_smoke_01.ptl,3DData\\Effect\\Particles\\_smoke_01.ptl
_smoke_02.ptl,3DData\\Effect\\Particles\\_smoke_02.ptl
_smoke_03.ptl,3DData\\Effect\\Particles\\_smoke_03.ptl
_smoke_04.ptl,3DData\\Effect\\Particles\\_smoke_04.ptl
_smoke_05.ptl,3DData\\Effect\\Particles\\_smoke_05.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ºÐÃâÈ¿°ú,
_emit_01.ptl,3DData\\Effect\\Particles\\_emit_01.ptl
_emit_02.ptl,3DData\\Effect\\Particles\\_emit_02.ptl
_emit_03.ptl,3DData\\Effect\\Particles\\_emit_03.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ÆÄÆíÈ¿°ú,
_splinter_01.ptl,3DData\\Effect\\Particles\\_splinter_01.ptl
_splinter_02.ptl,3DData\\Effect\\Particles\\_splinter_02.ptl
_splinter_03.ptl,3DData\\Effect\\Particles\\_splinter_03.ptl
_splinter_04.ptl,3DData\\Effect\\Particles\\_splinter_04.ptl
_splinter_05.ptl,3DData\\Effect\\Particles\\_splinter_05.ptl
_splinter_06.ptl,3DData\\Effect\\Particles\\_splinter_06.ptl
_splinter_07.ptl,3DData\\Effect\\Particles\\_splinter_07.ptl
_splinter_08.ptl,3DData\\Effect\\Particles\\_splinter_08.ptl
_splinter_09.ptl,3DData\\Effect\\Particles\\_splinter_09.ptl
,
,
,
,
,
,
,
,
,
,
¿À·Î¶óÈ¿°ú,
_aurora_01.ptl,3DData\\Effect\\Particles\\_aurora_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
º°,
_star_01.ptl,3DData\\Effect\\Particles\\_star_01.ptl
_star_02.ptl,3DData\\Effect\\Particles\\_star_02.ptl
_star_03.ptl,3DData\\Effect\\Particles\\_star_03.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Àü±âÈ¿°ú,
_elect_01.ptl,3DData\\Effect\\Particles\\_elect_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
¶óÀÌÆÃÈ¿°ú,
_lighting_01.ptl,3DData\\Effect\\Particles\\_elect_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ºû ¸ðÀÌ´ÂÈ¿°ú,
_closeup_01.ptl,3DData\\Effect\\Particles\\_closeup_01.ptl
_closeup_02.ptl,3DData\\Effect\\Particles\\_closeup_02.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
¹ß»çÈ¿°ú,
_firing_01.ptl,3DData\\Effect\\Particles\\_firing_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ÆÄ¿­È¿°ú,
_blowup_01.ptl,3DData\\Effect\\Particles\\_blowup_01.ptl
_blowup_02.ptl,3DData\\Effect\\Particles\\_blowup_02.ptl
_blowup_03.ptl,3DData\\Effect\\Particles\\_blowup_03.ptl
_blowup_04.ptl,3DData\\Effect\\Particles\\_blowup_04.ptl
_blowup_05.ptl,3DData\\Effect\\Particles\\_blowup_05.ptl
_blowup_06.ptl,3DData\\Effect\\Particles\\_blowup_06.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
±Õ¿­È¿°ú,
_crack_01.ptl,3DData\\Effect\\Particles\\_crack_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
µ¹È¿°ú,
_ston_01.ptl,3DData\\Effect\\Particles\\_ston_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Ãæ°ÝÈ¿°ú,
_Shockwave_01.ptl,3DData\\Effect\\Particles\\_Shockwave_01.ptl
_Shockwave_02.ptl,3DData\\Effect\\Particles\\_Shockwave_02.ptl
_Shockwave_03.ptl,3DData\\Effect\\Particles\\_Shockwave_03.ptl
_Shockwave_04.ptl,3DData\\Effect\\Particles\\_Shockwave_04.ptl
_Shockwave_05.ptl,3DData\\Effect\\Particles\\_Shockwave_05.ptl
_Shockwave_06.ptl,3DData\\Effect\\Particles\\_Shockwave_06.ptl
_Shockwave_07.ptl,3DData\\Effect\\Particles\\_Shockwave_07.ptl
_Shockwave_08.ptl,3DData\\Effect\\Particles\\_Shockwave_08.ptl
_Shockwave_09.ptl,3DData\\Effect\\Particles\\_Shockwave_09.ptl
_Shockwave_10.ptl,3DData\\Effect\\Particles\\_Shockwave_10.ptl
_Shockwave_11.ptl,3DData\\Effect\\Particles\\_Shockwave_11.ptl
_Shockwave_12.ptl,3DData\\Effect\\Particles\\_Shockwave_12.ptl
,
,
,
,
,
,
,
¾óÀ½È¿°ú,
ice,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
º¸¼®È¿°ú,
_jewel_01.ptl,3DData\\Effect\\Particles\\_jewel_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
¹üÀ§È¿°ú,
_scope_01.ptl,3DData\\Effect\\Particles\\_scope_01.ptl
_scope_02.ptl,3DData\\Effect\\Particles\\_scope_02.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ºÒÈ¿°ú,
_fire_01.ptl,3DData\\Effect\\Particles\\_fire_01.ptl
_fire_02.ptl,3DData\\Effect\\Particles\\_fire_02.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
¹°È¿°ú,
water,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Æ®À§½ºÆ®È¿°ú,
_twist_01.ptl,3DData\\Effect\\Particles\\_twist_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ÅÍÁüÈ¿°ú,
_break_01.ptl,3DData\\Effect\\Particles\\_break_01.ptl
_break_02.ptl,3DData\\Effect\\Particles\\_break_02.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Æ¯Á¤¹«±âÈ¿°ú,
_fairy_01.ptl,3DData\\Effect\\Particles\\_fairy_01.ptl
_fairy_02.ptl,3DData\\Effect\\Particles\\_fairy_02.ptl
item_choutan_01,
item_kontan_01,
item_goldtan_01,
ston_bow_01,
metal_bow_01,
bow_01,
lightningarrow_03,
elect_effect_01,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
_teat,
_teat01,
_teat02,
_teat03,
_teat04,
_teat05,
_teat06,
_teat07,
_teat08,
_teat09,
_teat10,
_attackdown_01.ptl,3DData\\Effect\\Particles\\_attackdown_01.ptl
_attackup_01.ptl,3DData\\Effect\\Particles\\_attackup_01.ptl
_defenddown_01.ptl,3DData\\Effect\\Particles\\_defenddown_01.ptl
_defendup_01.ptl,3DData\\Effect\\Particles\\_defendup_01.ptl
_hitdown_01.ptl,3DData\\Effect\\Particles\\_hitdown_01.ptl
_hitup_01.ptl,3DData\\Effect\\Particles\\_hitup_01.ptl
_shirkdown_01.ptl,3DData\\Effect\\Particles\\_shirkdown_01.ptl
_shirkup_01.ptl,3DData\\Effect\\Particles\\_shirkup_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
leverup,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
_posion_01.ptl,3DData\\Effect\\Particles\\_posion_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Ä³½ºÆÃ ÆÄÆ¼Å¬,
_casting,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
¸ó½ºÅÍ ÆÄÆ¼Å¬,
_bubble_01.ptl,3DData\\Effect\\Particles\\_bubble_01.ptl
_candlegost_fire_01.ptl,3DData\\Effect\\Particles\\_candlegost_fire_01.ptl
_worm_smoke_01.ptl,3DData\\Effect\\Particles\\_worm_smoke_01.ptl
_stony_smoke_01.ptl,3DData\\Effect\\Particles\\_stony_smoke_01.ptl
_candlegost_fire_02.ptl,3DData\\Effect\\Particles\\_candlegost_fire_02.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
¸ó½ºÅÍ ¹ß»çÈ¿°ú,
_firing_bubble_01.ptl,3DData\\Effect\\Particles\\_firing_bubble_01.ptl
_firing_flower_01.ptl,3DData\\Effect\\Particles\\_firing_flower_01.ptl
_firing_leaf_01.ptl,3DData\\Effect\\Particles\\_firing_leaf_01.ptl
_firing_worm_01.ptl,3DData\\Effect\\Particles\\_firing_worm_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
_blowup_flower_01.ptl,3DData\\Effect\\Particles\\_blowup_flower_01.ptl
_blowup_leaf_01.ptl,3DData\\Effect\\Particles\\_blowup_leaf_01.ptl
_blowup_worm_01.ptl,3DData\\Effect\\Particles\\_blowup_worm_01.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
¹è°æÈ¿°ú,
_bandy_01.ptl,3DData\\Effect\\Particles\\_bandy_01.ptl
_bandy_02.ptl,3DData\\Effect\\Particles\\_bandy_02.ptl
_bandy_03.ptl,3DData\\Effect\\Particles\\_bandy_03.ptl
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Æê ÆÄÆ¼Å¬,
_castlegear_smoke_01.ptl,3DData\\Effect\\Particles\\_castlegear_smoke_01.ptl
_castlegear_gas_01.ptl,3DData\\Effect\\Particles\\_castlegear_gas_01.ptl
_castlegear_smoke_02.ptl,3DData\\Effect\\Particles\\_castlegear_smoke_02.ptl
